Player,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,xG,npxG,SCA,GCA,match,score,team,team_goals,conceded_goals,win,tie,Total-TotDist,Total-PrgDist,Short-Cmp,Short-Att,Medium-Cmp,Medium-Att,Long-Cmp,Long-Att,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Tackles-Tkl,Tackles-TklW,Challenges-Tkl,Challenges-Att,Challenges-Lost,Blocks-Blocks,Blocks-Sh,Blocks-Pass,Int,Clr,Err,Touches-Def Pen,Touches-Def 3rd,Touches-Mid 3rd,Touches-Att 3rd,Touches-Att Pen,Take-Ons-Att,Take-Ons-Succ,Carries-Carries,Carries-TotDist,Carries-PrgDist,Carries-PrgC,Carries-1/3,Carries-CPA,Carries-Mis,Carries-Dis,Receiving-Rec,Receiving-PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG,Recov,Aerial Duels-Won,Aerial Duels-Lost,SoTA,GA,Saves,PSxG,Launched-Cmp,Launched-Att,Passes-Att (GK),Passes-Thr,Passes-AvgLen,Goal Kicks-Att,Goal Kicks-AvgLen,Crosses-Opp,Crosses-Stp,Sweeper-#OPA,Sweeper-AvgDist,puntaje_modelo,figura,puntaje,fecha
Thiago Cardozo,GK,90,0,0,0,0,0,0,0.0,0.0,0,0,Unión - Atlé Tucumán,1–0,Unión,1,0,True,False,302,275,2,2,4,4,4,11,0.0,0.0,0,1,0,0,0,17,9,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,0,0,0,0,0,5,37,22,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,3.0,1.0,3.0,10.0,12.0,5.0,43.8,5.0,50.8,8.0,0.0,0.0,6.0,6.581539589922587,False,10.0,22
Marcelo Estigarribia,FW,69,0,0,0,0,1,1,0.1,0.1,2,0,Unión - Atlé Tucumán,1–0,Atlé Tucumán,0,1,False,False,123,42,8,13,1,3,1,1,0.0,0.0,0,1,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,13,7,0,0,0,12,49,16,0,1,0,1,0,19,3,0,0,0,1,0,0,0,0,0,4,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.190070842765627,False,6.0,22
Lucas Ambrogio,FW,21,0,0,0,0,1,1,0.0,0.0,1,0,Unión - Atlé Tucumán,1–0,Atlé Tucumán,0,1,False,False,58,18,4,7,1,2,0,1,0.0,0.0,0,0,0,0,0,11,10,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,3,6,6,0,0,0,3,36,11,1,0,0,0,0,8,0,0,0,0,2,1,0,0,0,0,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.034480201408356,False,6.0,22
Mateo Coronel,FW,90,0,0,0,0,2,0,0.0,0.0,1,0,Unión - Atlé Tucumán,1–0,Atlé Tucumán,0,1,False,False,185,46,12,16,3,6,0,3,0.0,0.1,1,0,1,1,0,25,21,4,1,1,0,3,1,1,0,0,0,0,0,1,0,1,0,1,0,1,4,15,14,4,1,0,16,78,45,2,1,2,2,1,22,5,0,0,0,1,2,2,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.249440985178145,False,6.0,22
Mateo Bajamich,AM,57,0,0,0,0,1,1,0.1,0.1,1,0,Unión - Atlé Tucumán,1–0,Atlé Tucumán,0,1,False,False,51,9,4,7,1,1,0,2,0.0,0.0,0,1,0,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,2,10,4,1,0,0,6,41,31,1,0,0,2,1,12,0,0,0,0,0,1,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.950907410396251,False,6.0,22
Matías De los Santos,AM,33,0,0,0,0,0,0,0.0,0.0,0,0,Unión - Atlé Tucumán,1–0,Atlé Tucumán,0,1,False,False,62,32,3,5,2,4,0,2,0.0,0.0,0,0,0,0,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,6,1,1,0,0,3,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0117787669324185,False,6.0,22
Nicolás Castro,M,69,0,0,0,0,0,0,0.0,0.0,3,0,Unión - Atlé Tucumán,1–0,Atlé Tucumán,0,1,False,False,294,156,8,10,6,7,2,5,0.5,0.2,3,1,0,0,2,22,18,4,0,0,0,4,0,4,3,1,1,4,3,2,1,1,0,4,0,5,15,12,6,0,2,1,10,39,12,0,0,0,0,0,11,0,1,0,0,2,1,0,0,0,0,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.565449860658164,False,5.0,22
Tomás Castro,M,21,0,0,0,0,0,0,0.0,0.0,0,0,Unión - Atlé Tucumán,1–0,Atlé Tucumán,0,1,False,False,30,12,1,2,1,5,0,1,0.0,0.0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,2,0,1,7,6,0,0,1,0,3,10,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.807830927251321,False,6.0,22
Adrián Guillermo Sánchez,M,45,0,0,0,0,0,0,0.0,0.0,0,0,Unión - Atlé Tucumán,1–0,Atlé Tucumán,0,1,False,False,129,36,4,4,3,4,1,1,0.0,0.0,0,0,0,0,1,10,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,13,1,0,0,0,4,16,13,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.879464445437901,False,6.0,22
Matías Orihuela,M,45,0,0,0,0,0,0,0.0,0.0,0,0,Unión - Atlé Tucumán,1–0,Atlé Tucumán,0,1,False,False,36,37,1,4,1,4,0,0,0.0,0.0,0,0,0,0,0,8,6,2,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,3,0,1,7,6,1,0,1,0,4,13,3,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.784872691024112,False,6.0,22
Guillermo Acosta,DM,90,0,0,0,0,0,0,0.0,0.0,1,0,Unión - Atlé Tucumán,1–0,Atlé Tucumán,0,1,False,False,467,221,7,10,12,17,3,8,0.0,0.0,1,3,0,0,2,40,36,3,2,0,0,0,0,0,1,1,1,2,1,2,1,1,0,5,0,3,23,25,1,0,2,2,13,60,12,0,0,0,1,0,19,0,1,0,0,1,1,0,0,0,0,4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.628002898354485,False,5.0,22
Juan Infante,FB,90,0,0,0,0,0,0,0.0,0.0,1,0,Unión - Atlé Tucumán,1–0,Atlé Tucumán,0,1,False,False,333,195,5,5,12,14,1,3,0.0,0.0,0,0,0,0,0,23,15,8,1,0,0,0,7,0,2,1,2,2,0,2,1,1,0,2,0,2,13,18,3,0,1,1,5,44,5,0,1,0,2,0,10,1,0,0,0,1,1,0,0,0,0,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0296645262497695,False,6.0,22
Néstor Breitenbruch,CB,90,0,0,0,0,0,0,0.0,0.0,1,0,Unión - Atlé Tucumán,1–0,Atlé Tucumán,0,1,False,False,421,186,6,7,8,12,5,10,0.0,0.0,0,2,0,0,1,33,29,3,0,0,0,0,3,0,1,1,1,2,1,1,0,1,0,4,0,4,30,14,1,0,0,0,13,62,15,0,0,0,1,0,16,0,1,0,0,1,0,1,0,0,0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.047942023665744,False,4.0,22
Gianluca Ferrari,CB,55,0,0,0,0,2,0,0.5,0.5,1,0,Unión - Atlé Tucumán,1–0,Atlé Tucumán,0,1,False,False,208,68,4,4,7,7,0,0,0.0,0.0,0,1,0,0,1,12,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,9,6,2,2,0,0,7,28,20,0,0,0,0,0,10,0,2,1,1,2,0,1,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.910186879858426,False,1.0,22
Moisés Brandán,FB,81,0,0,0,0,1,0,0.0,0.0,1,0,Unión - Atlé Tucumán,1–0,Atlé Tucumán,0,1,False,False,162,74,7,9,4,5,0,6,0.0,0.0,0,0,1,0,2,20,18,2,0,0,0,0,2,0,4,4,2,2,0,0,0,0,0,2,0,2,7,11,8,2,0,0,4,11,6,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4889309422794135,False,6.0,22
Justo Giani,FB,9,0,0,0,0,0,0,0.0,0.0,0,0,Unión - Atlé Tucumán,1–0,Atlé Tucumán,0,1,False,False,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,10,8,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.695239506104045,False,6.0,22
Tomás Durso,GK,90,0,0,0,0,0,0,0.0,0.0,1,0,Unión - Atlé Tucumán,1–0,Atlé Tucumán,0,1,False,False,868,768,3,3,6,6,11,27,0.1,0.1,1,2,1,0,0,36,21,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,36,1,0,0,0,0,18,129,34,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,1.0,3.0,0.7,11.0,26.0,26.0,1.0,45.3,10.0,66.7,17.0,1.0,1.0,24.4,6.4947846040861785,False,6.0,22
Rodrigo Castillo,FW,90,1,0,0,0,3,1,0.7,0.7,4,0,Gimnasia–LP - Newell's OB,1–0,Gimnasia–LP,1,0,True,False,250,33,9,12,7,10,1,1,0.1,0.1,2,1,1,0,2,25,25,0,0,0,0,0,0,0,4,4,1,1,0,3,0,3,0,2,0,2,5,12,25,9,5,2,24,97,11,0,1,1,2,3,31,11,0,0,0,2,1,1,0,0,0,5,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.944871514457359,True,15.0,22
Jeremias Merlo,W,31,0,0,0,0,1,0,0.1,0.1,1,0,Gimnasia–LP - Newell's OB,1–0,Gimnasia–LP,1,0,True,False,9,0,1,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,2,0,2,1,4,61,39,1,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28763442563808,False,6.0,22
Santino Primante,W,59,0,0,0,0,2,1,0.1,0.1,0,0,Gimnasia–LP - Newell's OB,1–0,Gimnasia–LP,1,0,True,False,108,70,5,7,1,1,1,2,0.0,0.0,0,2,1,1,2,12,11,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,1,0,1,2,10,9,1,3,0,12,72,20,1,1,0,1,0,10,2,0,0,0,0,1,0,0,0,0,4,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9434454470626825,False,7.0,22
Pablo de Blasis,W,80,0,0,0,0,2,2,0.1,0.1,3,0,Gimnasia–LP - Newell's OB,1–0,Gimnasia–LP,1,0,True,False,281,131,13,14,6,11,1,5,0.0,0.1,1,3,3,0,4,31,28,3,1,0,0,2,0,2,2,1,0,0,0,1,0,1,0,2,0,1,7,17,19,2,2,1,20,71,33,0,2,0,1,1,25,6,0,0,0,3,3,0,0,0,0,7,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.004211510360341,False,7.0,22
David Zalazar,W,10,0,0,0,0,0,0,0.0,0.0,0,0,Gimnasia–LP - Newell's OB,1–0,Gimnasia–LP,1,0,True,False,81,52,2,2,1,1,1,2,0.0,0.0,0,1,0,0,1,6,6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,6,3,0,0,0,5,21,6,0,0,0,1,0,6,3,0,0,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2558984710979475,False,6.0,22
Nicolás Garayalde,M,70,0,0,0,0,1,0,0.1,0.1,2,0,Gimnasia–LP - Newell's OB,1–0,Gimnasia–LP,1,0,True,False,187,40,8,11,5,8,0,1,0.1,0.0,1,1,0,0,0,23,22,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,3,22,8,1,0,0,10,16,3,0,0,0,1,0,20,2,0,1,0,2,1,0,0,0,0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.308181139544033,False,1.0,22
Augusto Max,CM,74,0,0,0,0,0,0,0.0,0.0,2,0,Gimnasia–LP - Newell's OB,1–0,Gimnasia–LP,1,0,True,False,386,160,8,8,9,9,3,4,0.1,0.0,1,2,0,0,2,21,19,2,1,0,0,0,1,0,3,2,0,2,2,0,0,0,4,0,0,3,9,20,2,0,1,1,7,67,45,0,0,0,0,0,12,1,1,0,0,2,2,0,0,0,0,7,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9706050399910815,False,5.0,22
Agustín Bolívar,CM,16,0,0,0,0,0,0,0.0,0.0,0,0,Gimnasia–LP - Newell's OB,1–0,Gimnasia–LP,1,0,True,False,86,61,1,3,3,3,0,0,0.0,0.0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,6,0,0,0,0,2,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27713578426156,False,6.0,22
Lucas Castro,M,79,0,0,0,0,1,1,0.0,0.0,2,1,Gimnasia–LP - Newell's OB,1–0,Gimnasia–LP,1,0,True,False,463,172,11,14,9,14,4,7,0.5,0.2,1,3,2,1,7,36,35,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,25,15,1,2,1,22,63,26,1,2,0,0,0,31,2,0,0,0,6,1,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.123909795465113,False,7.0,22
Rodrigo Gallo,M,11,0,0,0,0,0,0,0.0,0.0,0,0,Gimnasia–LP - Newell's OB,1–0,Gimnasia–LP,1,0,True,False,52,37,0,1,2,2,0,2,0.0,0.0,0,1,0,0,1,5,4,1,0,0,0,0,1,0,2,2,1,1,0,0,0,0,0,3,0,2,5,5,0,0,0,0,3,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.433486622662512,False,6.0,22
Nicolás Colazo,FB,79,0,0,0,0,0,0,0.0,0.0,0,0,Gimnasia–LP - Newell's OB,1–0,Gimnasia–LP,1,0,True,False,390,201,9,10,10,12,2,7,0.0,0.0,0,2,0,0,3,30,24,6,2,0,0,1,4,0,3,1,1,1,0,1,1,0,0,2,0,6,12,26,2,1,0,0,8,24,14,0,0,0,2,0,13,0,0,0,0,1,0,0,0,0,0,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.584095334037819,False,9.0,22
Leandro Mamut,FB,11,0,0,0,0,1,0,0.1,0.1,0,0,Gimnasia–LP - Newell's OB,1–0,Gimnasia–LP,1,0,True,False,76,24,4,5,0,1,1,1,0.0,0.0,0,1,0,0,1,8,8,0,0,0,0,0,0,0,1,1,1,2,1,2,0,2,1,0,0,0,0,5,6,1,1,1,7,53,35,2,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3199804357715905,False,8.0,22
Enzo Martínez,CB,90,0,0,0,0,0,0,0.0,0.0,1,0,Gimnasia–LP - Newell's OB,1–0,Gimnasia–LP,1,0,True,False,424,228,4,4,9,16,5,8,0.1,0.0,1,1,1,1,2,29,28,1,1,0,0,1,0,0,2,2,1,2,1,2,0,2,3,3,0,4,17,22,1,0,0,0,14,57,24,0,0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7417468880770075,False,7.0,22
