Player,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,xG,npxG,SCA,GCA,match,score,team,team_goals,conceded_goals,win,tie,Total-TotDist,Total-PrgDist,Short-Cmp,Short-Att,Medium-Cmp,Medium-Att,Long-Cmp,Long-Att,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Tackles-Tkl,Tackles-TklW,Challenges-Tkl,Challenges-Att,Challenges-Lost,Blocks-Blocks,Blocks-Sh,Blocks-Pass,Int,Clr,Err,Touches-Def Pen,Touches-Def 3rd,Touches-Mid 3rd,Touches-Att 3rd,Touches-Att Pen,Take-Ons-Att,Take-Ons-Succ,Carries-Carries,Carries-TotDist,Carries-PrgDist,Carries-PrgC,Carries-1/3,Carries-CPA,Carries-Mis,Carries-Dis,Receiving-Rec,Receiving-PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG,Recov,Aerial Duels-Won,Aerial Duels-Lost,SoTA,GA,Saves,PSxG,Launched-Cmp,Launched-Att,Passes-Att (GK),Passes-Thr,Passes-AvgLen,Goal Kicks-Att,Goal Kicks-AvgLen,Crosses-Opp,Crosses-Stp,Sweeper-#OPA,Sweeper-AvgDist,puntaje_modelo,figura,puntaje,fecha
Nicolás Sansotre,FB,90,0,0,0,0,1,0,0.1,0.1,1,0,Deportivo Riestra - Atlé Tucumán,2–0,Deportivo Riestra,2,0,True,False,445,343,4,6,14,16,3,9,0.0,0.0,0,3,0,0,6,32,18,13,0,0,0,3,13,0,2,1,2,2,0,3,2,1,2,1,0,1,9,28,6,1,1,0,10,75,65,0,0,0,1,1,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.741767728039119,False,9.0,18
Ignacio Arce,GK,90,0,0,0,0,0,0,0.0,0.0,1,0,Deportivo Riestra - Atlé Tucumán,2–0,Deportivo Riestra,2,0,True,False,734,623,4,4,7,7,8,26,0.0,0.0,1,2,0,0,0,37,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,39,1,0,0,0,0,21,191,79,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,1,4.0,0.0,4.0,0.5,8.0,26.0,25.0,2.0,45.0,12.0,73.4,24.0,1.0,0.0,7.3,7.41787006119991,False,10.0,18
Mateo Bajamich,FW,83,0,0,0,0,2,0,0.4,0.4,2,0,Deportivo Riestra - Atlé Tucumán,2–0,Atlé Tucumán,0,2,False,False,322,81,9,11,6,7,2,4,0.1,0.0,1,3,1,0,4,24,24,0,0,0,0,2,0,0,3,2,1,1,0,1,0,1,0,0,0,1,2,19,13,2,3,1,21,111,43,1,3,0,1,3,27,5,0,0,0,1,1,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.10326740546745,False,6.0,18
Luis Miguel Rodríguez,CM,7,0,0,0,0,0,0,0.0,0.0,0,0,Deportivo Riestra - Atlé Tucumán,2–0,Atlé Tucumán,0,2,False,False,58,0,1,1,1,1,1,2,0.0,0.0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,6,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.587471333862675,False,6.0,18
Mateo Coronel,FW,83,0,0,0,0,3,2,0.1,0.1,5,0,Deportivo Riestra - Atlé Tucumán,2–0,Atlé Tucumán,0,2,False,False,411,126,9,10,5,8,5,9,0.5,0.4,3,2,3,0,5,29,24,5,0,1,0,7,0,5,0,0,0,0,0,1,0,1,0,1,0,2,2,6,31,6,1,0,18,83,17,2,0,1,2,2,30,14,1,0,0,0,0,0,0,0,0,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.527932501052915,False,5.0,18
Francisco Bonfiglio,FW,7,0,0,0,0,0,0,0.0,0.0,0,0,Deportivo Riestra - Atlé Tucumán,2–0,Atlé Tucumán,0,2,False,False,10,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.614830946912015,False,6.0,18
Franco Nicola,CM,66,0,0,0,0,1,0,0.1,0.1,1,0,Deportivo Riestra - Atlé Tucumán,2–0,Atlé Tucumán,0,2,False,False,268,11,6,8,8,11,1,4,0.0,0.0,0,1,0,0,1,24,22,2,1,0,1,4,0,1,0,0,0,0,0,1,0,1,0,1,0,0,3,20,12,2,5,1,22,113,16,0,0,0,1,1,25,5,0,0,0,2,1,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.758473327913975,False,6.0,18
Marcelo Estigarribia,FW,24,0,0,0,0,2,1,0.2,0.2,0,0,Deportivo Riestra - Atlé Tucumán,2–0,Atlé Tucumán,0,2,False,False,33,0,1,1,1,1,0,0,0.0,0.0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,3,2,2,0,0,2,8,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.910496179872006,False,6.0,18
Guillermo Acosta,CM,89,0,0,0,0,0,0,0.0,0.0,2,0,Deportivo Riestra - Atlé Tucumán,2–0,Atlé Tucumán,0,2,False,False,826,287,15,21,22,24,4,9,0.0,0.0,1,4,0,0,6,56,55,1,1,0,0,0,0,0,2,2,2,2,0,0,0,0,0,3,0,3,17,44,4,1,1,0,27,104,41,0,0,0,0,2,40,2,0,0,0,0,1,0,0,0,0,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.068491421301933,False,6.0,18
Justo Giani,CM,1,0,0,0,0,0,0,0.0,0.0,0,0,Deportivo Riestra - Atlé Tucumán,2–0,Atlé Tucumán,0,2,False,False,36,22,0,1,0,0,1,1,0.0,0.0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.572115293873747,False,6.0,18
Adrián Guillermo Sánchez,CM,90,0,0,0,0,1,0,0.1,0.1,4,0,Deportivo Riestra - Atlé Tucumán,2–0,Atlé Tucumán,0,2,False,False,1155,358,20,22,30,33,8,15,0.2,0.1,2,6,3,0,14,72,68,4,1,0,1,4,2,0,1,0,0,0,0,1,0,1,0,2,0,2,6,49,24,2,0,0,42,196,119,1,3,0,2,0,60,10,0,0,0,1,0,0,0,0,0,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.040047002615915,False,6.0,18
Juan Infante,FB,90,0,0,0,0,2,1,0.1,0.1,0,0,Deportivo Riestra - Atlé Tucumán,2–0,Atlé Tucumán,0,2,False,False,407,78,19,21,8,11,1,2,0.0,0.0,0,3,0,0,3,37,29,8,0,0,0,3,8,0,1,1,1,2,1,0,0,0,1,4,0,4,11,26,12,1,0,0,12,58,23,1,0,0,1,0,20,3,0,0,0,0,0,0,0,0,0,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.324726990714791,False,6.0,18
Nicolás Romero,CB,90,0,0,0,0,2,0,0.0,0.0,3,0,Deportivo Riestra - Atlé Tucumán,2–0,Atlé Tucumán,0,2,False,False,880,227,6,6,21,24,9,18,0.0,0.0,0,4,0,0,5,50,49,1,1,0,4,1,0,0,1,0,1,1,0,0,0,0,1,6,0,1,24,34,5,0,0,0,32,207,168,3,1,0,1,2,37,0,0,0,0,1,2,0,0,0,0,4,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.273392066858458,False,6.0,18
Gianluca Ferrari,CB,89,0,0,0,0,0,0,0.0,0.0,0,0,Deportivo Riestra - Atlé Tucumán,2–0,Atlé Tucumán,0,2,False,False,936,380,3,4,33,33,4,10,0.0,0.0,0,1,0,0,0,47,45,2,2,0,0,0,0,0,1,1,1,1,0,1,0,1,1,7,0,4,30,29,0,0,0,0,25,170,111,0,0,0,0,0,34,0,0,0,0,1,2,0,0,0,0,6,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.367253135857489,False,6.0,18
Moisés Brandán,M,1,0,0,0,0,0,0,0.0,0.0,0,0,Deportivo Riestra - Atlé Tucumán,2–0,Atlé Tucumán,0,2,False,False,25,0,1,2,1,1,0,2,0.0,0.0,0,0,0,0,0,5,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,3,5,2,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.687651129715678,False,6.0,18
Néstor Breitenbruch,CB,90,0,0,0,0,0,0,0.0,0.0,4,0,Deportivo Riestra - Atlé Tucumán,2–0,Atlé Tucumán,0,2,False,False,1270,644,25,27,34,40,7,14,0.1,0.1,2,9,1,1,10,82,69,13,2,0,1,2,11,0,3,3,3,3,0,2,0,2,1,4,0,5,29,51,13,2,0,0,44,255,181,0,1,0,1,0,60,3,0,0,0,3,0,0,0,0,0,4,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.041183018731283,False,6.0,18
Renzo Tesuri,FB,90,0,0,0,0,3,0,0.3,0.3,8,0,Deportivo Riestra - Atlé Tucumán,2–0,Atlé Tucumán,0,2,False,False,787,310,12,15,21,25,5,9,0.1,0.1,4,7,5,1,13,52,48,4,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,6,23,32,5,2,1,31,219,127,3,3,0,2,0,41,15,0,0,0,1,1,0,0,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.221416079900265,False,6.0,18
Tomás Durso,GK,90,0,0,0,0,0,0,0.0,0.0,0,0,Deportivo Riestra - Atlé Tucumán,2–0,Atlé Tucumán,0,2,False,False,836,634,2,2,14,15,10,14,0.0,0.0,0,0,0,0,0,31,22,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,0,0,0,0,0,14,83,73,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,1,0,0,4.0,2.0,2.0,1.0,5.0,9.0,24.0,6.0,29.4,7.0,56.4,8.0,0.0,1.0,17.5,5.726181833774113,False,6.0,18
Iván Morales Bravo,FW,67,0,0,0,0,1,0,0.0,0.0,1,0,Sarmiento - Gimnasia–LP,1–1,Sarmiento,1,1,False,True,122,26,6,6,3,4,0,0,0.0,0.0,0,0,1,0,1,10,8,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,13,1,2,2,13,71,23,0,1,0,4,2,13,5,1,0,0,1,0,0,0,0,0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8390009513092815,False,4.0,18
Ezequiel Naya,FW,23,0,0,0,0,0,0,0.0,0.0,0,0,Sarmiento - Gimnasia–LP,1–1,Sarmiento,1,1,False,True,107,14,5,7,1,2,1,1,0.0,0.0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,8,1,0,0,6,23,15,1,0,0,0,0,10,1,0,0,0,0,2,1,0,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.978767924702877,False,6.0,18
Joaquín Gho,FW,90,0,0,0,0,1,0,0.1,0.1,2,0,Sarmiento - Gimnasia–LP,1–1,Sarmiento,1,1,False,True,289,157,13,19,6,12,1,6,0.0,0.1,0,1,2,0,6,37,34,3,0,0,0,6,1,2,3,1,1,1,0,0,0,0,0,0,0,0,7,14,24,2,3,2,19,166,94,4,2,1,3,2,29,5,0,0,0,0,0,0,0,0,0,6,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.414793074008936,False,6.0,18
Nicolás Gaitán,CM,67,1,0,0,0,1,1,0.3,0.3,1,0,Sarmiento - Gimnasia–LP,1–1,Sarmiento,1,1,False,True,398,80,13,19,7,11,2,6,0.0,0.0,1,2,1,1,2,40,37,3,1,0,0,1,1,1,0,0,0,0,0,1,0,1,2,0,0,1,1,27,17,2,0,0,23,125,48,1,1,0,1,2,31,7,1,0,0,0,4,0,0,0,0,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.207282064699127,False,10.0,18
Lisandro López,M,23,0,0,0,0,0,0,0.0,0.0,2,0,Sarmiento - Gimnasia–LP,1–1,Sarmiento,1,1,False,True,144,52,4,4,4,8,0,0,0.0,0.0,1,1,0,0,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,6,0,0,0,10,58,21,0,1,0,1,2,12,1,1,0,0,1,0,0,0,0,0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7668275841715655,False,4.0,18
Manuel García,CM,56,0,0,0,0,0,0,0.0,0.0,1,0,Sarmiento - Gimnasia–LP,1–1,Sarmiento,1,1,False,True,291,107,9,10,7,9,1,3,0.0,0.0,0,2,0,0,1,22,22,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,0,0,3,20,3,0,0,0,14,51,14,0,0,0,0,1,16,0,0,0,0,2,0,0,0,0,0,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03621215678118,False,6.0,18
Manuel Mónaco,M,34,0,0,0,0,0,0,0.0,0.0,0,0,Sarmiento - Gimnasia–LP,1–1,Sarmiento,1,1,False,True,62,20,3,4,0,1,1,1,0.0,0.0,0,1,0,0,1,11,11,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,2,5,7,3,0,1,0,6,28,20,0,1,0,0,0,6,1,0,0,0,2,0,0,0,0,0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9657750883361444,False,6.0,18
Emiliano Méndez,CM,90,0,0,0,0,0,0,0.0,0.0,1,1,Sarmiento - Gimnasia–LP,1–1,Sarmiento,1,1,False,True,530,142,9,12,12,13,5,5,0.0,0.0,0,4,0,0,6,30,29,1,1,0,1,0,0,0,6,1,4,4,0,1,1,0,2,0,0,2,7,30,3,0,0,0,14,49,15,0,0,0,1,3,24,1,1,0,0,3,0,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.169486365312496,False,4.0,18
Gabriel Díaz,FB,57,0,0,0,0,0,0,0.0,0.0,0,0,Sarmiento - Gimnasia–LP,1–1,Sarmiento,1,1,False,True,257,150,6,8,7,11,1,2,0.0,0.0,0,1,1,1,2,25,18,7,1,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,9,1,0,0,9,48,30,2,1,1,0,0,12,1,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.074984293526246,False,6.0,18
Yair Ezequiel Arismendi,FB,33,0,0,0,0,0,0,0.0,0.0,0,0,Sarmiento - Gimnasia–LP,1–1,Sarmiento,1,1,False,True,116,107,3,6,4,9,0,2,0.0,0.0,0,1,0,0,0,18,8,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,5,7,9,7,0,0,0,2,8,6,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.999580694288648,False,6.0,18
Juan Manuel Insaurralde,CB,90,0,0,0,0,1,0,0.0,0.0,0,0,Sarmiento - Gimnasia–LP,1–1,Sarmiento,1,1,False,True,910,525,9,9,13,17,13,22,0.0,0.0,0,7,1,0,5,49,46,3,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,0,5,30,23,2,1,1,1,23,160,119,2,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.583426001687503,False,7.0,18
Gastón Sauro,CB,45,0,0,0,0,0,0,0.0,0.0,0,0,Sarmiento - Gimnasia–LP,1–1,Sarmiento,1,1,False,True,146,52,4,6,5,5,0,2,0.0,0.0,0,0,0,0,2,13,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,7,7,0,0,0,0,5,24,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.895393413687318,False,6.0,18
