Player,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,xG,npxG,SCA,GCA,match,score,team,team_goals,conceded_goals,win,tie,Total-TotDist,Total-PrgDist,Short-Cmp,Short-Att,Medium-Cmp,Medium-Att,Long-Cmp,Long-Att,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Tackles-Tkl,Tackles-TklW,Challenges-Tkl,Challenges-Att,Challenges-Lost,Blocks-Blocks,Blocks-Sh,Blocks-Pass,Int,Clr,Err,Touches-Def Pen,Touches-Def 3rd,Touches-Mid 3rd,Touches-Att 3rd,Touches-Att Pen,Take-Ons-Att,Take-Ons-Succ,Carries-Carries,Carries-TotDist,Carries-PrgDist,Carries-PrgC,Carries-1/3,Carries-CPA,Carries-Mis,Carries-Dis,Receiving-Rec,Receiving-PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG,Recov,Aerial Duels-Won,Aerial Duels-Lost,SoTA,GA,Saves,PSxG,Launched-Cmp,Launched-Att,Passes-Att (GK),Passes-Thr,Passes-AvgLen,Goal Kicks-Att,Goal Kicks-AvgLen,Crosses-Opp,Crosses-Stp,Sweeper-#OPA,Sweeper-AvgDist,puntaje_modelo,figura,puntaje,fecha
Brían Sánchez,M,19,0,0,0,0,0,0,0.0,0.0,1,0,Racing Club - Deportivo Riestra,1–0,Deportivo Riestra,0,1,False,False,47,7,1,1,2,3,0,0,0.0,0.0,0,0,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,2,2,2,0,1,1,1,12,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83438481042617,False,6.0,4
Pablo Monje,CM,90,0,0,0,0,1,1,0.0,0.0,1,0,Racing Club - Deportivo Riestra,1–0,Deportivo Riestra,0,1,False,False,160,73,8,9,4,6,0,1,0.0,0.0,0,1,0,0,1,17,17,0,0,0,0,0,0,0,4,3,2,2,0,1,1,0,1,1,0,5,16,11,4,0,0,0,12,33,3,0,1,0,1,1,10,0,0,0,0,3,1,0,0,0,0,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.450358423674803,False,6.0,4
Guillermo Pereira,CM,71,0,0,0,0,0,0,0.0,0.0,1,0,Racing Club - Deportivo Riestra,1–0,Deportivo Riestra,0,1,False,False,568,238,3,3,8,11,7,11,0.0,0.1,0,4,0,0,3,26,16,9,2,0,0,7,0,6,1,1,1,1,0,4,1,3,1,1,0,1,8,18,11,0,2,1,7,29,7,0,0,0,2,0,6,0,0,0,0,1,2,0,0,0,0,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2043976629134,False,6.0,4
Jonathan Goya,CM,19,0,0,0,0,0,0,0.0,0.0,0,0,Racing Club - Deportivo Riestra,1–0,Deportivo Riestra,0,1,False,False,30,16,1,2,1,1,0,1,0.0,0.0,0,1,0,0,1,5,5,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,0,3,5,4,1,0,0,0,3,4,3,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.005885301950811,False,6.0,4
Milton Céliz,CM,90,0,0,0,0,2,1,0.0,0.0,1,0,Racing Club - Deportivo Riestra,1–0,Deportivo Riestra,0,1,False,False,131,63,7,7,2,2,1,4,0.0,0.0,1,3,0,0,2,13,13,0,0,0,0,0,0,0,1,1,1,5,4,2,1,1,0,2,0,3,7,9,6,1,1,0,11,47,18,0,2,0,1,2,13,0,0,0,0,2,0,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.024274170822656,False,6.0,4
Jonatan Goitía,FB,90,0,0,0,0,0,0,0.0,0.0,3,0,Racing Club - Deportivo Riestra,1–0,Deportivo Riestra,0,1,False,False,122,83,1,1,2,7,2,5,0.1,0.0,2,3,0,0,2,14,10,4,0,0,0,0,4,0,7,4,4,8,4,1,0,1,2,6,0,7,20,12,3,1,0,0,4,16,0,0,0,0,1,1,7,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.53608909907249,False,7.0,4
Nicolás Sansotre,CB,90,0,0,0,0,0,0,0.0,0.0,0,0,Racing Club - Deportivo Riestra,1–0,Deportivo Riestra,0,1,False,False,128,112,4,6,1,1,2,9,0.0,0.0,0,1,0,0,1,18,15,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,12,0,13,27,4,0,0,1,0,8,35,27,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.406958174165023,False,6.0,4
Alan Barrionuevo,CB,90,0,0,0,0,0,0,0.0,0.0,2,0,Racing Club - Deportivo Riestra,1–0,Deportivo Riestra,0,1,False,False,147,110,1,2,5,7,1,1,0.0,0.0,1,0,0,0,0,11,9,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,8,0,10,16,1,4,3,0,0,7,36,24,0,0,0,1,0,10,0,0,0,0,1,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.254651698004622,False,6.0,4
Yaison Murillo,CB,23,0,0,0,0,0,0,0.0,0.0,0,0,Racing Club - Deportivo Riestra,1–0,Deportivo Riestra,0,1,False,False,4,3,0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.808403210886715,False,6.0,4
Nicolás Caro,CB,67,0,0,0,0,0,0,0.0,0.0,0,0,Racing Club - Deportivo Riestra,1–0,Deportivo Riestra,0,1,False,False,115,88,0,2,1,1,2,2,0.0,0.0,0,1,0,0,1,10,5,4,0,0,0,0,0,0,2,1,1,1,0,2,2,0,0,6,0,14,16,4,0,0,0,0,1,7,7,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5208482937922865,False,5.0,4
Pedro Ramírez,FB,90,0,0,0,0,0,0,0.0,0.0,0,0,Racing Club - Deportivo Riestra,1–0,Deportivo Riestra,0,1,False,False,268,206,3,6,6,11,3,9,0.0,0.0,0,4,0,0,4,30,23,7,0,0,0,2,7,0,0,0,0,2,2,4,1,3,0,7,0,5,22,17,9,1,1,0,13,77,32,1,1,0,2,0,11,1,0,0,0,0,0,1,0,0,0,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.077780416274248,False,6.0,4
Ignacio Arce,GK,90,0,0,0,0,0,0,0.0,0.0,0,0,Racing Club - Deportivo Riestra,1–0,Deportivo Riestra,0,1,False,False,991,946,3,3,0,0,16,34,0.0,0.0,0,5,0,0,0,37,19,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,38,1,0,0,0,0,17,137,97,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,1.0,2.0,1.4,15.0,33.0,27.0,0.0,60.9,10.0,47.2,33.0,3.0,0.0,5.8,6.759585996537595,False,7.0,4
Pablo Chavarría,FW,37,0,0,0,0,1,1,0.2,0.2,0,0,Belgrano - Arg Juniors,1–0,Belgrano,1,0,True,False,41,6,3,5,1,2,0,0,0.0,0.0,0,0,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,2,6,6,0,0,0,3,23,4,0,0,0,1,0,8,2,2,1,1,4,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.342869647725328,False,1.0,4
Bryan Reyna,AM,90,0,0,0,0,0,0,0.0,0.0,2,0,Belgrano - Arg Juniors,1–0,Belgrano,1,0,True,False,129,51,6,7,2,3,1,1,0.0,0.0,0,2,0,0,1,12,11,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,6,9,5,2,6,4,14,197,125,3,0,1,2,2,12,1,0,0,0,0,4,0,0,0,0,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.863336785725659,False,7.0,4
Francisco González,AM,80,0,0,0,0,0,0,0.0,0.0,0,0,Belgrano - Arg Juniors,1–0,Belgrano,1,0,True,False,234,97,11,15,6,6,0,2,0.0,0.0,0,0,0,0,1,27,25,2,1,0,0,3,0,1,2,2,1,2,1,1,0,1,1,0,0,1,5,20,15,0,3,1,15,76,30,1,3,0,4,3,20,1,0,0,0,0,1,0,0,0,0,7,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66784323941249,False,7.0,4
Facundo Lencioni,M,10,0,0,0,0,1,0,0.1,0.1,0,0,Belgrano - Arg Juniors,1–0,Belgrano,1,0,True,False,10,6,1,2,0,1,0,0,0.0,0.0,0,0,0,0,0,5,4,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,6,3,2,2,4,57,27,3,0,2,0,1,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.539207076324013,False,7.0,4
Esteban Rolón,CM,54,0,0,0,0,0,0,0.0,0.0,1,0,Belgrano - Arg Juniors,1–0,Belgrano,1,0,True,False,258,76,4,7,5,7,3,3,0.2,0.0,1,4,0,0,3,20,20,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,3,17,3,0,0,0,8,55,20,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.687931572877334,False,7.0,4
Gerónimo Heredia,M,36,1,0,0,0,1,1,0.0,0.0,2,1,Belgrano - Arg Juniors,1–0,Belgrano,1,0,True,False,80,53,3,3,2,3,0,0,0.0,0.1,1,0,0,0,2,7,6,1,1,0,0,0,0,0,1,0,1,2,1,0,0,0,0,2,0,4,5,5,7,0,2,1,4,20,6,0,1,0,1,1,2,1,0,0,0,0,1,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5381521387992505,False,13.0,4
Santiago Longo,CM,90,0,0,0,0,1,0,0.6,0.6,2,0,Belgrano - Arg Juniors,1–0,Belgrano,1,0,True,False,320,58,9,9,9,11,1,2,0.0,0.0,1,0,0,0,1,22,20,2,2,0,0,1,0,0,0,0,0,3,3,1,1,0,2,1,0,3,10,16,4,1,1,0,10,45,16,1,0,0,1,0,15,1,0,0,0,0,1,0,0,0,0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.596120478153685,False,7.0,4
Juan Velazquez,WB,45,0,0,0,0,0,0,0.0,0.0,1,0,Belgrano - Arg Juniors,1–0,Belgrano,1,0,True,False,148,40,8,9,2,4,1,2,0.0,0.0,0,1,0,0,1,16,15,1,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,2,0,2,9,8,5,0,1,1,9,63,24,1,0,0,2,2,10,1,0,0,0,0,0,0,0,0,0,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.367291517218982,False,8.0,4
Rafael Marcelo Delgado,FB,45,0,0,0,0,0,0,0.0,0.0,0,0,Belgrano - Arg Juniors,1–0,Belgrano,1,0,True,False,118,68,3,3,1,1,1,3,0.0,0.0,0,0,0,0,0,7,5,2,1,0,0,1,1,0,2,0,2,2,0,1,1,0,2,5,0,6,11,4,2,0,0,0,3,33,31,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.691344358857192,False,9.0,4
Juan Barinaga,WB,65,0,0,0,0,0,0,0.0,0.0,1,0,Belgrano - Arg Juniors,1–0,Belgrano,1,0,True,False,154,66,4,9,6,12,0,7,0.0,0.0,0,0,0,0,0,31,28,3,0,0,0,2,3,0,1,0,1,2,1,1,0,1,0,4,0,5,16,13,13,1,3,1,20,187,71,2,2,1,1,0,21,4,0,0,0,0,1,0,0,0,0,7,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.581392172500594,False,9.0,4
Francisco Facello,FB,25,0,0,0,0,0,0,0.0,0.0,0,0,Belgrano - Arg Juniors,1–0,Belgrano,1,0,True,False,0,0,0,0,0,1,0,1,0.0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,6,9,2,0,0,1,0,2,18,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.626643117535719,False,9.0,4
Agustín Baldi,CB,45,0,0,0,0,1,0,0.0,0.0,1,0,Belgrano - Arg Juniors,1–0,Belgrano,1,0,True,False,102,79,1,4,4,6,0,1,0.1,0.1,1,0,1,1,0,14,13,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,2,0,1,7,10,2,0,0,0,8,27,24,0,1,0,0,0,7,0,1,0,0,1,1,0,0,0,0,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.59542528442628,False,7.0,4
Matías Suárez,FW,45,0,0,0,0,0,0,0.0,0.0,2,1,Belgrano - Arg Juniors,1–0,Belgrano,1,0,True,False,45,20,1,3,2,3,0,1,0.6,0.3,1,0,1,0,1,7,7,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,4,5,7,0,1,0,7,43,27,1,1,0,2,1,8,1,0,0,0,1,0,0,0,0,0,1,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.818005820589313,False,7.0,4
Mariano Troilo,CB,90,0,0,0,0,1,0,0.0,0.0,0,0,Belgrano - Arg Juniors,1–0,Belgrano,1,0,True,False,381,173,6,10,7,9,4,6,0.0,0.0,0,1,0,0,0,25,23,2,2,0,0,0,0,0,3,1,1,1,0,3,2,1,2,17,0,18,34,16,1,1,0,0,11,60,17,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.57601893066097,False,10.0,4
Alejandro Rébola,CB,90,0,0,0,0,1,1,0.1,0.1,0,0,Belgrano - Arg Juniors,1–0,Belgrano,1,0,True,False,296,169,8,9,8,11,1,3,0.0,0.0,0,1,0,0,3,25,22,3,3,0,0,0,0,0,0,0,0,1,1,3,2,1,1,12,0,14,27,15,1,1,0,0,11,61,13,0,0,0,0,0,15,0,0,0,0,2,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.097177037686419,False,9.0,4
