Player,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,xG,npxG,SCA,GCA,match,score,team,team_goals,conceded_goals,win,tie,Total-TotDist,Total-PrgDist,Short-Cmp,Short-Att,Medium-Cmp,Medium-Att,Long-Cmp,Long-Att,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Tackles-Tkl,Tackles-TklW,Challenges-Tkl,Challenges-Att,Challenges-Lost,Blocks-Blocks,Blocks-Sh,Blocks-Pass,Int,Clr,Err,Touches-Def Pen,Touches-Def 3rd,Touches-Mid 3rd,Touches-Att 3rd,Touches-Att Pen,Take-Ons-Att,Take-Ons-Succ,Carries-Carries,Carries-TotDist,Carries-PrgDist,Carries-PrgC,Carries-1/3,Carries-CPA,Carries-Mis,Carries-Dis,Receiving-Rec,Receiving-PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG,Recov,Aerial Duels-Won,Aerial Duels-Lost,SoTA,GA,Saves,PSxG,Launched-Cmp,Launched-Att,Passes-Att (GK),Passes-Thr,Passes-AvgLen,Goal Kicks-Att,Goal Kicks-AvgLen,Crosses-Opp,Crosses-Stp,Sweeper-#OPA,Sweeper-AvgDist,puntaje_modelo,figura,puntaje,fecha
Nicolás Romero,CB,90,0,0,0,0,0,0,0.0,0.0,0,0,Atlé Tucumán - Sarmiento,1–0,Atlé Tucumán,1,0,True,False,510,168,10,11,8,14,5,10,0.0,0.0,0,4,0,0,2,36,32,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,6,18,28,1,0,1,0,20,132,78,1,1,0,0,0,23,0,1,0,0,2,0,0,0,0,0,2,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.784758786300914,False,7.0,21
Gianluca Ferrari,CB,90,0,0,0,0,0,0,0.0,0.0,1,0,Atlé Tucumán - Sarmiento,1–0,Atlé Tucumán,1,0,True,False,532,102,5,5,15,20,5,9,0.0,0.0,0,3,0,0,1,35,35,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2,2,0,3,21,20,0,0,0,0,19,88,51,0,1,0,0,0,19,0,0,0,0,1,0,0,0,0,0,3,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.852131235168633,False,9.0,21
Néstor Breitenbruch,FB,81,0,0,0,0,1,1,0.1,0.1,1,0,Atlé Tucumán - Sarmiento,1–0,Atlé Tucumán,1,0,True,False,413,165,15,17,9,12,2,5,0.0,0.0,0,3,0,0,2,36,28,8,2,0,1,1,6,0,2,1,2,4,2,0,0,0,0,0,0,1,7,19,14,1,0,0,23,100,49,2,2,0,2,0,25,2,0,0,0,4,1,0,0,0,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4631575841378766,False,8.0,21
Moisés Brandán,FB,9,0,0,0,0,0,0,0.0,0.0,0,0,Atlé Tucumán - Sarmiento,1–0,Atlé Tucumán,1,0,True,False,120,64,0,1,2,2,1,1,0.0,0.0,0,0,0,0,0,4,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.144078529718616,False,8.0,21
Tomás Durso,GK,90,0,0,0,0,0,0,0.0,0.0,0,0,Atlé Tucumán - Sarmiento,1–0,Atlé Tucumán,1,0,True,False,696,622,1,1,5,5,9,24,0.0,0.0,0,1,0,0,0,30,15,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,0,0,0,0,0,12,88,48,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,9.0,23.0,20.0,1.0,52.7,10.0,65.0,10.0,0.0,0.0,11.2,6.0591160936583135,False,9.0,21
Iván Morales Bravo,FW,90,0,0,0,0,1,0,0.1,0.1,2,0,Atlé Tucumán - Sarmiento,1–0,Sarmiento,0,1,False,False,149,0,5,8,3,3,1,2,0.0,0.0,1,0,0,0,0,16,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,11,1,2,0,18,115,35,2,2,0,4,3,22,3,0,0,0,0,3,2,0,0,0,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.226376700815287,False,6.0,21
Joaquín Gho,M,77,0,0,0,0,2,0,0.0,0.0,0,0,Atlé Tucumán - Sarmiento,1–0,Sarmiento,0,1,False,False,141,38,4,5,5,9,0,1,0.0,0.0,0,2,0,0,1,16,15,1,0,0,0,2,0,1,1,1,1,1,0,1,0,1,0,1,0,1,4,12,10,2,2,2,16,119,82,2,1,0,2,0,18,2,0,0,0,1,1,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.078012102601031,False,6.0,21
Lisandro López,M,13,0,0,0,0,0,0,0.0,0.0,0,0,Atlé Tucumán - Sarmiento,1–0,Sarmiento,0,1,False,False,26,0,0,1,1,1,0,1,0.0,0.0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,23,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.774026709180559,False,6.0,21
Manuel Mónaco,CM,59,0,0,0,0,0,0,0.0,0.0,0,0,Atlé Tucumán - Sarmiento,1–0,Sarmiento,0,1,False,False,125,27,6,6,2,4,0,0,0.0,0.0,0,0,0,0,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,11,7,0,2,0,10,36,17,0,0,0,2,0,14,2,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.046121052044039,False,6.0,21
Ezequiel Naya,FW,31,0,0,0,0,0,0,0.0,0.0,1,0,Atlé Tucumán - Sarmiento,1–0,Sarmiento,0,1,False,False,62,31,2,4,2,3,0,0,0.0,0.0,1,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,4,6,1,0,0,4,11,3,0,0,0,0,0,8,1,0,0,0,0,1,1,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01936226171565,False,6.0,21
Nicolás Gaitán,CM,90,0,0,0,0,3,0,0.1,0.1,4,0,Atlé Tucumán - Sarmiento,1–0,Sarmiento,0,1,False,False,303,143,3,4,4,7,5,8,0.1,0.1,3,1,1,0,3,19,14,5,3,1,0,5,0,2,1,1,1,1,0,2,0,2,0,0,0,0,3,9,13,0,1,1,10,35,13,0,0,0,1,0,11,2,0,0,0,0,4,0,0,0,0,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.389270617498569,False,6.0,21
Emiliano Méndez,DM,12,0,0,0,0,0,0,0.0,0.0,0,0,Atlé Tucumán - Sarmiento,1–0,Sarmiento,0,1,False,False,55,26,1,2,2,2,0,0,0.0,0.0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,3,3,0,0,0,0,2,8,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.728193282288418,False,6.0,21
Gabriel Hauche,M,78,0,0,0,0,0,0,0.0,0.0,1,0,Atlé Tucumán - Sarmiento,1–0,Sarmiento,0,1,False,False,167,48,4,6,4,7,1,1,0.0,0.0,1,0,0,0,0,14,14,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,6,11,8,2,4,1,9,85,41,1,0,0,2,0,15,3,0,0,0,2,0,1,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079800993296193,False,6.0,21
Tomas Guiacobini,DM,90,0,0,0,0,1,0,0.0,0.0,3,0,Atlé Tucumán - Sarmiento,1–0,Sarmiento,0,1,False,False,402,159,12,14,11,17,1,4,0.0,0.0,0,5,0,0,5,36,35,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,12,27,6,0,1,0,18,52,6,0,0,0,0,1,20,2,0,0,0,2,1,0,0,0,0,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8104929666228236,False,6.0,21
Gabriel Díaz,FB,60,0,0,0,0,0,0,0.0,0.0,0,0,Atlé Tucumán - Sarmiento,1–0,Sarmiento,0,1,False,False,262,203,3,4,8,15,1,5,0.0,0.0,0,0,0,0,1,25,18,7,0,0,0,0,7,0,2,2,2,2,0,0,0,0,0,4,0,3,16,14,2,0,0,0,9,28,4,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.181096130695192,False,6.0,21
Yair Ezequiel Arismendi,FB,30,0,0,0,0,0,0,0.0,0.0,1,0,Atlé Tucumán - Sarmiento,1–0,Sarmiento,0,1,False,False,104,30,1,1,3,3,1,1,0.0,0.0,0,1,0,0,2,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,5,0,0,0,0,3,21,17,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8455943129381644,False,6.0,21
Juan Manuel Insaurralde,CB,90,0,0,0,0,2,0,0.1,0.1,1,0,Atlé Tucumán - Sarmiento,1–0,Sarmiento,0,1,False,False,660,359,4,6,14,21,8,13,0.0,0.1,0,1,1,0,1,41,39,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,9,0,13,41,13,4,2,1,1,18,113,81,1,1,0,2,0,23,1,1,0,0,1,1,0,0,0,0,1,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.532607511627064,False,5.0,21
Franco Paredes,CB,77,0,0,0,0,0,0,0.0,0.0,1,0,Atlé Tucumán - Sarmiento,1–0,Sarmiento,0,1,False,False,195,75,7,9,6,11,0,6,0.0,0.0,0,0,0,0,2,26,23,3,2,0,0,0,1,0,2,1,2,2,0,1,1,0,3,6,0,7,23,15,2,0,0,0,14,130,88,0,2,0,3,0,10,0,1,0,0,2,1,0,0,0,0,5,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.255850827839071,False,4.0,21
Facundo Roncaglia,CB,13,0,0,0,0,0,0,0.0,0.0,1,0,Atlé Tucumán - Sarmiento,1–0,Sarmiento,0,1,False,False,237,116,2,2,3,3,3,6,0.0,0.0,0,4,0,0,4,11,10,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,7,6,1,0,0,0,7,69,45,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.908634116481703,False,6.0,21
Elías López,FB,90,0,0,0,0,1,0,0.0,0.0,3,0,Atlé Tucumán - Sarmiento,1–0,Sarmiento,0,1,False,False,493,219,9,10,12,18,4,5,0.0,0.0,0,4,1,0,4,34,22,12,1,0,0,0,11,0,2,0,1,1,0,1,0,1,0,2,0,1,18,14,13,1,2,0,9,76,60,0,0,0,1,0,9,4,0,0,0,1,0,0,0,0,0,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.833921554115359,False,6.0,21
Lucas Acosta,GK,90,0,0,0,0,0,0,0.0,0.0,0,0,Atlé Tucumán - Sarmiento,1–0,Sarmiento,0,1,False,False,730,542,0,0,11,11,10,22,0.0,0.0,0,2,0,0,0,33,20,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,35,1,0,0,0,0,18,117,98,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1.0,6.0,1.9,4.0,16.0,27.0,6.0,43.8,6.0,57.8,20.0,1.0,0.0,13.0,6.638279039075828,False,7.0,21
Alexis Cuello,FW,58,0,0,0,0,0,0,0.0,0.0,1,0,San Lorenzo - Estudiantes,1–1,San Lorenzo,1,1,False,True,130,19,5,5,2,3,1,1,0.0,0.0,1,0,0,0,0,10,8,2,0,0,0,0,0,0,2,2,1,1,0,2,1,1,0,0,0,1,3,9,12,2,4,0,9,46,1,0,0,0,4,0,12,2,0,0,0,1,1,0,0,0,0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.140285726018667,False,6.0,21
Andrés Vombergar,FW,32,0,0,0,0,1,0,0.1,0.1,1,0,San Lorenzo - Estudiantes,1–1,San Lorenzo,1,1,False,True,35,13,3,5,0,1,0,0,0.0,0.0,1,0,0,0,0,9,9,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,11,1,1,1,0,7,23,3,0,0,0,1,0,10,1,0,0,0,0,2,0,0,0,0,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.140825643986891,False,6.0,21
Ivan Leguizamon,W,84,1,0,0,0,2,1,0.2,0.2,2,0,San Lorenzo - Estudiantes,1–1,San Lorenzo,1,1,False,True,54,13,3,7,1,3,0,0,0.0,0.0,0,0,0,0,0,15,14,1,0,0,0,2,0,1,2,2,1,2,1,1,0,1,0,0,0,0,4,12,15,2,3,1,19,118,45,1,1,1,4,1,23,5,0,0,0,0,4,0,0,0,0,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3578407462454365,True,15.0,21
Nahuel Barrios,W,6,0,0,0,0,0,0,0.0,0.0,1,0,San Lorenzo - Estudiantes,1–1,San Lorenzo,1,1,False,True,23,3,0,0,1,1,0,2,0.0,0.0,1,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,4,42,20,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.925119321147293,False,6.0,21
Ezequiel Cerutti,W,79,0,1,0,0,0,0,0.0,0.0,3,1,San Lorenzo - Estudiantes,1–1,San Lorenzo,1,1,False,True,326,90,4,5,6,7,5,10,0.3,0.2,3,0,3,3,1,24,23,1,1,0,0,5,0,0,1,1,0,4,4,0,0,0,2,0,0,0,8,13,10,0,0,0,23,185,86,3,2,0,1,0,19,3,0,0,0,0,6,0,0,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.142674491582713,False,8.0,21
Matías Reali,W,11,0,0,0,0,0,0,0.0,0.0,0,0,San Lorenzo - Estudiantes,1–1,San Lorenzo,1,1,False,True,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.818871763418676,False,6.0,21
Iker Muniain,AM,79,0,0,0,0,0,0,0.0,0.0,2,0,San Lorenzo - Estudiantes,1–1,San Lorenzo,1,1,False,True,308,74,14,14,5,6,2,4,0.1,0.1,1,1,0,0,1,25,20,5,3,0,0,4,0,2,1,1,0,0,0,1,0,1,1,0,0,0,2,24,9,0,4,2,17,39,14,0,2,0,4,1,20,1,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.217634514330133,False,6.0,21
Nahuel Bustos,AM,11,0,0,0,0,2,1,0.0,0.0,1,0,San Lorenzo - Estudiantes,1–1,San Lorenzo,1,1,False,True,60,42,1,2,2,2,0,1,0.0,0.0,0,1,0,0,1,6,3,3,2,0,0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,7,3,0,0,0,4,37,21,0,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.142730400154632,False,6.0,21
Eric Remedi,DM,90,0,0,0,0,0,0,0.0,0.0,2,1,San Lorenzo - Estudiantes,1–1,San Lorenzo,1,1,False,True,568,189,17,18,8,11,5,10,0.0,0.0,0,2,0,0,5,45,41,4,3,0,1,0,1,0,4,3,1,2,1,3,0,3,2,0,0,1,13,45,1,0,4,2,33,158,71,0,1,0,1,1,31,0,0,0,0,1,3,0,0,0,0,14,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.836034750297766,False,7.0,21
Santiago Sosa,DM,58,0,0,0,0,0,0,0.0,0.0,0,0,San Lorenzo - Estudiantes,1–1,San Lorenzo,1,1,False,True,228,34,7,7,6,7,1,1,0.0,0.0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3,17,1,0,2,1,11,42,20,0,0,0,0,1,9,0,0,0,0,1,0,0,0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.257349458867753,False,6.0,21
Elian Irala,DM,16,0,0,0,0,0,0,0.0,0.0,0,0,San Lorenzo - Estudiantes,1–1,San Lorenzo,1,1,False,True,24,3,2,3,0,0,0,0,0.0,0.0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,2,2,1,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.451579449171072,False,0.0,21
Elías Báez,FB,90,0,0,0,0,1,0,0.0,0.0,0,0,San Lorenzo - Estudiantes,1–1,San Lorenzo,1,1,False,True,565,247,12,18,19,25,1,6,0.0,0.0,0,4,0,0,3,54,41,13,2,0,0,2,11,0,5,4,3,4,1,0,0,0,2,3,0,4,20,38,8,0,2,2,29,139,85,3,2,0,1,1,27,4,0,0,0,0,0,0,0,0,0,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64457939511167,False,7.0,21
