Player,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,xG,npxG,SCA,GCA,match,score,team,team_goals,conceded_goals,win,tie,Total-TotDist,Total-PrgDist,Short-Cmp,Short-Att,Medium-Cmp,Medium-Att,Long-Cmp,Long-Att,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Tackles-Tkl,Tackles-TklW,Challenges-Tkl,Challenges-Att,Challenges-Lost,Blocks-Blocks,Blocks-Sh,Blocks-Pass,Int,Clr,Err,Touches-Def Pen,Touches-Def 3rd,Touches-Mid 3rd,Touches-Att 3rd,Touches-Att Pen,Take-Ons-Att,Take-Ons-Succ,Carries-Carries,Carries-TotDist,Carries-PrgDist,Carries-PrgC,Carries-1/3,Carries-CPA,Carries-Mis,Carries-Dis,Receiving-Rec,Receiving-PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG,Recov,Aerial Duels-Won,Aerial Duels-Lost,SoTA,GA,Saves,PSxG,Launched-Cmp,Launched-Att,Passes-Att (GK),Passes-Thr,Passes-AvgLen,Goal Kicks-Att,Goal Kicks-AvgLen,Crosses-Opp,Crosses-Stp,Sweeper-#OPA,Sweeper-AvgDist,puntaje_modelo,figura,puntaje,fecha
Jonathan Herrera,FW,86,1,0,1,1,2,0,0.9,0.1,1.0,0.0,Deportivo Riestra - Huracán,1–0,Deportivo Riestra,1,0,True,False,145.0,45.0,9.0,10.0,3.0,3.0,0.0,1.0,0.1,0.1,1.0,0.0,2.0,0.0,4.0,17.0,16.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,1.0,7.0,18.0,4.0,1.0,0.0,11.0,67.0,42.0,1.0,0.0,0.0,2.0,0.0,17.0,7.0,0,0,0,3,1,0,0.0,0.0,0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.889026349997197,False,9.0,14
Jonathan Goya,FW,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Deportivo Riestra - Huracán,1–0,Deportivo Riestra,1,0,True,False,8.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27258256498918,False,6.0,14
Alexander Díaz,FW,45,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Deportivo Riestra - Huracán,1–0,Deportivo Riestra,1,0,True,False,39.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,2.0,4.0,9.0,1.0,2.0,0.0,7.0,36.0,8.0,0.0,1.0,0.0,4.0,2.0,11.0,6.0,0,0,0,2,0,1,0.0,0.0,0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06368961564977,False,6.0,14
Nicolás Benegas,FW,45,0,0,0,0,2,0,0.1,0.1,1.0,0.0,Deportivo Riestra - Huracán,1–0,Deportivo Riestra,1,0,True,False,144.0,36.0,3.0,6.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,12.0,13.0,4.0,1.0,0.0,16.0,73.0,39.0,1.0,1.0,1.0,3.0,4.0,23.0,8.0,0,0,0,2,0,0,0.0,0.0,0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23640557734668,False,6.0,14
Brían Sánchez,AM,74,0,0,0,0,0,0,0.0,0.0,4.0,1.0,Deportivo Riestra - Huracán,1–0,Deportivo Riestra,1,0,True,False,184.0,50.0,5.0,7.0,5.0,7.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,17.0,17.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,1,1.0,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,13.0,12.0,2.0,6.0,4.0,15.0,112.0,47.0,2.0,2.0,0.0,2.0,2.0,14.0,4.0,0,0,0,1,2,0,1.0,0.0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.525141497825193,True,12.0,14
Jonatan Goitía,M,16,0,0,0,0,1,0,0.0,0.0,0.0,0.0,Deportivo Riestra - Huracán,1–0,Deportivo Riestra,1,0,True,False,75.0,56.0,2.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,8.0,7.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,1.0,0.0,1.0,2.0,8.0,1.0,0.0,1.0,0.0,5.0,35.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.259700119620151,False,6.0,14
Milton Céliz,CM,90,0,0,0,0,0,0,0.0,0.0,3.0,0.0,Deportivo Riestra - Huracán,1–0,Deportivo Riestra,1,0,True,False,346.0,132.0,6.0,11.0,8.0,9.0,3.0,4.0,0.1,0.3,2.0,3.0,3.0,1.0,7.0,27.0,27.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2.0,1,1.0,1.0,0.0,2.0,0.0,2.0,2,4.0,0.0,5.0,8.0,17.0,16.0,3.0,1.0,0.0,20.0,58.0,33.0,1.0,1.0,0.0,1.0,0.0,23.0,6.0,0,0,0,1,0,0,0.0,0.0,0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.980662604212034,False,7.0,14
Pablo Monje,CM,90,0,0,0,0,0,0,0.0,0.0,3.0,0.0,Deportivo Riestra - Huracán,1–0,Deportivo Riestra,1,0,True,False,486.0,258.0,7.0,7.0,14.0,15.0,3.0,6.0,0.1,0.1,1.0,4.0,0.0,0.0,8.0,29.0,25.0,4.0,0.0,0.0,0.0,2,2.0,2.0,1.0,1,0.0,1.0,1.0,2.0,0.0,2.0,1,3.0,0.0,3.0,9.0,22.0,6.0,0.0,0.0,0.0,15.0,50.0,15.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,0,0,0,0,1,0,0.0,0.0,0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.644953848167031,False,7.0,14
Pedro Ramírez,FB,90,0,0,0,0,2,0,0.1,0.1,1.0,0.0,Deportivo Riestra - Huracán,1–0,Deportivo Riestra,1,0,True,False,229.0,100.0,10.0,11.0,6.0,10.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,34.0,32.0,2.0,0.0,0.0,1.0,3,2.0,0.0,3.0,2,0.0,1.0,1.0,1.0,1.0,0.0,1,6.0,0.0,5.0,19.0,23.0,12.0,1.0,2.0,1.0,15.0,60.0,10.0,1.0,0.0,0.0,2.0,1.0,20.0,6.0,0,0,0,0,0,0,0.0,0.0,0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.285226835478989,False,9.0,14
Tomás Villoldo,FB,45,0,0,0,0,0,0,0.0,0.0,1.0,0.0,Deportivo Riestra - Huracán,1–0,Deportivo Riestra,1,0,True,False,186.0,141.0,3.0,6.0,3.0,6.0,3.0,7.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,21.0,16.0,5.0,1.0,0.0,0.0,3,3.0,1.0,2.0,1,2.0,3.0,1.0,0.0,0.0,0.0,0,6.0,0.0,6.0,10.0,12.0,8.0,0.0,0.0,0.0,8.0,52.0,38.0,2.0,1.0,0.0,0.0,1.0,11.0,1.0,0,0,0,0,1,0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.697680088857888,False,9.0,14
