Player,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,xG,npxG,SCA,GCA,match,score,team,team_goals,conceded_goals,win,tie,Total-TotDist,Total-PrgDist,Short-Cmp,Short-Att,Medium-Cmp,Medium-Att,Long-Cmp,Long-Att,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Tackles-Tkl,Tackles-TklW,Challenges-Tkl,Challenges-Att,Challenges-Lost,Blocks-Blocks,Blocks-Sh,Blocks-Pass,Int,Clr,Err,Touches-Def Pen,Touches-Def 3rd,Touches-Mid 3rd,Touches-Att 3rd,Touches-Att Pen,Take-Ons-Att,Take-Ons-Succ,Carries-Carries,Carries-TotDist,Carries-PrgDist,Carries-PrgC,Carries-1/3,Carries-CPA,Carries-Mis,Carries-Dis,Receiving-Rec,Receiving-PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG,Recov,Aerial Duels-Won,Aerial Duels-Lost,SoTA,GA,Saves,PSxG,Launched-Cmp,Launched-Att,Passes-Att (GK),Passes-Thr,Passes-AvgLen,Goal Kicks-Att,Goal Kicks-AvgLen,Crosses-Opp,Crosses-Stp,Sweeper-#OPA,Sweeper-AvgDist,puntaje_modelo,figura,puntaje,fecha
Leonardo Morales,CB,90,0,0,0,0,0,0,0.0,0.0,0,0,Gimnasia–LP - Deportivo Riestra,0–0,Gimnasia–LP,0,0,False,True,921,495,13,16,20,21,8,14,0.0,0.0,0,4,1,0,6,53,50,2,1,0,0,0,0,0,2,2,2,2,0,1,1,0,3,9,0,10,35,33,0,0,0,0,26,156,92,0,1,0,0,0,22,0,1,0,0,1,0,0,0,0,0,10,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.102574465251071,False,7.0,15
Yonathan Cabral,CB,90,0,0,0,0,1,0,0.0,0.0,2,0,Gimnasia–LP - Deportivo Riestra,0–0,Gimnasia–LP,0,0,False,True,716,295,15,17,14,19,7,15,0.0,0.0,1,7,0,0,8,57,53,3,2,0,1,0,1,0,4,4,2,2,0,1,0,1,3,2,0,3,20,43,3,2,0,0,27,280,249,6,1,0,1,0,29,0,0,0,0,1,1,0,0,0,0,5,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.128732179336613,False,9.0,15
Marcos Ignacio Ledesma,GK,90,0,0,0,0,0,0,0.0,0.0,0,0,Gimnasia–LP - Deportivo Riestra,0–0,Gimnasia–LP,0,0,False,True,377,243,1,1,8,8,4,11,0.0,0.0,0,0,0,0,0,20,12,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,0,0,0,0,0,8,52,41,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,0.0,3.0,0.6,3.0,10.0,13.0,4.0,33.7,7.0,47.4,5.0,1.0,1.0,16.5,6.410334084648447,False,9.0,15
Nicolás Benegas,FW,57,0,0,0,0,0,0,0.0,0.0,1,0,Gimnasia–LP - Deportivo Riestra,0–0,Deportivo Riestra,0,0,False,True,38,1,3,9,1,5,0,1,0.0,0.0,1,0,0,0,0,15,15,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,2,2,1,8,40,23,1,0,0,3,2,16,5,0,0,0,2,0,0,0,0,0,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.982139516940952,False,6.0,15
Antony Alonso,FW,33,0,0,0,0,0,0,0.0,0.0,1,0,Gimnasia–LP - Deportivo Riestra,0–0,Deportivo Riestra,0,0,False,True,16,3,2,3,0,4,0,0,0.0,0.0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,6,12,2,0,0,0,3,0,8,1,0,0,0,0,0,0,0,0,0,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.788287506965098,False,6.0,15
Jonathan Herrera,FW,87,0,0,0,0,3,2,0.4,0.4,0,0,Gimnasia–LP - Deportivo Riestra,0–0,Deportivo Riestra,0,0,False,True,97,20,6,9,0,3,1,2,0.0,0.0,0,1,0,0,1,17,16,1,0,0,0,1,0,0,0,0,0,2,2,1,0,1,0,1,0,1,1,12,16,3,3,0,19,108,24,1,0,1,4,1,25,7,0,0,0,1,2,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.298182234496589,False,6.0,15
Alexander Díaz,FW,3,0,0,0,0,0,0,0.0,0.0,1,0,Gimnasia–LP - Deportivo Riestra,0–0,Deportivo Riestra,0,0,False,True,19,17,0,0,1,1,0,0,0.2,0.0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,5,43,35,1,1,0,0,3,5,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9626807829540995,False,6.0,15
Brían Sánchez,M,65,0,0,0,0,0,0,0.0,0.0,0,0,Gimnasia–LP - Deportivo Riestra,0–0,Deportivo Riestra,0,0,False,True,155,72,7,9,2,4,1,1,0.0,0.0,0,4,0,0,3,16,16,0,0,0,0,0,0,0,5,3,2,2,0,1,0,1,2,0,0,0,6,20,8,1,5,3,17,101,22,0,0,0,1,2,13,2,1,0,0,1,1,0,0,0,0,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.488365771755896,False,4.0,15
Jonatan Goitía,M,25,0,0,0,0,0,0,0.0,0.0,0,0,Gimnasia–LP - Deportivo Riestra,0–0,Deportivo Riestra,0,0,False,True,7,0,1,1,0,1,0,1,0.0,0.0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,3,6,2,0,2,0,3,14,0,0,0,0,1,0,4,1,0,0,0,2,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9960956094048,False,6.0,15
Pablo Monje,CM,90,0,0,0,0,1,0,0.0,0.0,4,0,Gimnasia–LP - Deportivo Riestra,0–0,Deportivo Riestra,0,0,False,True,433,221,8,15,15,20,2,10,0.0,0.0,1,4,0,0,5,47,37,10,0,0,0,1,9,1,0,0,0,2,2,1,0,1,4,1,0,1,10,32,14,0,0,0,11,61,24,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.365016992911685,False,6.0,15
Milton Céliz,CM,90,0,0,0,0,0,0,0.0,0.0,4,0,Gimnasia–LP - Deportivo Riestra,0–0,Deportivo Riestra,0,0,False,True,355,130,16,19,7,13,1,2,0.1,0.1,2,4,2,1,3,37,37,0,0,0,0,1,0,0,1,1,1,5,4,4,2,2,1,3,0,4,12,27,10,0,1,0,17,90,35,2,0,0,1,1,19,6,0,0,0,0,0,0,0,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.511269435942008,False,7.0,15
Pedro Ramírez,M,90,0,0,0,0,2,1,0.2,0.2,1,0,Gimnasia–LP - Deportivo Riestra,0–0,Deportivo Riestra,0,0,False,True,371,175,13,15,10,15,1,3,0.0,0.0,1,7,1,0,8,34,33,1,0,0,0,0,1,0,2,2,2,2,0,6,1,5,2,6,0,4,21,28,11,3,6,3,16,83,39,1,1,0,2,0,20,5,1,0,0,4,2,0,0,0,0,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.717603021448364,False,5.0,15
Jonathan Goya,FB,57,0,0,0,0,0,0,0.0,0.0,0,0,Gimnasia–LP - Deportivo Riestra,0–0,Deportivo Riestra,0,0,False,True,134,89,3,6,4,11,1,4,0.0,0.0,0,0,0,0,1,21,18,3,0,0,0,0,3,0,2,1,0,2,2,2,0,2,1,1,0,1,15,13,0,0,0,0,5,27,11,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0806225684160315,False,8.0,15
Tomás Villoldo,FB,33,0,0,0,0,0,0,0.0,0.0,0,0,Gimnasia–LP - Deportivo Riestra,0–0,Deportivo Riestra,0,0,False,True,89,74,2,3,0,3,2,6,0.0,0.0,0,0,0,0,0,12,8,4,2,0,0,1,2,0,0,0,0,1,1,0,0,0,1,2,0,2,9,7,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.061494709434851,False,8.0,15
Nicolás Caro,CB,90,0,0,0,0,0,0,0.0,0.0,1,0,Gimnasia–LP - Deportivo Riestra,0–0,Deportivo Riestra,0,0,False,True,202,98,2,2,6,6,2,6,0.3,0.1,1,0,0,0,1,14,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,5,15,9,2,2,0,0,5,30,23,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2964535707672,False,8.0,15
Alan Barrionuevo,CB,90,0,0,0,0,1,0,0.0,0.0,0,0,Gimnasia–LP - Deportivo Riestra,0–0,Deportivo Riestra,0,0,False,True,318,282,6,8,4,8,4,9,0.0,0.0,0,0,0,0,3,26,24,2,2,0,0,0,0,0,2,0,0,0,0,3,2,1,1,8,0,11,23,20,1,1,0,0,11,71,60,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,6,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.733243101727727,False,9.0,15
Nicolás Sansotre,FB,90,0,0,0,0,0,0,0.0,0.0,0,0,Gimnasia–LP - Deportivo Riestra,0–0,Deportivo Riestra,0,0,False,True,228,141,5,9,7,16,1,6,0.0,0.0,0,0,0,0,3,31,24,7,0,0,0,1,7,0,3,2,3,5,2,3,3,0,2,3,0,7,23,18,5,0,0,0,14,78,45,1,1,0,2,0,11,2,0,0,0,0,0,0,0,0,0,5,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.402100519182679,False,8.0,15
Ignacio Arce,GK,90,0,0,0,0,0,0,0.0,0.0,0,0,Gimnasia–LP - Deportivo Riestra,0–0,Deportivo Riestra,0,0,False,True,790,669,4,4,4,4,12,29,0.0,0.0,0,2,0,0,0,37,23,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,36,2,0,0,0,0,23,170,112,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0.0,4.0,0.6,10.0,26.0,27.0,4.0,48.2,10.0,54.4,29.0,2.0,0.0,6.7,7.274717235092705,True,14.0,15
Adrián Balboa,FW,86,0,1,0,0,1,0,0.0,0.0,2,1,Unión - Godoy Cruz,3–1,Unión,3,1,True,False,90,26,5,8,2,2,0,0,0.4,0.3,1,0,0,0,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,11,4,0,0,11,44,3,0,0,0,1,2,15,5,1,0,0,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76014193383639,False,6.0,15
Rafael Profini,FW,4,0,0,0,0,0,0,0.0,0.0,0,0,Unión - Godoy Cruz,3–1,Unión,3,1,True,False,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.246845985140811,False,6.0,15
Nicolás Orsini,FW,89,0,1,0,0,5,0,0.2,0.2,6,2,Unión - Godoy Cruz,3–1,Unión,3,1,True,False,276,36,10,13,3,4,2,5,0.1,0.1,2,0,1,0,1,24,20,4,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,13,20,7,3,2,17,99,50,4,0,2,2,2,21,6,0,0,0,0,1,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.354121040915706,False,8.0,15
Lucas Gamba,FW,1,0,0,0,0,0,0,0.0,0.0,0,0,Unión - Godoy Cruz,3–1,Unión,3,1,True,False,13,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,27,0,0,0,1,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.315670606329119,False,6.0,15
Enzo Martín Roldán,CM,73,0,0,0,0,1,0,0.0,0.0,0,0,Unión - Godoy Cruz,3–1,Unión,3,1,True,False,461,143,10,12,8,10,6,7,0.0,0.1,0,5,2,0,8,31,30,0,0,0,0,2,0,0,3,2,2,3,1,1,0,1,1,0,0,0,3,26,17,0,6,4,25,228,117,4,3,0,2,2,28,3,0,0,0,1,3,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.006471655699741,False,7.0,15
Javier Morales,CM,17,1,0,0,0,1,1,0.2,0.2,0,0,Unión - Godoy Cruz,3–1,Unión,3,1,True,False,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,10,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.017023524489558,False,12.0,15
Mauro Pittón,CM,90,0,0,0,0,0,0,0.0,0.0,3,0,Unión - Godoy Cruz,3–1,Unión,3,1,True,False,697,261,12,13,14,20,7,11,0.1,0.1,2,6,0,0,5,47,42,5,2,0,0,3,0,3,5,2,2,2,0,1,0,1,0,2,0,1,17,30,11,0,0,0,20,106,40,1,0,0,0,1,22,0,0,0,0,1,1,0,0,0,0,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.861851564206312,False,7.0,15
Simón Rivero,CM,86,0,0,0,0,2,1,0.2,0.2,8,1,Unión - Godoy Cruz,3–1,Unión,3,1,True,False,621,268,6,8,10,12,8,13,0.1,0.3,4,3,4,2,6,34,23,11,3,0,0,10,0,8,2,1,1,3,2,1,0,1,1,0,0,0,4,22,23,3,3,1,19,118,57,2,2,0,6,0,22,3,1,0,0,1,0,1,0,0,0,6,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.799208645592081,False,5.0,15
Joaquín Mosqueira,CM,4,0,0,0,0,0,0,0.0,0.0,0,0,Unión - Godoy Cruz,3–1,Unión,3,1,True,False,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.181755521703349,False,6.0,15
Bruno Pittón,WB,90,0,0,0,0,2,1,0.2,0.2,4,1,Unión - Godoy Cruz,3–1,Unión,3,1,True,False,328,190,7,13,5,11,3,7,0.1,0.1,1,3,2,1,3,36,35,1,0,0,0,6,1,0,7,4,2,2,0,0,0,0,0,1,0,0,16,15,18,6,1,0,20,208,106,3,0,3,0,1,23,9,0,0,0,1,0,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.287352408190924,False,7.0,15
Lautaro Vargas,WB,90,0,0,0,0,0,0,0.0,0.0,2,1,Unión - Godoy Cruz,3–1,Unión,3,1,True,False,576,227,11,13,13,18,4,9,0.0,0.0,0,3,0,0,2,40,32,8,0,0,1,3,8,0,5,1,2,2,0,2,0,2,0,4,0,2,18,24,14,1,3,1,20,119,35,1,1,0,1,1,26,3,0,0,0,2,2,0,0,0,0,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.82440924176591,False,7.0,15
Claudio Corvalán,CB,90,0,0,0,0,1,0,0.1,0.1,1,0,Unión - Godoy Cruz,3–1,Unión,3,1,True,False,861,258,14,20,21,26,7,8,0.0,0.0,0,3,0,0,3,58,44,14,5,0,0,1,9,0,2,1,2,2,0,0,0,0,2,2,0,4,33,26,12,2,0,0,27,119,73,1,1,0,2,0,35,4,0,0,0,1,2,0,0,0,0,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.462361227875272,False,6.0,15
Franco Pardo,CB,90,1,0,0,0,2,1,0.4,0.4,1,0,Unión - Godoy Cruz,3–1,Unión,3,1,True,False,1109,560,7,9,24,26,11,18,0.0,0.0,0,5,1,0,3,54,53,1,1,0,1,0,0,0,4,1,1,2,1,3,2,1,1,4,0,12,45,24,2,2,0,0,36,186,108,0,0,0,0,1,38,0,0,0,0,1,2,0,0,0,0,8,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.100452090937894,True,18.0,15
Juan Ludueña,CB,73,0,0,0,0,0,0,0.0,0.0,0,0,Unión - Godoy Cruz,3–1,Unión,3,1,True,False,749,266,6,8,13,16,10,17,0.0,0.0,0,1,0,0,2,42,41,1,0,0,2,0,1,0,1,0,0,1,1,2,0,2,1,2,0,3,29,16,3,0,0,0,28,175,67,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,4,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.515038838813458,False,7.0,15
Lionel Verde,CB,17,1,0,0,0,1,1,0.1,0.1,0,0,Unión - Godoy Cruz,3–1,Unión,3,1,True,False,18,16,0,0,1,1,0,1,0.0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,2,5,1,0,0,0,0,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.131664323093492,False,13.0,15
Thiago Cardozo,GK,90,0,0,0,0,0,0,0.0,0.0,0,0,Unión - Godoy Cruz,3–1,Unión,3,1,True,False,403,295,3,3,10,10,4,9,0.0,0.0,0,0,0,0,0,22,13,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,0,0,0,0,0,9,47,21,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,1,0,0,1.0,1.0,0.0,0.6,1.0,5.0,18.0,2.0,35.6,4.0,14.5,14.0,2.0,0.0,8.0,6.145000545127987,False,6.0,15
