Player,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,xG,npxG,SCA,GCA,match,score,team,team_goals,conceded_goals,win,tie,Total-TotDist,Total-PrgDist,Short-Cmp,Short-Att,Medium-Cmp,Medium-Att,Long-Cmp,Long-Att,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Tackles-Tkl,Tackles-TklW,Challenges-Tkl,Challenges-Att,Challenges-Lost,Blocks-Blocks,Blocks-Sh,Blocks-Pass,Int,Clr,Err,Touches-Def Pen,Touches-Def 3rd,Touches-Mid 3rd,Touches-Att 3rd,Touches-Att Pen,Take-Ons-Att,Take-Ons-Succ,Carries-Carries,Carries-TotDist,Carries-PrgDist,Carries-PrgC,Carries-1/3,Carries-CPA,Carries-Mis,Carries-Dis,Receiving-Rec,Receiving-PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG,Recov,Aerial Duels-Won,Aerial Duels-Lost,SoTA,GA,Saves,PSxG,Launched-Cmp,Launched-Att,Passes-Att (GK),Passes-Thr,Passes-AvgLen,Goal Kicks-Att,Goal Kicks-AvgLen,Crosses-Opp,Crosses-Stp,Sweeper-#OPA,Sweeper-AvgDist,puntaje_modelo,figura,puntaje,fecha
Alan Cantero,AM,45,0,0,0,0,2,0,0.1,0.1,1,0,Platense - Barracas Central,0–0,Barracas Central,0,0,False,True,32,0,1,3,1,1,0,0,0.0,0.0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,5,2,3,0,8,46,0,0,1,0,3,0,12,2,0,0,0,1,2,0,0,0,0,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.052280361971576,False,6.0,11
Iván Tapia,AM,45,0,0,0,0,0,0,0.0,0.0,0,0,Platense - Barracas Central,0–0,Barracas Central,0,0,False,True,297,143,6,6,5,7,3,6,0.0,0.0,0,2,1,0,2,21,17,4,2,0,0,3,0,2,1,1,1,1,0,0,0,0,0,1,0,2,7,11,5,0,0,0,6,15,8,0,0,0,1,0,13,2,0,0,0,1,2,0,0,0,0,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.149472313771593,False,6.0,11
Siro Rosane,DM,65,0,0,0,0,1,1,0.0,0.0,0,0,Platense - Barracas Central,0–0,Barracas Central,0,0,False,True,439,141,7,12,10,12,4,5,0.0,0.0,0,0,0,0,2,31,30,1,1,0,0,0,0,0,2,2,1,1,0,0,0,0,1,7,0,8,20,21,4,0,0,0,15,61,30,0,0,0,3,0,15,0,0,0,0,1,1,0,0,0,0,5,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.623344472468872,False,8.0,11
Alex Juárez,DM,24,0,0,0,0,0,0,0.0,0.0,1,0,Platense - Barracas Central,0–0,Barracas Central,0,0,False,True,70,18,4,6,1,1,0,1,0.0,0.0,1,0,0,0,0,11,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,0,0,7,42,21,0,0,0,1,0,9,2,2,1,1,3,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.863663901423489,False,2.0,11
Rodrigo Herrera,DM,90,0,0,0,0,0,0,0.0,0.0,2,0,Platense - Barracas Central,0–0,Barracas Central,0,0,False,True,464,144,13,17,10,10,3,5,0.0,0.0,0,2,0,0,3,35,35,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,2,6,1,3,26,25,0,0,2,1,16,59,29,0,0,0,2,2,21,0,0,0,0,1,4,0,0,0,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.288243777080127,False,7.0,11
Rodrigo Insúa,FB,90,0,0,0,0,2,0,0.0,0.0,1,0,Platense - Barracas Central,0–0,Barracas Central,0,0,False,True,448,267,9,11,13,18,2,9,0.0,0.0,0,1,1,0,1,40,29,10,0,0,0,2,10,0,1,1,1,1,0,2,0,2,1,3,0,4,27,17,10,1,2,0,20,145,105,4,2,0,1,0,27,2,0,0,0,0,3,0,0,0,0,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.674121713938931,False,9.0,11
Gonzalo Goñi,CB,90,0,0,0,0,0,0,0.0,0.0,0,0,Platense - Barracas Central,0–0,Barracas Central,0,0,False,True,593,181,9,10,22,26,1,5,0.0,0.0,0,1,0,0,3,43,41,2,2,0,0,0,0,0,2,2,2,2,0,2,2,0,0,11,0,16,44,15,1,0,0,0,22,88,23,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,1,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.751856988322491,False,9.0,11
Nicolás Capraro,CB,90,0,0,0,0,0,0,0.0,0.0,0,0,Platense - Barracas Central,0–0,Barracas Central,0,0,False,True,683,226,9,9,23,26,2,5,0.0,0.0,0,1,0,0,2,42,36,6,6,0,1,0,0,0,1,0,1,1,0,0,0,0,1,11,1,12,42,17,0,0,0,0,18,102,23,0,0,0,1,0,25,0,1,0,0,0,0,0,0,0,0,2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.047338617923565,False,6.0,11
Pedro Velurtas,FB,90,0,0,0,0,1,0,0.0,0.0,3,0,Platense - Barracas Central,0–0,Barracas Central,0,0,False,True,416,198,17,22,8,13,1,4,0.0,0.0,1,2,0,0,3,45,37,8,0,0,0,2,8,0,1,0,0,1,1,0,0,0,1,5,0,5,31,22,9,2,4,2,28,181,63,1,2,0,5,2,28,3,0,0,0,1,1,0,0,0,0,7,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.280775576094288,False,8.0,11
Marcelo Miño,GK,90,0,0,0,0,0,0,0.0,0.0,0,0,Platense - Barracas Central,0–0,Barracas Central,0,0,False,True,625,481,7,7,7,7,8,15,0.0,0.0,0,0,0,0,0,31,15,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,0,0,0,0,0,13,87,66,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,5.0,1.2,5.0,12.0,18.0,8.0,28.0,12.0,44.2,25.0,2.0,0.0,6.0,7.610793940927046,True,15.0,11
Jonathan Torres,FW,50,0,0,0,0,0,0,0.0,0.0,1,1,Lanús - Cen. Córdoba–SdE,1–1,Lanús,1,1,False,True,151,31,6,9,3,3,1,1,0.0,0.0,0,2,0,0,2,14,13,1,0,0,0,0,0,0,1,1,1,2,1,1,0,1,0,2,0,2,2,15,6,0,2,1,6,18,1,0,0,0,2,0,14,1,0,1,0,2,0,1,0,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.812395289504527,False,1.0,11
Dylan Aquino,W,88,0,1,0,0,0,0,0.0,0.0,3,1,Lanús - Cen. Córdoba–SdE,1–1,Lanús,1,1,False,True,233,82,7,8,4,5,2,3,0.9,0.4,1,0,2,2,2,18,17,0,0,0,0,3,0,0,1,0,0,0,0,4,0,4,0,0,0,0,1,18,20,0,8,2,21,113,27,1,1,0,1,4,25,6,1,0,0,4,1,0,0,1,0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.562160073124459,False,6.0,11
Eduardo Salvio,W,2,0,0,0,0,0,0,0.0,0.0,0,0,Lanús - Cen. Córdoba–SdE,1–1,Lanús,1,1,False,True,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.712569934380497,False,6.0,11
Agustín Rodríguez,W,54,1,0,0,0,1,1,0.9,0.9,0,0,Lanús - Cen. Córdoba–SdE,1–1,Lanús,1,1,False,True,54,9,2,3,2,5,0,1,0.0,0.0,0,0,0,0,0,10,10,0,0,0,0,2,0,0,2,2,1,3,2,0,0,0,0,0,0,0,4,11,9,1,3,1,13,51,13,0,0,0,4,4,20,7,0,0,0,0,1,2,0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.822935881562367,True,15.0,11
Walter Bou,W,36,0,0,0,0,2,1,0.3,0.3,0,0,Lanús - Cen. Córdoba–SdE,1–1,Lanús,1,1,False,True,129,31,2,3,1,3,2,2,0.0,0.0,0,1,1,0,1,9,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,9,3,2,1,8,33,9,0,0,0,2,0,11,2,0,0,0,0,0,1,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.222595373184043,False,6.0,11
Lautaro Acosta,M,85,0,0,0,0,0,0,0.0,0.0,0,0,Lanús - Cen. Córdoba–SdE,1–1,Lanús,1,1,False,True,105,38,2,5,4,7,0,0,0.0,0.0,0,1,0,0,1,13,13,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,5,17,6,1,1,0,8,27,3,0,0,0,6,0,8,1,1,0,0,1,0,0,0,0,0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.716125813862988,False,4.0,11
Marcelino Moreno,M,5,0,0,0,0,0,0,0.0,0.0,0,0,Lanús - Cen. Córdoba–SdE,1–1,Lanús,1,1,False,True,20,3,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,4,28,15,1,1,0,2,0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.782926102505026,False,6.0,11
Gonzalo Pérez,CM,90,0,0,0,0,0,0,0.0,0.0,0,0,Lanús - Cen. Córdoba–SdE,1–1,Lanús,1,1,False,True,309,110,1,4,7,8,4,6,0.0,0.0,0,2,1,0,1,20,19,0,0,0,0,0,0,0,2,1,1,1,0,1,0,1,2,3,0,3,9,19,3,0,1,1,6,12,1,0,0,0,1,0,9,0,1,0,0,1,0,0,0,0,0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.411631269150516,False,4.0,11
Luciano Boggio,M,85,0,0,0,0,0,0,0.0,0.0,0,0,Lanús - Cen. Córdoba–SdE,1–1,Lanús,1,1,False,True,287,117,4,5,3,5,4,7,0.0,0.0,0,1,0,0,2,18,15,3,2,0,0,4,0,1,1,0,1,1,0,1,0,1,0,2,0,1,8,11,7,2,0,0,9,41,3,1,1,0,3,1,12,0,1,0,0,1,3,1,0,0,0,4,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.150170081182764,False,4.0,11
Carlos Izquierdoz,CB,5,0,0,0,0,0,0,0.0,0.0,0,0,Lanús - Cen. Córdoba–SdE,1–1,Lanús,1,1,False,True,57,34,0,0,0,1,1,2,0.0,0.0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.834739603160743,False,6.0,11
Julio Soler,FB,90,0,0,0,0,0,0,0.0,0.0,1,0,Lanús - Cen. Córdoba–SdE,1–1,Lanús,1,1,False,True,472,179,1,3,11,15,6,8,0.2,0.0,1,0,1,1,1,27,13,14,0,0,0,2,14,0,3,2,2,4,2,3,0,3,1,1,0,0,13,18,11,0,3,2,12,55,16,0,1,0,3,0,13,4,0,0,0,0,2,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.282345459516238,False,6.0,11
Nery Domínguez,CB,90,0,0,0,0,0,0,0.0,0.0,0,0,Lanús - Cen. Córdoba–SdE,1–1,Lanús,1,1,False,True,825,285,6,7,17,17,10,14,0.0,0.0,0,4,0,0,8,40,38,1,1,0,0,0,0,0,3,2,2,2,0,0,0,0,3,2,0,4,28,18,4,0,1,1,29,224,162,2,0,0,1,0,23,0,0,0,0,1,1,0,0,0,0,9,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.583853866020904,False,7.0,11
Ezequiel Muñoz,CB,90,0,0,0,0,0,0,0.0,0.0,0,0,Lanús - Cen. Córdoba–SdE,1–1,Lanús,1,1,False,True,508,171,2,3,16,17,3,4,0.0,0.0,0,0,0,0,0,25,21,3,3,0,0,0,0,0,2,2,2,2,0,0,0,0,2,3,0,5,22,11,0,0,0,0,16,67,38,0,1,0,0,0,18,0,0,0,0,2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.433930650572351,False,6.0,11
