Player,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,xG,npxG,SCA,GCA,match,score,team,team_goals,conceded_goals,win,tie,Total-TotDist,Total-PrgDist,Short-Cmp,Short-Att,Medium-Cmp,Medium-Att,Long-Cmp,Long-Att,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Tackles-Tkl,Tackles-TklW,Challenges-Tkl,Challenges-Att,Challenges-Lost,Blocks-Blocks,Blocks-Sh,Blocks-Pass,Int,Clr,Err,Touches-Def Pen,Touches-Def 3rd,Touches-Mid 3rd,Touches-Att 3rd,Touches-Att Pen,Take-Ons-Att,Take-Ons-Succ,Carries-Carries,Carries-TotDist,Carries-PrgDist,Carries-PrgC,Carries-1/3,Carries-CPA,Carries-Mis,Carries-Dis,Receiving-Rec,Receiving-PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG,Recov,Aerial Duels-Won,Aerial Duels-Lost,SoTA,GA,Saves,PSxG,Launched-Cmp,Launched-Att,Passes-Att (GK),Passes-Thr,Passes-AvgLen,Goal Kicks-Att,Goal Kicks-AvgLen,Crosses-Opp,Crosses-Stp,Sweeper-#OPA,Sweeper-AvgDist,puntaje_modelo,figura,puntaje,fecha
Juan Manuel Insaurralde,CB,90,0,0,0,0,0,0,0.0,0.0,0,0,Sarmiento - Independiente,0–0,Sarmiento,0,0,False,True,450,204,3,3,13,17,3,9,0.0,0.0,0,1,0,0,3,31,30,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,10,0,14,30,13,0,0,0,0,19,135,74,0,1,0,0,0,17,0,1,0,0,2,0,0,0,0,0,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.607830911781404,False,7.0,20
Facundo Roncaglia,CB,90,0,0,0,0,0,0,0.0,0.0,0,0,Sarmiento - Independiente,0–0,Sarmiento,0,0,False,True,507,214,2,2,11,13,5,9,0.0,0.0,0,2,0,0,1,25,21,4,4,0,0,0,0,0,2,1,0,0,0,7,6,1,3,6,0,14,32,12,0,0,0,0,13,65,23,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,3,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.021838855674906,False,9.0,20
Elías López,FB,90,0,0,0,0,0,0,0.0,0.0,0,0,Sarmiento - Independiente,0–0,Sarmiento,0,0,False,True,352,195,13,14,8,12,2,7,0.0,0.0,0,1,0,0,3,38,25,13,0,0,0,2,13,0,1,1,0,0,0,4,1,3,2,2,0,5,16,25,10,0,0,0,15,99,61,1,0,0,1,2,15,3,0,0,0,1,2,0,0,0,0,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2413496636636525,False,8.0,20
Lucas Acosta,GK,90,0,0,0,0,0,0,0.0,0.0,0,0,Sarmiento - Independiente,0–0,Sarmiento,0,0,False,True,524,293,1,1,15,15,3,19,0.0,0.0,0,1,0,0,0,35,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,32,38,0,0,0,0,0,19,124,87,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,2.0,0.0,2.0,0.3,3.0,19.0,18.0,0.0,41.6,17.0,50.8,24.0,0.0,0.0,8.0,6.288648533439123,False,9.0,20
Gabriel Ávalos,FW,79,0,0,0,0,2,0,0.1,0.1,1,0,Sarmiento - Independiente,0–0,Independiente,0,0,False,True,178,42,10,16,2,6,1,1,0.0,0.0,2,1,2,0,2,26,25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,7,0,0,10,68,31,1,1,0,1,1,27,5,0,0,0,0,1,0,0,0,0,0,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.371118057193366,False,6.0,20
Santiago Hidalgo,W,11,0,0,0,0,2,0,0.1,0.1,2,0,Sarmiento - Independiente,0–0,Independiente,0,0,False,True,29,11,3,4,0,0,0,0,0.0,0.0,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,3,1,0,0,3,40,17,1,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.838558958893968,False,6.0,20
Javier Vallejo,W,55,0,0,0,0,1,0,0.0,0.0,0,0,Sarmiento - Independiente,0–0,Independiente,0,0,False,True,202,40,7,9,1,2,3,3,0.0,0.0,0,1,2,2,0,14,14,0,0,0,0,2,0,0,1,1,0,0,0,3,0,3,0,0,0,1,5,13,11,2,1,1,11,122,62,3,1,1,4,0,11,3,1,0,0,1,1,0,0,0,0,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0786143915632325,False,4.0,20
Lucas González,AM,35,0,0,0,0,2,0,0.1,0.1,3,0,Sarmiento - Independiente,0–0,Independiente,0,0,False,True,234,35,6,7,5,6,2,2,0.0,0.0,0,0,1,1,0,18,18,0,0,0,0,1,0,0,2,2,0,0,0,1,0,1,0,0,0,0,2,14,9,0,0,0,15,62,35,0,2,0,1,0,19,1,0,0,0,1,3,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.143695463726685,False,6.0,20
Santiago Montiel,W,79,0,0,0,0,1,0,0.0,0.0,7,0,Sarmiento - Independiente,0–0,Independiente,0,0,False,True,481,107,15,16,11,16,2,8,0.2,0.2,4,3,3,3,3,43,41,2,0,1,3,5,1,1,2,2,1,1,0,0,0,0,0,0,0,0,2,23,28,2,4,3,34,280,201,8,4,1,3,1,41,10,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.964676378678942,False,7.0,20
Alexis Canelo,FW,11,0,0,0,0,0,0,0.0,0.0,0,0,Sarmiento - Independiente,0–0,Independiente,0,0,False,True,39,13,2,2,1,1,0,0,0.0,0.0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,3,10,2,0,0,0,1,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.873390391561476,False,6.0,20
Federico Mancuello,AM,65,0,0,0,0,3,1,0.2,0.2,5,0,Sarmiento - Independiente,0–0,Independiente,0,0,False,True,436,172,4,4,12,15,4,7,0.1,0.1,3,2,2,1,4,29,23,6,2,0,1,5,1,3,0,0,0,0,0,0,0,0,0,1,0,1,3,20,13,1,1,1,16,84,41,1,0,0,1,0,21,4,0,0,0,1,0,0,0,0,0,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.413033547952718,False,6.0,20
Alex Luna,W,25,0,0,0,0,1,0,0.0,0.0,1,0,Sarmiento - Independiente,0–0,Independiente,0,0,False,True,150,34,5,5,3,4,1,1,0.0,0.0,1,0,1,1,1,10,10,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,7,5,0,0,0,11,77,30,0,2,0,0,3,12,0,0,0,0,0,1,0,0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.921623246869209,False,6.0,20
Rubén Martínez,DM,55,0,0,0,0,1,0,0.1,0.1,0,0,Sarmiento - Independiente,0–0,Independiente,0,0,False,True,264,114,5,6,10,12,0,1,0.0,0.0,0,1,0,0,1,20,20,0,0,0,0,1,0,0,1,0,1,1,0,2,0,2,0,0,0,2,8,14,6,1,0,0,13,48,29,0,0,0,2,0,19,5,0,0,0,0,1,0,0,0,0,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.984001578267451,False,7.0,20
Jhonny Quiñónez,DM,35,0,0,0,0,2,0,0.0,0.0,4,0,Sarmiento - Independiente,0–0,Independiente,0,0,False,True,360,160,16,18,7,9,1,4,0.0,0.0,0,3,0,0,3,31,31,0,0,0,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,5,28,4,0,0,0,18,81,41,1,1,0,1,0,25,2,0,0,0,0,2,0,0,0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.368022641344225,False,7.0,20
Iván Marcone,DM,90,0,0,0,0,0,0,0.0,0.0,3,0,Sarmiento - Independiente,0–0,Independiente,0,0,False,True,1184,389,13,15,32,32,8,10,0.1,0.2,3,13,1,0,17,58,56,2,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,10,50,6,0,0,0,37,238,150,3,0,0,0,1,48,1,1,0,0,1,0,0,0,0,0,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.358812327687918,False,5.0,20
Adrián Sporle,FB,90,0,0,0,0,1,0,0.0,0.0,3,0,Sarmiento - Independiente,0–0,Independiente,0,0,False,True,644,327,15,19,14,19,4,13,0.0,0.0,0,2,1,1,1,57,41,16,1,0,0,8,15,0,0,0,0,1,1,2,0,2,2,3,0,4,23,29,16,1,0,0,22,143,93,3,3,0,2,0,28,10,0,0,0,1,0,0,0,0,0,6,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38806507206532,False,8.0,20
Joaquín Laso,CB,90,0,0,0,0,1,0,0.1,0.1,3,0,Sarmiento - Independiente,0–0,Independiente,0,0,False,True,1147,569,17,17,30,32,8,13,0.0,0.0,1,3,0,0,6,65,63,2,2,0,0,0,0,0,2,1,0,3,3,0,0,0,1,6,0,11,41,34,1,1,0,0,27,117,84,0,1,0,0,0,39,0,0,0,0,1,0,0,0,0,0,5,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.648792245301827,False,9.0,20
Kevin Lomónaco,CB,90,0,0,0,0,2,0,0.0,0.0,2,0,Sarmiento - Independiente,0–0,Independiente,0,0,False,True,1271,432,21,21,28,29,11,18,0.0,0.0,0,8,1,1,9,69,67,2,2,1,2,4,0,0,1,1,1,1,0,1,0,1,2,4,0,6,27,47,8,1,0,0,48,358,255,3,4,0,0,1,59,0,0,0,0,0,1,0,0,0,0,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.717029020630261,False,9.0,20
Felipe Loyola,FB,90,0,0,0,0,3,1,0.2,0.2,4,0,Sarmiento - Independiente,0–0,Independiente,0,0,False,True,697,204,27,29,14,15,3,5,0.0,0.0,0,1,1,1,2,53,48,5,1,0,1,1,4,0,0,0,0,0,0,1,0,1,0,2,0,0,16,35,17,7,5,1,31,288,164,4,1,1,0,1,37,7,1,0,0,3,1,0,0,0,0,9,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.434353905242948,False,6.0,20
Rodrigo Rey,GK,90,0,0,0,0,0,0,0.0,0.0,0,0,Sarmiento - Independiente,0–0,Independiente,0,0,False,True,558,351,4,4,15,15,5,11,0.0,0.0,0,0,0,0,0,30,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,1,0,0,0,0,13,77,48,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0.0,2.0,0.4,2.0,6.0,21.0,4.0,27.8,9.0,35.6,8.0,0.0,1.0,21.0,6.164582658289899,False,9.0,20
José Sosa,FW,86,1,0,1,1,0,0,0.8,0.0,7,0,Estudiantes - Independiente Rivadavia,1–1,Estudiantes,1,1,False,True,750,221,28,35,14,19,5,10,0.2,0.1,2,8,1,0,9,69,63,6,0,0,0,5,0,5,0,0,0,0,0,1,0,1,0,0,0,0,1,47,25,1,0,0,29,169,88,2,1,0,0,1,54,5,0,0,0,0,1,0,0,0,0,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.679684567406498,False,9.0,20
Santiago Arzamendia,CM,4,0,0,0,0,0,0,0.0,0.0,0,0,Estudiantes - Independiente Rivadavia,1–1,Estudiantes,1,1,False,True,41,23,1,1,1,1,0,0,0.0,0.0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,2,18,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.763908565238437,False,6.0,20
Joaquín Burgos,W,45,0,0,0,0,2,0,0.1,0.1,3,1,Estudiantes - Independiente Rivadavia,1–1,Estudiantes,1,1,False,True,188,61,8,10,5,9,0,2,0.0,0.0,0,0,1,0,2,22,19,3,1,0,0,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,10,19,3,2,0,15,71,44,2,2,1,0,0,19,4,0,0,0,0,0,2,0,0,0,4,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18344865648454,False,6.0,20
Guido Carrillo,FW,45,0,0,0,0,1,1,0.0,0.0,0,0,Estudiantes - Independiente Rivadavia,1–1,Estudiantes,1,1,False,True,91,5,6,6,2,4,0,1,0.0,0.0,0,0,0,0,1,11,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,11,1,0,0,7,18,5,0,0,0,2,0,10,4,0,0,0,0,0,0,0,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.028093451004386,False,6.0,20
Alexis Manyoma,W,70,0,0,0,0,5,1,0.5,0.5,2,0,Estudiantes - Independiente Rivadavia,1–1,Estudiantes,1,1,False,True,422,85,9,11,7,13,4,4,0.0,0.0,0,1,0,0,3,29,29,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,20,22,4,4,2,31,192,100,4,3,0,3,2,31,9,0,0,0,0,2,0,0,0,0,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.153134010315547,False,6.0,20
Edwuin Cetré,M,20,0,0,0,0,0,0,0.0,0.0,0,0,Estudiantes - Independiente Rivadavia,1–1,Estudiantes,1,1,False,True,166,4,1,2,4,5,1,4,0.0,0.0,0,0,0,0,0,12,9,3,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,1,0,5,51,8,1,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.949824116030226,False,6.0,20
Gabriel Neves,M,75,0,0,0,0,0,0,0.0,0.0,0,0,Estudiantes - Independiente Rivadavia,1–1,Estudiantes,1,1,False,True,791,284,19,20,15,19,7,7,0.0,0.0,0,7,0,0,3,49,46,3,2,0,0,0,1,0,1,1,1,2,1,0,0,0,0,0,0,2,15,28,9,0,0,0,29,85,56,1,0,0,1,0,37,0,0,0,0,2,0,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.978653510026098,False,6.0,20
Fabricio Pérez,M,15,0,0,0,0,0,0,0.0,0.0,0,0,Estudiantes - Independiente Rivadavia,1–1,Estudiantes,1,1,False,True,44,13,2,2,1,3,0,0,0.0,0.0,0,0,0,0,1,6,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3,0,1,1,5,23,9,1,0,0,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.901351661884756,False,6.0,20
Bautista Kociubinski,CM,45,0,0,0,0,0,0,0.0,0.0,0,0,Estudiantes - Independiente Rivadavia,1–1,Estudiantes,1,1,False,True,248,36,8,10,8,10,0,0,0.0,0.0,0,1,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,0,0,6,20,3,0,1,0,13,30,10,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.321188723913981,False,6.0,20
Luciano Giménez,FW,45,0,0,0,0,1,0,0.1,0.1,0,0,Estudiantes - Independiente Rivadavia,1–1,Estudiantes,1,1,False,True,63,3,2,4,3,4,0,1,0.0,0.0,0,0,0,0,1,11,11,0,0,0,0,1,0,0,2,2,0,1,1,1,0,1,0,0,0,0,1,7,8,4,1,0,7,32,14,1,0,0,0,1,11,5,0,0,0,2,0,0,0,0,0,3,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.172122579653642,False,6.0,20
Santiago Ascacíbar,M,90,0,0,0,0,1,0,0.1,0.1,1,0,Estudiantes - Independiente Rivadavia,1–1,Estudiantes,1,1,False,True,915,299,28,34,22,30,5,7,0.1,0.0,2,6,0,0,7,73,72,1,1,0,1,1,0,0,3,2,2,3,1,0,0,0,3,0,0,2,8,54,23,2,2,1,37,174,104,2,2,0,1,1,52,2,0,0,0,3,0,0,0,0,0,5,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5037612714948,False,7.0,20
Gastón Benedetti,FB,90,0,0,0,0,1,0,0.0,0.0,3,0,Estudiantes - Independiente Rivadavia,1–1,Estudiantes,1,1,False,True,745,263,18,20,16,26,5,14,0.1,0.1,2,3,1,0,6,65,55,9,0,0,0,6,9,0,2,1,0,0,0,0,0,0,3,0,0,1,20,31,23,3,1,1,35,119,70,2,0,0,2,0,44,5,0,0,0,2,0,0,0,1,0,6,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.671135619389758,False,7.0,20
Facundo Rodríguez,CB,90,0,0,0,0,0,0,0.0,0.0,0,0,Estudiantes - Independiente Rivadavia,1–1,Estudiantes,1,1,False,True,703,230,11,13,20,24,4,9,0.0,0.0,0,1,1,0,2,47,47,0,0,0,2,2,0,0,1,1,1,1,0,0,0,0,0,1,0,2,20,27,4,0,1,1,29,175,133,1,2,0,0,0,37,1,0,0,0,1,1,0,0,0,0,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2634636374386305,False,6.0,20
