Player,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,xG,npxG,SCA,GCA,match,score,team,team_goals,conceded_goals,win,tie,Total-TotDist,Total-PrgDist,Short-Cmp,Short-Att,Medium-Cmp,Medium-Att,Long-Cmp,Long-Att,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Tackles-Tkl,Tackles-TklW,Challenges-Tkl,Challenges-Att,Challenges-Lost,Blocks-Blocks,Blocks-Sh,Blocks-Pass,Int,Clr,Err,Touches-Def Pen,Touches-Def 3rd,Touches-Mid 3rd,Touches-Att 3rd,Touches-Att Pen,Take-Ons-Att,Take-Ons-Succ,Carries-Carries,Carries-TotDist,Carries-PrgDist,Carries-PrgC,Carries-1/3,Carries-CPA,Carries-Mis,Carries-Dis,Receiving-Rec,Receiving-PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG,Recov,Aerial Duels-Won,Aerial Duels-Lost,SoTA,GA,Saves,PSxG,Launched-Cmp,Launched-Att,Passes-Att (GK),Passes-Thr,Passes-AvgLen,Goal Kicks-Att,Goal Kicks-AvgLen,Crosses-Opp,Crosses-Stp,Sweeper-#OPA,Sweeper-AvgDist,puntaje_modelo,figura,puntaje,fecha
Esteban Burgos,CB,90,0,0,0,0,0,0,0.0,0.0,1,0,Independiente Rivadavia - Platense,0–2,Independiente Rivadavia,0,2,False,False,1740,483,12,14,57,63,9,16,0.0,0.0,0,4,0,0,8,93,91,2,0,0,1,1,2,0,1,1,1,2,1,0,0,0,3,2,0,5,34,63,2,0,0,0,55,362,232,4,1,0,0,0,75,0,0,0,0,0,0,0,0,0,0,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.057048201207218,False,6.0,12
Bruno Bianchi,CB,90,0,0,0,0,0,0,0.0,0.0,2,0,Independiente Rivadavia - Platense,0–2,Independiente Rivadavia,0,2,False,False,1925,962,13,16,58,61,13,21,0.0,0.0,0,3,1,0,5,98,92,6,4,0,0,0,2,0,1,0,0,1,1,0,0,0,1,6,0,7,59,47,0,0,0,0,48,188,74,1,0,0,1,0,69,0,0,0,0,0,0,0,0,0,0,3,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.079141091178675,False,6.0,12
Iván Villalba,CB,35,0,0,0,0,0,0,0.0,0.0,0,0,Independiente Rivadavia - Platense,0–2,Independiente Rivadavia,0,2,False,False,719,284,5,9,19,23,5,9,0.0,0.0,0,7,0,0,3,42,38,4,2,0,2,0,2,0,1,1,1,1,0,0,0,0,1,5,0,3,18,31,1,0,0,0,21,106,62,1,0,0,0,0,29,1,0,0,0,1,2,0,0,0,0,1,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.120063274781162,False,6.0,12
Gonzalo Ríos,M,55,0,0,0,0,1,0,0.1,0.1,1,0,Independiente Rivadavia - Platense,0–2,Independiente Rivadavia,0,2,False,False,164,40,7,7,5,5,0,0,0.0,0.0,0,2,0,0,1,15,14,1,0,0,0,0,1,0,1,0,1,2,1,0,0,0,0,0,0,0,2,8,8,2,1,0,13,81,42,1,2,0,1,1,13,3,0,0,0,1,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.646764506020004,False,6.0,12
Luciano Gómez,FB,90,0,0,0,0,0,0,0.0,0.0,1,0,Independiente Rivadavia - Platense,0–2,Independiente Rivadavia,0,2,False,False,921,374,20,22,22,28,6,8,0.0,0.1,1,3,3,2,9,60,47,13,0,0,0,5,13,0,1,0,1,1,0,1,0,1,1,1,0,2,19,29,21,2,1,1,36,157,51,2,1,2,1,0,43,5,0,0,0,0,2,0,0,0,0,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.024633136396285,False,6.0,12
Ezequiel Centurión,GK,90,0,0,0,0,0,0,0.0,0.0,0,0,Independiente Rivadavia - Platense,0–2,Independiente Rivadavia,0,2,False,False,527,338,3,3,14,14,5,10,0.0,0.0,0,0,0,0,0,27,17,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,28,0,0,0,0,0,12,47,31,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,1.0,0.8,1.0,6.0,18.0,4.0,37.6,9.0,19.6,13.0,1.0,0.0,5.5,5.1981613220603355,False,5.0,12
Mateo Pellegrino,FW,86,1,0,0,0,3,1,0.5,0.5,3,0,Independiente Rivadavia - Platense,0–2,Platense,2,0,True,False,85,20,7,9,0,4,0,2,0.6,0.2,2,2,0,0,2,16,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,8,17,5,1,1,17,83,46,3,2,2,6,3,25,2,0,0,0,2,0,0,0,0,0,3,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.693919261256024,True,15.0,12
Ronaldo Martínez,FW,4,1,0,0,0,1,1,0.1,0.1,1,1,Independiente Rivadavia - Platense,0–2,Platense,2,0,True,False,28,9,3,4,0,1,0,0,0.0,0.0,0,1,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,0,0,3,6,3,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5149483286052,False,11.0,12
Iván Gómez,FW,79,0,0,0,0,0,0,0.0,0.0,2,1,Independiente Rivadavia - Platense,0–2,Platense,2,0,True,False,95,15,3,7,3,3,0,0,0.0,0.0,0,0,0,0,1,11,10,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,3,0,2,9,6,11,0,2,0,11,61,29,2,2,0,5,0,13,2,1,0,0,5,1,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.401590938413631,False,4.0,12
Juan Pignani,CB,11,0,0,0,0,0,0,0.0,0.0,0,0,Independiente Rivadavia - Platense,0–2,Platense,2,0,True,False,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.272061200257834,False,8.0,12
Franco Minerva,M,66,0,0,0,0,1,0,0.0,0.0,1,0,Independiente Rivadavia - Platense,0–2,Platense,2,0,True,False,156,53,3,4,1,1,2,4,0.0,0.0,1,0,0,0,2,10,9,1,0,0,1,2,0,1,0,0,0,1,1,1,0,1,0,1,0,1,2,3,14,0,1,0,10,41,24,1,1,0,2,0,11,4,0,0,0,1,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.435761902564037,False,6.0,12
Franco Baldassarra,M,24,0,0,0,0,0,0,0.0,0.0,0,0,Independiente Rivadavia - Platense,0–2,Platense,2,0,True,False,22,10,2,6,0,1,0,1,0.0,0.0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,3,1,1,0,3,5,2,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.365016123545618,False,6.0,12
Leonel Picco,CM,90,0,0,0,0,1,0,0.0,0.0,2,0,Independiente Rivadavia - Platense,0–2,Platense,2,0,True,False,294,186,5,5,11,15,0,2,0.0,0.0,0,4,0,0,5,24,24,0,0,0,0,0,0,0,4,4,2,2,0,3,0,3,0,1,0,1,7,23,3,0,0,0,7,46,35,1,1,0,1,0,5,0,0,0,0,1,0,0,0,0,0,8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.801075331062253,False,7.0,12
Fernando Juárez,CM,66,0,0,0,0,1,0,0.0,0.0,3,0,Independiente Rivadavia - Platense,0–2,Platense,2,0,True,False,106,16,3,5,4,7,0,1,0.3,0.0,1,0,0,0,0,16,14,2,1,0,0,0,0,0,2,0,1,3,2,0,0,0,2,0,0,1,4,13,6,0,1,1,5,20,8,0,1,0,2,2,3,0,0,0,0,0,1,1,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.864061116976514,False,7.0,12
Carlos Villalba,CM,24,0,0,0,0,0,0,0.0,0.0,0,0,Independiente Rivadavia - Platense,0–2,Platense,2,0,True,False,52,20,2,3,2,4,0,0,0.0,0.0,0,0,0,0,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,2,0,0,0,3,12,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.280126516726706,False,6.0,12
Guido Mainero,M,86,0,0,0,0,2,0,0.6,0.6,4,0,Independiente Rivadavia - Platense,0–2,Platense,2,0,True,False,241,92,4,4,4,7,3,9,0.1,0.1,2,1,1,1,2,23,19,4,0,0,0,8,0,4,1,1,0,1,1,3,0,3,2,1,0,1,3,14,25,2,2,0,17,161,51,2,3,0,3,1,20,6,0,0,0,2,0,0,0,0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.703976859589753,False,7.0,12
Augusto Lotti,M,4,0,1,0,0,0,0,0.0,0.0,1,1,Independiente Rivadavia - Platense,0–2,Platense,2,0,True,False,105,47,2,2,2,2,1,1,0.1,0.1,1,0,1,0,2,5,5,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,3,3,0,1,1,3,25,17,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76102215901486,False,8.0,12
Sasha Marcich,FB,90,0,0,0,0,1,0,0.0,0.0,0,0,Independiente Rivadavia - Platense,0–2,Platense,2,0,True,False,299,215,5,7,10,17,1,7,0.0,0.0,0,1,1,1,0,33,17,16,0,0,0,2,16,0,3,3,1,3,2,2,1,1,1,3,0,3,18,18,9,0,1,1,7,58,47,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.012835638124111,False,9.0,12
Gastón Suso,CB,90,0,0,0,0,1,0,0.0,0.0,0,0,Independiente Rivadavia - Platense,0–2,Platense,2,0,True,False,222,168,1,2,3,6,3,9,0.0,0.0,0,1,0,0,2,18,17,1,1,0,0,0,0,0,2,2,1,1,0,0,0,0,1,5,0,3,18,9,1,1,0,0,4,9,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.44023873705295,False,9.0,12
Ignacio Vázquez,CB,90,0,0,0,0,2,1,0.0,0.0,1,0,Independiente Rivadavia - Platense,0–2,Platense,2,0,True,False,87,27,2,4,3,5,0,4,0.0,0.0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,2,2,1,3,2,2,0,2,1,4,0,4,17,5,3,3,1,0,7,24,5,0,0,0,0,1,8,0,0,0,0,0,2,0,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.08003889795685,False,9.0,12
Bautista Barros Schelotto,FB,90,0,1,0,0,0,0,0.0,0.0,3,1,Independiente Rivadavia - Platense,0–2,Platense,2,0,True,False,535,448,4,4,9,12,8,12,0.1,0.1,2,2,2,2,1,28,15,13,0,0,0,2,13,0,2,1,1,2,1,4,0,4,3,0,0,0,20,13,5,0,0,0,8,27,11,0,0,0,0,0,10,1,0,0,0,0,2,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.195515482503249,False,11.0,12
Juan Cozzani,GK,90,0,0,0,0,0,0,0.0,0.0,0,0,Independiente Rivadavia - Platense,0–2,Platense,2,0,True,False,342,316,0,0,0,0,5,22,0.0,0.0,0,1,0,0,0,22,4,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,0,0,0,0,0,3,47,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,22.0,9.0,0.0,58.3,13.0,67.8,14.0,0.0,0.0,9.0,5.886982319618772,False,9.0,12
Jonathan Herrera,FW,90,1,0,0,0,2,1,0.3,0.3,4,0,Deportivo Riestra - Sarmiento,2–1,Deportivo Riestra,2,1,True,False,92,47,3,5,3,8,0,0,0.1,0.2,1,2,0,0,1,15,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,7,16,6,3,1,13,109,55,2,2,0,2,0,22,13,0,0,0,2,4,0,0,0,0,2,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92157315243349,False,11.0,12
Nicolás Benegas,FW,62,0,0,0,0,2,1,0.1,0.1,4,0,Deportivo Riestra - Sarmiento,2–1,Deportivo Riestra,2,1,True,False,152,38,6,9,1,2,2,3,0.1,0.1,1,2,0,0,2,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,8,1,0,0,13,101,42,2,3,1,1,1,16,7,1,0,0,1,3,0,0,0,0,3,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6009613678895205,False,5.0,12
Alexander Díaz,FW,28,0,0,0,0,1,0,0.0,0.0,1,0,Deportivo Riestra - Sarmiento,2–1,Deportivo Riestra,2,1,True,False,71,41,2,2,2,3,0,2,0.0,0.0,0,1,0,0,2,7,7,0,0,1,0,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,2,10,6,0,1,1,11,111,34,1,1,0,5,0,8,3,0,0,0,1,1,0,0,0,0,3,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.325027847262936,False,6.0,12
Milton Céliz,AM,90,0,0,0,0,3,0,0.2,0.2,2,0,Deportivo Riestra - Sarmiento,2–1,Deportivo Riestra,2,1,True,False,263,94,9,11,5,9,2,6,0.0,0.0,0,3,1,1,2,31,31,0,0,0,0,4,0,0,1,1,1,2,1,2,0,2,0,5,0,3,10,27,22,7,3,2,29,177,110,3,1,0,5,5,28,7,1,0,0,0,3,1,0,0,0,9,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.681250098919882,False,5.0,12
Pablo Monje,CM,90,0,0,0,0,1,0,0.0,0.0,3,0,Deportivo Riestra - Sarmiento,2–1,Deportivo Riestra,2,1,True,False,471,224,12,15,11,14,3,7,0.1,0.1,2,3,0,0,1,39,32,7,6,0,0,4,0,1,0,0,0,0,0,0,0,0,1,4,0,2,10,27,10,0,0,0,9,10,0,0,0,0,1,0,11,1,0,0,0,1,0,0,0,0,0,5,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8679825034636695,False,7.0,12
Jonatan Goitía,M,84,0,0,0,0,0,0,0.0,0.0,1,1,Deportivo Riestra - Sarmiento,2–1,Deportivo Riestra,2,1,True,False,317,194,5,6,4,10,5,7,0.0,0.1,0,3,1,1,4,29,28,0,0,0,0,4,0,0,5,3,3,4,1,3,0,3,0,2,0,2,7,24,13,1,2,1,10,31,3,0,0,0,1,0,13,4,1,0,0,3,1,0,0,0,0,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89402934105054,False,5.0,12
Guillermo Pereira,M,6,0,0,0,0,1,1,0.0,0.0,1,0,Deportivo Riestra - Sarmiento,2–1,Deportivo Riestra,2,1,True,False,37,31,2,2,1,1,0,0,0.0,0.0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2,8,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.310036182424437,False,6.0,12
Rodrigo Sayavedra,FB,90,0,0,0,0,1,0,0.1,0.1,1,0,Deportivo Riestra - Sarmiento,2–1,Deportivo Riestra,2,1,True,False,284,178,7,8,6,14,2,13,0.1,0.1,1,4,0,0,4,35,23,12,1,0,0,6,7,4,8,4,7,7,0,0,0,0,0,7,0,3,23,15,18,0,4,1,11,67,23,1,0,0,0,1,14,1,0,0,0,1,1,0,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2507437250042495,False,7.0,12
Alan Barrionuevo,CB,90,0,0,0,0,2,0,0.1,0.1,3,1,Deportivo Riestra - Sarmiento,2–1,Deportivo Riestra,2,1,True,False,209,111,5,5,5,8,1,2,0.0,0.1,0,1,0,0,4,16,16,0,0,0,0,0,0,0,2,1,2,3,1,2,2,0,0,13,0,9,18,11,8,4,0,0,2,20,20,1,0,0,1,0,7,1,0,0,0,0,1,0,0,0,0,2,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.274258963402337,False,7.0,12
Nicolás Caro,CB,90,0,0,0,0,3,1,0.2,0.2,0,0,Deportivo Riestra - Sarmiento,2–1,Deportivo Riestra,2,1,True,False,192,78,3,4,5,7,1,2,0.0,0.0,0,0,0,0,1,15,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,12,7,4,4,0,0,5,12,2,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,5,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.005951975700095,False,7.0,12
Nicolás Sansotre,FB,90,0,0,0,0,0,0,0.0,0.0,3,0,Deportivo Riestra - Sarmiento,2–1,Deportivo Riestra,2,1,True,False,288,186,12,14,4,9,2,5,0.1,0.1,1,5,0,0,5,28,19,9,0,0,0,1,9,0,2,2,1,2,1,0,0,0,2,8,0,5,18,17,6,1,1,1,10,107,82,2,1,0,0,0,13,0,0,0,0,1,0,1,0,0,0,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.084128933291349,False,7.0,12
Pedro Ramírez,FB,30,0,0,0,0,0,0,0.0,0.0,0,0,Deportivo Riestra - Sarmiento,2–1,Deportivo Riestra,2,1,True,False,54,35,1,2,2,2,0,1,0.0,0.0,0,1,0,0,1,5,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.112378938561007,False,4.0,12
