Player,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,xG,npxG,SCA,GCA,match,score,team,team_goals,conceded_goals,win,tie,Total-TotDist,Total-PrgDist,Short-Cmp,Short-Att,Medium-Cmp,Medium-Att,Long-Cmp,Long-Att,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Tackles-Tkl,Tackles-TklW,Challenges-Tkl,Challenges-Att,Challenges-Lost,Blocks-Blocks,Blocks-Sh,Blocks-Pass,Int,Clr,Err,Touches-Def Pen,Touches-Def 3rd,Touches-Mid 3rd,Touches-Att 3rd,Touches-Att Pen,Take-Ons-Att,Take-Ons-Succ,Carries-Carries,Carries-TotDist,Carries-PrgDist,Carries-PrgC,Carries-1/3,Carries-CPA,Carries-Mis,Carries-Dis,Receiving-Rec,Receiving-PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG,Recov,Aerial Duels-Won,Aerial Duels-Lost,SoTA,GA,Saves,PSxG,Launched-Cmp,Launched-Att,Passes-Att (GK),Passes-Thr,Passes-AvgLen,Goal Kicks-Att,Goal Kicks-AvgLen,Crosses-Opp,Crosses-Stp,Sweeper-#OPA,Sweeper-AvgDist,puntaje_modelo,figura,puntaje,fecha
Gabriel Díaz,FB,90,0,0,0,0,2,0,0.0,0.0,3,0,Sarmiento - Instituto,1–2,Sarmiento,1,2,False,False,433,247,6,8,11,17,3,14,0.1,0.1,1,4,0,0,5,41,25,16,4,0,0,5,8,4,0,0,0,1,1,1,0,1,1,0,0,0,9,21,18,1,2,1,19,160,68,2,4,0,2,1,20,1,1,0,0,2,0,0,0,0,0,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.855505496825674,False,4.0,1
Juan Hernández,CB,68,0,0,0,0,0,0,0.0,0.0,1,0,Sarmiento - Instituto,1–2,Sarmiento,1,2,False,False,243,144,3,4,7,10,2,4,0.0,0.1,0,0,0,0,1,19,17,2,2,0,0,0,0,0,1,1,0,0,0,1,0,1,3,5,0,5,15,13,2,2,0,0,7,19,5,0,0,0,1,0,9,1,0,0,0,1,0,0,0,0,0,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.218527880263121,False,6.0,1
Manuel García,CB,22,0,0,0,0,0,0,0.0,0.0,0,0,Sarmiento - Instituto,1–2,Sarmiento,1,2,False,False,80,31,3,4,2,2,0,2,0.0,0.0,0,4,0,0,3,10,9,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,1,0,0,3,8,1,0,1,1,3,36,34,1,0,0,0,0,5,0,1,0,0,2,0,0,0,0,0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7689733492197135,False,4.0,1
Juan Guasone,CB,90,0,0,0,0,0,0,0.0,0.0,2,0,Sarmiento - Instituto,1–2,Sarmiento,1,2,False,False,316,166,7,8,8,10,2,5,0.3,0.2,1,1,0,0,1,23,23,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,5,6,0,7,22,12,3,3,0,0,7,27,8,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.996945954062136,False,7.0,1
Franco Paredes,FB,90,0,0,0,0,3,1,0.4,0.4,3,0,Sarmiento - Instituto,1–2,Sarmiento,1,2,False,False,500,326,10,11,13,17,2,9,0.2,0.0,1,3,0,0,6,43,29,13,0,0,0,1,13,0,1,1,0,1,1,0,0,0,3,4,0,3,20,28,12,5,0,0,22,86,22,2,2,0,3,3,21,3,0,0,0,0,1,0,0,0,0,8,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.459588877296344,False,6.0,1
Jerónimo Pourtau,GK,90,0,0,0,0,0,0,0.0,0.0,0,0,Sarmiento - Instituto,1–2,Sarmiento,1,2,False,False,227,210,1,1,1,1,4,24,0.0,0.0,0,0,0,0,0,26,10,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,0,0,0,0,0,8,54,49,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,2.0,1.0,0.6,3.0,22.0,13.0,2.0,51.7,13.0,60.4,11.0,0.0,0.0,19.0,5.128827138523989,False,5.0,1
Ignacio Russo,FW,72,0,0,0,0,0,0,0.0,0.0,0,0,Sarmiento - Instituto,1–2,Instituto,2,1,True,False,104,0,1,5,3,4,1,2,0.0,0.0,0,0,0,0,0,12,11,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,2,2,8,11,0,2,1,11,32,11,0,3,0,1,1,10,4,0,0,0,1,1,0,0,0,0,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5057348968247135,False,7.0,1
Facundo Suárez,FW,18,0,0,0,0,1,0,0.5,0.5,1,0,Sarmiento - Instituto,1–2,Instituto,2,1,True,False,79,5,4,7,0,2,1,2,0.4,0.1,1,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,5,10,2,0,0,8,34,20,1,0,1,1,0,9,1,0,0,0,1,0,1,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4427161103927855,False,6.0,1
Santiago Rodriguez,FW,82,2,0,0,0,3,2,0.2,0.2,3,1,Sarmiento - Instituto,1–2,Instituto,2,1,True,False,353,61,10,11,5,8,4,8,0.1,0.2,1,2,0,0,3,29,26,3,0,1,1,3,1,0,1,0,0,0,0,1,0,1,0,1,0,1,2,15,27,6,2,2,35,201,97,4,4,3,6,2,37,11,0,0,0,0,1,1,0,0,0,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7694014849764,True,19.0,1
Gregorio Rodríguez,FW,8,0,0,0,0,1,1,0.4,0.4,2,0,Sarmiento - Instituto,1–2,Instituto,2,1,True,False,32,5,1,1,1,2,0,1,0.5,0.2,1,0,0,0,1,4,4,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,3,1,1,4,37,27,1,0,1,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.718088721042276,False,7.0,1
Jonás Acevedo,M,90,0,1,0,0,0,0,0.0,0.0,5,2,Sarmiento - Instituto,1–2,Instituto,2,1,True,False,729,191,21,28,19,24,3,6,0.1,0.1,2,8,2,0,8,60,53,6,1,0,0,5,2,3,3,2,0,0,0,0,0,0,0,0,0,0,4,40,25,0,2,1,39,173,74,2,1,0,0,2,40,6,1,0,0,1,2,0,0,0,0,6,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.130512547393572,False,6.0,1
Gastón Lodico,CM,90,0,0,0,0,2,0,0.1,0.1,1,0,Sarmiento - Instituto,1–2,Instituto,2,1,True,False,1141,294,27,29,27,32,6,11,0.1,0.1,1,11,0,0,11,72,69,3,3,0,0,1,0,0,2,1,1,4,3,0,0,0,0,3,0,3,11,61,14,1,3,2,54,244,77,2,0,1,1,0,53,4,1,0,0,1,2,0,0,0,0,13,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6658370616218345,False,5.0,1
Nicolás Dubersarsky,CM,90,0,1,0,0,1,0,0.0,0.0,2,1,Sarmiento - Instituto,1–2,Instituto,2,1,True,False,685,277,16,16,20,20,2,4,0.0,0.0,1,10,0,0,8,41,40,1,1,0,1,0,0,0,1,1,1,2,1,2,0,2,1,6,0,7,15,37,3,0,0,0,26,137,47,1,1,0,1,1,30,1,1,0,0,3,0,0,0,0,1,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.916587919145244,False,3.0,1
Damián Puebla,M,71,0,0,0,0,1,0,0.0,0.0,0,0,Sarmiento - Instituto,1–2,Instituto,2,1,True,False,297,122,11,15,5,8,1,2,0.0,0.0,0,3,0,0,3,26,26,0,0,0,0,0,0,0,4,3,1,2,1,0,0,0,0,0,0,0,5,22,10,0,3,0,25,142,68,2,2,0,0,0,24,2,0,0,0,0,3,0,0,0,0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.818921850128811,False,7.0,1
Brian Cuello,M,19,0,0,0,0,0,0,0.0,0.0,0,0,Sarmiento - Instituto,1–2,Instituto,2,1,True,False,85,47,4,4,2,2,0,0,0.0,0.0,0,2,1,0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,3,0,2,0,8,35,2,0,0,0,0,0,7,2,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.228074165563873,False,6.0,1
Jonathan Bay,FB,45,0,0,0,0,0,0,0.0,0.0,1,0,Sarmiento - Instituto,1–2,Instituto,2,1,True,False,337,173,5,10,11,14,1,2,0.0,0.0,0,2,0,0,1,26,19,7,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,0,0,1,8,13,8,0,1,0,12,23,5,0,1,0,1,1,14,2,1,0,0,2,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.001338818076589,False,4.0,1
Lucas Rodríguez,FB,45,0,0,0,0,0,0,0.0,0.0,0,0,Sarmiento - Instituto,1–2,Instituto,2,1,True,False,298,125,11,14,5,7,2,6,0.0,0.0,0,2,0,0,1,27,21,6,0,0,0,1,6,0,2,2,1,1,0,1,0,1,0,0,0,0,5,16,10,0,0,0,13,53,9,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.334295114632819,False,6.0,1
Fernando Alarcón,CB,65,0,0,0,0,0,0,0.0,0.0,1,0,Sarmiento - Instituto,1–2,Instituto,2,1,True,False,648,430,8,13,16,20,5,9,0.0,0.0,0,3,0,0,2,42,37,5,2,0,1,0,0,0,0,0,0,0,0,5,3,2,0,7,0,10,33,20,0,0,0,0,22,82,29,0,0,0,1,0,22,0,0,0,0,0,1,0,0,0,0,6,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.881874399316821,False,7.0,1
Víctor Cabrera,CB,25,0,0,0,0,0,0,0.0,0.0,0,0,Sarmiento - Instituto,1–2,Instituto,2,1,True,False,134,86,2,2,3,5,1,3,0.0,0.0,0,1,0,0,1,10,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,6,0,0,0,0,6,17,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.260414484393908,False,6.0,1
Gonzalo Requena,CB,90,0,0,0,0,0,0,0.0,0.0,0,0,Sarmiento - Instituto,1–2,Instituto,2,1,True,False,311,86,9,13,6,8,2,5,0.0,0.0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,1,1,1,2,1,1,1,0,3,13,0,9,31,14,0,0,0,0,17,50,10,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.019428610766906,False,7.0,1
Giuliano Cerato,FB,90,0,0,0,0,0,0,0.0,0.0,2,0,Sarmiento - Instituto,1–2,Instituto,2,1,True,False,698,398,12,16,10,15,9,15,0.0,0.0,1,2,1,0,2,46,38,8,2,0,0,1,6,0,1,1,1,1,0,0,0,0,0,3,0,4,19,23,13,0,0,0,22,107,45,1,0,0,1,0,27,5,0,0,0,0,0,0,0,0,0,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6285794820828965,False,7.0,1
Manuel Roffo,GK,90,0,0,0,0,0,0,0.0,0.0,0,0,Sarmiento - Instituto,1–2,Instituto,2,1,True,False,509,456,1,1,3,3,8,22,0.0,0.0,0,2,0,0,0,27,19,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,0,0,0,0,0,23,112,81,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,2,0,5.0,1.0,5.0,0.6,6.0,18.0,21.0,2.0,49.0,5.0,64.6,20.0,4.0,0.0,8.0,6.577745504430409,False,7.0,1
Ignacio Pussetto,FW,89,2,0,1,1,3,2,1.1,0.3,1,0,Huracán - Defensa y Just,3–1,Huracán,3,1,True,False,207,48,9,12,5,10,0,1,0.0,0.1,0,0,1,1,0,27,23,2,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,2,0,2,2,18,18,2,3,2,8,48,30,1,2,0,1,0,27,4,0,0,0,2,0,1,0,0,0,0,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.604982519033063,True,18.0,1
Leandro Garate,FW,1,0,0,0,0,1,0,0.1,0.1,0,0,Huracán - Defensa y Just,3–1,Huracán,3,1,True,False,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.241908578924453,False,6.0,1
Rodrigo Cabral,W,70,0,0,0,0,0,0,0.0,0.0,1,0,Huracán - Defensa y Just,3–1,Huracán,3,1,True,False,293,58,10,13,9,10,0,0,0.0,0.0,0,0,1,0,3,25,24,0,0,0,0,1,0,0,5,3,3,3,0,1,0,1,0,0,0,0,4,17,14,0,5,2,18,105,42,1,0,0,0,1,21,4,0,0,0,0,2,0,0,0,0,8,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.982347207716173,False,7.0,1
Franco Alfonso,W,20,0,0,0,0,0,0,0.0,0.0,2,0,Huracán - Defensa y Just,3–1,Huracán,3,1,True,False,68,25,2,2,2,3,0,0,0.0,0.0,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5,0,0,0,0,4,33,0,0,0,0,1,0,4,2,0,0,0,1,1,1,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.312792478004029,False,6.0,1
Walter Mazzantti,W,89,0,1,0,0,2,0,0.1,0.1,4,2,Huracán - Defensa y Just,3–1,Huracán,3,1,True,False,296,103,14,17,7,10,0,0,0.1,0.0,1,3,0,0,3,27,27,0,0,0,0,2,0,0,2,2,1,4,3,0,0,0,1,2,0,2,7,19,19,4,4,2,26,257,185,7,4,2,3,1,30,13,1,0,0,3,6,1,1,0,0,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8784100400324695,False,7.0,1
Matías Gómez,W,1,0,0,0,0,0,0,0.0,0.0,0,0,Huracán - Defensa y Just,3–1,Huracán,3,1,True,False,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.137446357122838,False,6.0,1
Héctor Fértoli,AM,87,1,0,0,0,2,1,0.1,0.1,4,0,Huracán - Defensa y Just,3–1,Huracán,3,1,True,False,557,153,11,13,10,12,6,15,0.2,0.1,4,2,1,0,5,44,34,10,4,0,1,12,0,6,0,0,0,1,1,0,0,0,1,0,0,0,2,26,27,0,2,0,25,118,32,0,1,0,4,1,34,4,0,0,0,1,2,0,0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.639075587425339,False,12.0,1
Sebastián Ramírez,AM,3,0,1,0,0,1,0,0.0,0.0,2,2,Huracán - Defensa y Just,3–1,Huracán,3,1,True,False,12,0,1,1,0,0,0,0,0.3,0.1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,1,2,2,1,2,2,3,51,44,2,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.890172532158095,False,8.0,1
Rodrigo Echeverría,DM,90,0,0,0,0,1,0,0.0,0.0,4,0,Huracán - Defensa y Just,3–1,Huracán,3,1,True,False,588,169,21,22,15,15,2,2,0.0,0.0,2,1,0,0,2,39,39,0,0,0,0,0,0,0,2,2,1,2,1,2,0,2,0,1,0,2,18,24,5,2,0,0,14,40,14,0,0,0,0,0,38,1,0,0,0,2,0,0,0,0,0,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.501806195860516,False,7.0,1
William Alarcón,DM,70,0,0,0,0,0,0,0.0,0.0,3,0,Huracán - Defensa y Just,3–1,Huracán,3,1,True,False,658,170,16,18,16,17,4,4,0.0,0.0,1,3,0,0,4,41,39,2,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,8,24,12,1,1,0,20,87,37,0,0,0,1,0,34,1,0,0,0,0,1,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.432837126482042,False,6.0,1
Federico Fattori,DM,20,0,0,0,0,0,0,0.0,0.0,1,0,Huracán - Defensa y Just,3–1,Huracán,3,1,True,False,122,53,2,2,5,5,0,0,0.0,0.0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,1,1,3,2,1,0,3,0,4,11,1,0,0,0,0,5,20,16,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.397322433225904,False,6.0,1
Guillermo Benítez,FB,90,0,0,0,0,1,0,0.0,0.0,2,0,Huracán - Defensa y Just,3–1,Huracán,3,1,True,False,504,183,18,19,10,12,3,5,0.1,0.0,1,2,1,0,5,36,29,7,0,0,1,0,7,0,3,1,2,4,2,6,0,6,0,1,0,2,14,23,12,0,0,0,7,46,31,1,1,0,1,0,20,1,0,0,0,2,0,1,0,0,0,3,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.525422907403717,False,7.0,1
Lucas Carrizo,CB,90,0,0,0,0,3,1,0.1,0.1,0,0,Huracán - Defensa y Just,3–1,Huracán,3,1,True,False,1183,488,13,16,16,19,16,20,0.0,0.0,0,5,0,0,5,56,46,9,5,0,4,0,0,0,3,2,2,3,1,2,0,2,1,5,0,13,42,24,3,1,0,0,25,120,91,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.039150169684228,False,7.0,1
