Player,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,xG,npxG,SCA,GCA,match,score,team,team_goals,conceded_goals,win,tie,Total-TotDist,Total-PrgDist,Short-Cmp,Short-Att,Medium-Cmp,Medium-Att,Long-Cmp,Long-Att,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Tackles-Tkl,Tackles-TklW,Challenges-Tkl,Challenges-Att,Challenges-Lost,Blocks-Blocks,Blocks-Sh,Blocks-Pass,Int,Clr,Err,Touches-Def Pen,Touches-Def 3rd,Touches-Mid 3rd,Touches-Att 3rd,Touches-Att Pen,Take-Ons-Att,Take-Ons-Succ,Carries-Carries,Carries-TotDist,Carries-PrgDist,Carries-PrgC,Carries-1/3,Carries-CPA,Carries-Mis,Carries-Dis,Receiving-Rec,Receiving-PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG,Recov,Aerial Duels-Won,Aerial Duels-Lost,SoTA,GA,Saves,PSxG,Launched-Cmp,Launched-Att,Passes-Att (GK),Passes-Thr,Passes-AvgLen,Goal Kicks-Att,Goal Kicks-AvgLen,Crosses-Opp,Crosses-Stp,Sweeper-#OPA,Sweeper-AvgDist,puntaje_modelo,figura,puntaje,fecha
Jonatan Goitía,FB,59.0,0,0,0,0,0,0,0.0,0.0,2,0,Deportivo Riestra - Rosario Central,0–2,Deportivo Riestra,0,2,False,False,547,342,9,10,15,19,3,7,0.1,0.2,1,6,1,1,7,38,33,5,0,0,0,3,5,0,3,2,2,3,1,1,0,1,1,0,0,1,10,27,6,0,0,0,10,35,23,0,0,0,0,1,14,0,0,0,0,1,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.062298935681394,False,6.0,3
Nicolás Sansotre,CB,90.0,0,0,0,0,2,0,0.1,0.1,3,0,Deportivo Riestra - Rosario Central,0–2,Deportivo Riestra,0,2,False,False,775,382,8,12,22,25,5,7,0.0,0.0,0,4,1,0,6,46,44,2,1,0,0,0,1,0,2,2,1,1,0,0,0,0,4,4,0,3,21,30,7,2,0,0,17,92,75,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,6,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5540778577212615,False,7.0,3
Alan Barrionuevo,CB,90.0,0,0,0,0,0,0,0.0,0.0,0,0,Deportivo Riestra - Rosario Central,0–2,Deportivo Riestra,0,2,False,False,506,315,6,8,11,20,5,12,0.0,0.0,0,5,0,0,3,43,40,3,2,0,0,0,1,0,1,0,1,1,0,0,0,0,1,2,0,3,22,27,3,2,0,0,15,86,42,0,0,0,1,1,18,1,0,0,0,0,0,0,0,0,0,5,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.211555268695109,False,6.0,3
Delfor Minervino,FB,45.0,0,0,0,0,1,0,0.0,0.0,2,0,Deportivo Riestra - Rosario Central,0–2,Deportivo Riestra,0,2,False,False,305,200,7,8,5,8,3,5,0.0,0.0,0,0,1,0,1,22,16,6,0,0,0,2,6,0,0,0,0,0,0,2,0,2,0,0,0,0,4,11,11,1,0,0,7,34,4,0,1,0,0,1,8,3,0,0,0,1,1,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.609154787327739,False,6.0,3
Gonzalo Bravo,M,45.0,0,0,0,0,0,0,0.0,0.0,6,0,Deportivo Riestra - Rosario Central,0–2,Deportivo Riestra,0,2,False,False,228,99,3,5,7,8,1,2,0.1,0.1,1,1,1,0,3,15,15,0,0,1,0,0,0,0,4,2,2,4,2,0,0,0,0,0,0,0,2,20,9,0,9,3,17,72,24,1,1,0,4,0,20,2,0,0,0,0,1,0,1,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.712933657763044,False,7.0,3
Ignacio Arce,GK,90.0,0,0,0,0,0,0,0.0,0.0,1,0,Deportivo Riestra - Rosario Central,0–2,Deportivo Riestra,0,2,False,False,910,728,2,2,8,8,14,27,0.0,0.0,0,6,0,0,1,37,29,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,35,2,0,0,0,0,22,88,56,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,2.0,4.0,2.8,8.0,21.0,31.0,3.0,47.8,6.0,37.0,4.0,0.0,0.0,12.0,5.8340573839711,False,6.0,3
Luca Martínez,FW,75.0,1,0,0,0,3,2,1.0,1.0,0,0,Deportivo Riestra - Rosario Central,0–2,Rosario Central,2,0,True,False,67,12,6,11,0,4,0,0,0.0,0.0,0,2,0,0,0,20,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,18,11,4,2,0,16,110,15,1,0,1,2,1,25,5,0,0,0,2,0,0,0,0,0,1,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.424831892111193,False,10.0,3
Agustín Módica,FW,15.0,0,0,0,0,0,0,0.0,0.0,0,0,Deportivo Riestra - Rosario Central,0–2,Rosario Central,2,0,True,False,67,8,1,1,1,2,1,1,0.0,0.0,0,2,0,0,0,5,5,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,7,3,0,2,0,5,59,35,2,0,0,0,2,7,3,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.559738440243789,False,7.0,3
Francesco Lo Celso,W,52.0,0,0,0,0,1,1,0.1,0.1,0,0,Deportivo Riestra - Rosario Central,0–2,Rosario Central,2,0,True,False,225,19,11,12,6,6,0,0,0.0,0.0,0,1,0,0,1,19,19,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,3,4,17,6,2,0,0,15,68,29,1,0,1,1,1,19,4,0,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.546921045438108,False,7.0,3
Giovanni Bogado,W,38.0,0,0,0,0,0,0,0.0,0.0,0,0,Deportivo Riestra - Rosario Central,0–2,Rosario Central,2,0,True,False,236,48,10,12,7,7,0,2,0.0,0.0,0,1,0,0,3,21,20,1,0,0,0,1,0,1,2,2,1,1,0,0,0,0,0,0,0,1,10,10,6,0,0,0,14,91,28,1,1,0,0,1,17,1,0,0,0,0,2,0,0,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.490740917730934,False,6.0,3
Laurtaro Giaccone,W,45.0,0,1,0,0,0,0,0.0,0.0,2,1,Deportivo Riestra - Rosario Central,0–2,Rosario Central,2,0,True,False,146,46,5,5,4,6,0,1,1.3,0.8,2,0,0,0,0,12,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,2,0,0,7,59,40,1,1,1,1,0,10,2,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.458520170003912,False,8.0,3
Fabricio Oviedo,W,45.0,1,0,0,0,2,1,0.1,0.1,0,0,Deportivo Riestra - Rosario Central,0–2,Rosario Central,2,0,True,False,107,40,6,7,0,1,1,1,0.0,0.0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,3,3,1,1,0,1,0,1,0,1,0,0,8,9,6,1,2,0,8,49,11,1,0,1,1,1,11,3,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.515869632761978,False,12.0,3
Jonathan David Gómez,AM,75.0,0,0,0,0,2,2,0.3,0.3,3,1,Deportivo Riestra - Rosario Central,0–2,Rosario Central,2,0,True,False,507,135,21,26,10,13,2,2,0.2,0.1,2,3,2,1,5,44,43,1,1,1,1,1,0,0,2,1,1,1,0,0,0,0,0,2,0,0,6,35,12,2,2,1,25,197,106,3,2,1,1,3,37,3,0,0,0,1,2,0,0,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3198744236787805,False,7.0,3
Tomás O'Connor,AM,15.0,0,0,0,0,0,0,0.0,0.0,0,0,Deportivo Riestra - Rosario Central,0–2,Rosario Central,2,0,True,False,70,28,3,3,0,0,1,1,0.0,0.0,0,1,0,0,1,6,5,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,3,5,4,0,3,1,9,73,38,0,1,0,2,2,9,4,0,0,0,2,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.19261292088201,False,6.0,3
Franco Ibarra,DM,90.0,0,1,0,0,0,0,0.0,0.0,4,2,Deportivo Riestra - Rosario Central,0–2,Rosario Central,2,0,True,False,787,265,24,29,14,19,6,10,0.1,0.0,2,8,0,0,8,64,62,2,2,0,2,0,0,0,7,4,4,4,0,5,1,4,0,2,0,4,25,51,4,0,7,7,32,182,81,2,1,0,2,3,45,0,1,0,0,1,2,0,0,0,0,10,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.838732063457645,False,9.0,3
Kevin Ortíz,DM,72.0,0,0,0,0,0,0,0.0,0.0,1,0,Deportivo Riestra - Rosario Central,0–2,Rosario Central,2,0,True,False,301,106,14,16,8,11,0,2,0.0,0.0,0,2,1,0,2,31,29,2,2,0,0,0,0,0,0,0,0,1,1,5,3,2,2,5,0,8,15,28,2,0,1,0,18,86,37,0,0,0,0,0,18,0,0,0,0,1,1,0,0,0,0,7,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.921814440552468,False,8.0,3
Mauricio Martínez,DM,18.0,0,0,0,0,1,0,0.0,0.0,0,0,Deportivo Riestra - Rosario Central,0–2,Rosario Central,2,0,True,False,49,30,2,2,1,2,0,0,0.0,0.0,0,0,0,0,1,6,6,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,2,8,4,1,0,0,0,4,19,14,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.468791453157873,False,7.0,3
Alan Rodríguez,FB,90.0,0,0,0,0,0,0,0.0,0.0,1,0,Deportivo Riestra - Rosario Central,0–2,Rosario Central,2,0,True,False,649,372,17,20,16,23,3,12,0.0,0.0,1,4,0,0,2,58,49,9,1,0,0,0,8,0,1,0,0,2,2,0,0,0,2,5,0,4,29,33,7,0,2,1,30,85,26,0,0,0,0,0,39,0,1,0,0,1,2,0,0,0,0,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.989809053194605,False,7.0,3
Juan Giménez,CB,90.0,0,0,0,0,0,0,0.0,0.0,0,0,Deportivo Riestra - Rosario Central,0–2,Rosario Central,2,0,True,False,352,168,8,9,10,12,2,4,0.0,0.0,0,0,0,0,0,27,25,2,2,0,0,0,0,0,6,5,2,2,0,3,0,3,1,7,0,9,28,19,1,0,2,2,12,54,29,0,0,0,1,1,11,0,1,0,0,5,0,0,0,1,0,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.727736866548153,False,7.0,3
Juan Cruz Komar,CB,90.0,0,0,0,0,0,0,0.0,0.0,0,0,Deportivo Riestra - Rosario Central,0–2,Rosario Central,2,0,True,False,397,142,8,11,10,12,2,13,0.0,0.0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,2,2,1,1,0,1,1,0,5,9,0,6,37,16,1,0,0,0,17,70,14,0,1,1,1,0,19,0,0,0,0,1,0,0,0,0,0,1,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71343413351828,False,10.0,3
Emanuel Coronel,FB,90.0,0,0,0,0,0,0,0.0,0.0,1,0,Deportivo Riestra - Rosario Central,0–2,Rosario Central,2,0,True,False,499,281,19,19,10,14,3,8,0.0,0.0,1,1,1,0,2,42,33,9,0,0,1,1,9,0,4,3,1,2,1,1,1,0,2,3,0,4,22,23,11,0,3,2,25,150,74,1,2,0,4,2,32,0,0,0,0,0,1,0,0,0,0,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.135256922122373,False,9.0,3
Axel Werner,GK,90.0,0,0,0,0,0,0,0.0,0.0,0,0,Deportivo Riestra - Rosario Central,0–2,Rosario Central,2,0,True,False,735,634,2,2,6,6,10,29,0.0,0.0,0,1,0,0,0,37,24,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,40,0,0,0,0,0,17,131,73,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,0.0,6.0,1.7,9.0,28.0,28.0,7.0,47.7,9.0,63.1,21.0,0.0,0.0,9.3,7.881992100168514,True,15.0,3
Leandro Contín,FW,58.0,0,0,0,0,1,1,0.1,0.1,0,0,Tigre - Racing Club,0–4,Tigre,0,4,False,False,109,4,6,8,2,3,0,0,0.0,0.0,0,0,0,0,0,12,8,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,7,46,7,0,0,0,1,0,10,5,0,0,0,0,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.768202832232922,False,6.0,3
Flabián Londoño,FW,32.0,0,0,0,0,0,0,0.0,0.0,0,0,Tigre - Racing Club,0–4,Tigre,0,4,False,False,70,7,5,6,1,2,0,0,0.0,0.0,0,0,0,0,0,8,7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,3,5,1,0,0,2,0,0,0,0,0,0,0,7,4,0,0,0,0,0,1,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.662696694672472,False,6.0,3
Blas Armoa,W,58.0,0,0,0,0,3,1,0.2,0.2,4,0,Tigre - Racing Club,0–4,Tigre,0,4,False,False,128,32,10,11,1,2,0,0,0.2,0.1,3,0,0,0,3,16,16,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,16,4,2,0,15,72,16,0,1,1,2,2,18,7,0,0,0,1,0,0,0,0,0,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.807997646422935,False,6.0,3
Ezequiel Forclaz,W,32.0,0,0,0,0,0,0,0.0,0.0,0,0,Tigre - Racing Club,0–4,Tigre,0,4,False,False,258,82,10,12,2,3,3,4,0.0,0.0,0,1,0,0,1,21,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,12,1,3,0,16,117,76,2,1,1,3,0,24,4,1,0,0,2,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.154796422954389,False,3.0,3
Tomás Galván,W,90.0,0,0,0,0,0,0,0.0,0.0,1,0,Tigre - Racing Club,0–4,Tigre,0,4,False,False,393,48,16,17,8,12,2,2,0.1,0.1,1,3,0,0,2,35,33,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,1,0,0,6,29,14,4,3,2,28,160,86,3,0,1,3,1,34,3,0,0,0,0,3,0,0,0,0,7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.023847333832006,False,6.0,3
Gonzalo Maroni,AM,90.0,0,0,0,0,4,0,0.2,0.2,2,0,Tigre - Racing Club,0–4,Tigre,0,4,False,False,547,152,16,19,13,16,3,8,0.1,0.0,2,6,0,0,7,47,44,3,1,0,0,1,1,1,1,1,1,2,1,0,0,0,0,0,0,2,6,25,26,1,4,1,32,231,117,5,4,0,1,2,41,6,1,0,0,3,1,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.685257270758291,False,4.0,3
Agustín Cardozo,DM,90.0,0,0,0,0,0,0,0.0,0.0,3,0,Tigre - Racing Club,0–4,Tigre,0,4,False,False,1413,339,29,32,31,34,11,11,0.0,0.0,2,6,0,0,9,80,78,2,1,0,2,0,1,0,1,0,0,0,0,2,1,1,0,3,0,5,19,64,7,0,0,0,54,265,123,2,0,0,1,0,67,0,0,0,0,1,0,0,0,0,0,7,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7857774586212125,False,6.0,3
Martín Garay,DM,90.0,0,0,0,0,3,2,0.1,0.1,2,0,Tigre - Racing Club,0–4,Tigre,0,4,False,False,717,191,28,29,18,20,1,6,0.1,0.0,1,5,1,0,7,64,61,3,3,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,14,50,11,0,1,0,42,209,72,1,2,0,0,4,55,2,0,0,0,0,0,0,0,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.221020633600915,False,6.0,3
Angelo Marchese,FB,90.0,0,0,0,0,1,0,0.0,0.0,4,0,Tigre - Racing Club,0–4,Tigre,0,4,False,False,590,207,28,31,14,22,1,4,0.0,0.0,0,3,1,1,3,61,49,12,0,0,0,5,12,0,0,0,0,2,2,0,0,0,1,6,0,5,18,42,17,0,6,3,44,463,267,6,6,0,2,1,51,6,1,0,0,1,1,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8674163267111386,False,4.0,3
Kevin Lomónaco,CB,90.0,0,0,0,0,0,0,0.0,0.0,1,0,Tigre - Racing Club,0–4,Tigre,0,4,False,False,866,355,15,17,23,25,7,8,0.0,0.0,0,0,0,0,4,51,50,1,1,0,1,0,0,0,1,1,1,2,1,0,0,0,0,4,0,10,24,35,0,0,0,0,41,297,209,2,0,0,1,0,39,0,1,0,0,1,0,0,0,1,0,4,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.128860866032507,False,3.0,3
Tomás Fernández,CB,90.0,0,0,0,0,0,0,0.0,0.0,2,0,Tigre - Racing Club,0–4,Tigre,0,4,False,False,936,359,28,32,27,28,3,3,0.0,0.0,0,2,0,0,4,65,64,1,1,0,0,0,0,0,5,2,2,3,1,0,0,0,1,0,1,5,41,34,2,0,1,1,40,195,73,0,1,0,1,0,48,1,0,0,0,1,2,0,0,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.450293095254539,False,5.0,3
Martín Ortega,FB,90.0,0,0,0,0,1,0,0.0,0.0,2,0,Tigre - Racing Club,0–4,Tigre,0,4,False,False,541,271,23,26,9,13,3,5,0.0,0.1,1,4,3,3,2,48,43,5,0,0,0,5,5,0,1,0,0,0,0,5,1,4,1,3,0,3,18,34,13,0,3,2,35,155,88,3,3,0,4,1,38,4,0,0,0,3,0,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.855632320183801,False,6.0,3
