Player,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,xG,npxG,SCA,GCA,match,score,team,team_goals,conceded_goals,win,tie,Total-TotDist,Total-PrgDist,Short-Cmp,Short-Att,Medium-Cmp,Medium-Att,Long-Cmp,Long-Att,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Tackles-Tkl,Tackles-TklW,Challenges-Tkl,Challenges-Att,Challenges-Lost,Blocks-Blocks,Blocks-Sh,Blocks-Pass,Int,Clr,Err,Touches-Def Pen,Touches-Def 3rd,Touches-Mid 3rd,Touches-Att 3rd,Touches-Att Pen,Take-Ons-Att,Take-Ons-Succ,Carries-Carries,Carries-TotDist,Carries-PrgDist,Carries-PrgC,Carries-1/3,Carries-CPA,Carries-Mis,Carries-Dis,Receiving-Rec,Receiving-PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG,Recov,Aerial Duels-Won,Aerial Duels-Lost,SoTA,GA,Saves,PSxG,Launched-Cmp,Launched-Att,Passes-Att (GK),Passes-Thr,Passes-AvgLen,Goal Kicks-Att,Goal Kicks-AvgLen,Crosses-Opp,Crosses-Stp,Sweeper-#OPA,Sweeper-AvgDist,puntaje_modelo,figura,puntaje,fecha
Sasha Marcich,FB,90,0,0,0,0,1,0,0.0,0.0,0,0,Platense - River Plate,0–0,Platense,0,0,False,True,390,265,6,7,6,15,5,12,0.0,0.0,0,3,0,0,3,35,26,8,1,0,1,2,7,0,0,0,0,0,0,1,0,1,0,8,0,1,17,23,7,0,2,2,13,77,46,1,2,0,1,1,14,0,0,0,0,0,0,0,0,0,0,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.688687725415155,False,9.0,17
Gastón Suso,CB,90,0,0,0,0,0,0,0.0,0.0,1,0,Platense - River Plate,0–0,Platense,0,0,False,True,225,157,3,4,3,3,3,5,0.0,0.0,1,1,0,0,1,12,10,2,2,0,0,0,0,0,2,1,1,1,0,3,2,1,2,10,0,6,20,9,0,0,0,0,1,6,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.780147583232963,True,11.0,17
Ignacio Vázquez,CB,90,0,0,0,0,0,0,0.0,0.0,0,0,Platense - River Plate,0–0,Platense,0,0,False,True,40,11,0,1,2,4,0,5,0.0,0.0,0,1,0,0,1,12,10,2,2,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,0,2,10,6,3,2,1,1,2,3,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.446590374128992,False,8.0,17
Bautista Barros Schelotto,FB,90,0,0,0,0,1,0,0.0,0.0,0,0,Platense - River Plate,0–0,Platense,0,0,False,True,136,89,1,2,1,5,3,11,0.0,0.0,0,0,0,0,1,19,10,9,0,0,0,2,9,0,1,1,1,2,1,1,0,1,0,3,0,0,11,9,5,0,0,0,1,3,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.319009942091243,False,8.0,17
Juan Cozzani,GK,90,0,0,0,0,0,0,0.0,0.0,0,0,Platense - River Plate,0–0,Platense,0,0,False,True,670,664,0,0,0,0,11,23,0.0,0.0,0,1,0,0,0,23,12,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,0,0,0,0,0,13,104,70,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,3.0,0.7,11.0,23.0,14.0,0.0,59.9,9.0,72.2,14.0,1.0,0.0,3.5,6.295172976407855,False,9.0,17
Miguel Borja,FW,90,0,0,0,0,2,1,0.2,0.2,3,0,Platense - River Plate,0–0,River Plate,0,0,False,True,263,72,11,14,4,5,2,2,0.0,0.0,1,0,0,0,2,27,26,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,1,5,18,15,2,1,1,9,10,5,0,0,0,3,0,30,6,0,0,0,1,0,1,0,0,0,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.58482362345329,False,7.0,17
Facundo Colidio,W,90,0,0,0,0,0,0,0.0,0.0,2,0,Platense - River Plate,0–0,River Plate,0,0,False,True,283,77,17,18,6,9,0,1,0.2,0.1,2,0,3,1,2,32,31,0,0,0,0,3,0,0,0,0,0,1,1,1,0,1,0,0,0,2,4,18,18,0,5,2,19,176,83,5,3,0,1,0,29,8,0,0,0,1,2,0,0,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.697300648532515,False,7.0,17
Ignacio Fernández,W,52,0,0,0,0,2,1,0.2,0.2,2,0,Platense - River Plate,0–0,River Plate,0,0,False,True,263,60,22,27,3,3,0,3,0.0,0.0,0,4,0,0,3,37,31,6,1,0,0,4,2,3,0,0,0,0,0,0,0,0,0,1,0,0,3,22,20,1,1,0,22,76,39,0,1,0,2,3,32,7,0,0,0,0,1,0,0,0,0,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.975658024445457,False,6.0,17
Franco Mastantuono,W,38,0,0,0,0,1,0,0.1,0.1,3,0,Platense - River Plate,0–0,River Plate,0,0,False,True,210,46,9,11,3,3,2,3,0.1,0.1,1,0,0,0,0,21,20,1,0,0,0,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,14,12,1,3,3,18,125,69,2,1,0,1,1,24,6,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.365163537323619,False,6.0,17
Manuel Lanzini,AM,90,0,0,0,0,1,0,0.0,0.0,3,0,Platense - River Plate,0–0,River Plate,0,0,False,True,1174,270,56,60,26,30,2,4,0.0,0.1,1,10,0,0,4,104,98,6,4,0,0,1,1,1,1,1,0,0,0,2,0,2,0,1,0,1,13,78,27,1,5,5,82,534,314,7,7,0,5,3,97,2,0,0,0,0,4,0,0,0,0,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.34117990019095,False,6.0,17
Matías Kranevitter,DM,63,0,0,0,0,0,0,0.0,0.0,0,0,Platense - River Plate,0–0,River Plate,0,0,False,True,785,287,16,17,23,25,4,6,0.0,0.0,0,1,0,0,4,50,44,6,6,0,0,0,0,0,3,2,0,0,0,0,0,0,2,1,0,2,16,39,3,0,0,0,31,112,28,0,1,0,0,0,37,0,0,0,0,1,1,0,0,0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26992198091189,False,7.0,17
Claudio Echeverri,DM,27,0,0,0,0,0,0,0.0,0.0,1,0,Platense - River Plate,0–0,River Plate,0,0,False,True,293,47,15,16,6,6,0,1,0.0,0.0,1,3,0,0,2,29,27,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,15,15,2,1,1,25,229,145,3,4,0,1,2,27,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.989425368888347,False,7.0,17
Santiago Simón,DM,90,0,0,0,0,3,0,0.1,0.1,1,0,Platense - River Plate,0–0,River Plate,0,0,False,True,1135,384,43,49,28,30,2,3,0.1,0.1,1,16,1,0,13,89,87,2,2,0,0,2,0,0,1,1,0,1,1,1,0,1,1,1,0,1,13,81,13,0,5,1,55,282,162,5,3,0,2,1,79,3,0,0,0,1,1,0,0,0,0,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6296734144301,False,8.0,17
Marcos Acuña,FB,45,0,0,0,0,0,0,0.0,0.0,1,0,Platense - River Plate,0–0,River Plate,0,0,False,True,378,184,14,14,11,14,0,2,0.0,0.0,1,1,0,0,1,33,29,4,1,0,0,1,3,0,0,0,0,0,0,4,1,3,3,3,0,3,14,13,17,0,2,1,16,57,23,0,1,0,1,0,18,1,0,0,0,0,0,0,0,0,0,9,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.418621516564087,False,8.0,17
Enzo Díaz,FB,45,0,0,0,0,0,0,0.0,0.0,0,0,Platense - River Plate,0–0,River Plate,0,0,False,True,230,50,17,19,3,6,0,2,0.0,0.0,0,0,0,0,0,30,29,1,0,0,0,4,1,0,0,0,0,0,0,1,0,1,0,2,0,2,13,9,16,1,0,0,17,67,45,2,2,0,3,0,24,3,0,0,0,2,1,0,0,0,0,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.921497474715959,False,8.0,17
Leandro González Pirez,CB,90,0,0,0,0,0,0,0.0,0.0,0,0,Platense - River Plate,0–0,River Plate,0,0,False,True,1102,386,25,26,32,34,3,7,0.0,0.0,0,1,0,0,2,71,69,2,2,0,1,0,0,0,1,0,1,1,0,1,0,1,0,10,0,8,34,49,1,0,0,0,46,227,133,1,0,0,0,0,56,0,0,0,0,2,1,0,0,0,0,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38973599056265,False,8.0,17
Germán Pezzella,CB,52,0,0,0,0,0,0,0.0,0.0,1,0,Platense - River Plate,0–0,River Plate,0,0,False,True,611,250,15,16,15,16,3,5,0.0,0.0,0,1,0,0,0,40,39,1,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0,4,0,7,25,23,1,1,0,0,25,120,49,1,0,0,1,0,32,1,1,0,0,1,1,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.980535064145215,False,6.0,17
Paulo Díaz,CB,38,0,0,0,0,1,1,0.1,0.1,0,0,Platense - River Plate,0–0,River Plate,0,0,False,True,780,320,20,21,22,24,3,4,0.0,0.0,0,3,0,0,3,50,49,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0,3,19,35,2,1,0,0,36,168,95,0,0,0,0,0,41,0,0,0,0,0,1,0,0,0,0,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2988458741426046,False,8.0,17
Fabricio Bustos,FB,45,0,0,0,0,0,0,0.0,0.0,1,0,Platense - River Plate,0–0,River Plate,0,0,False,True,436,141,16,19,9,11,2,3,0.1,0.1,1,0,2,0,3,38,33,5,0,0,0,1,5,0,0,0,0,0,0,1,0,1,1,1,0,1,13,20,9,0,0,0,17,65,31,1,0,0,0,1,25,3,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.152275000246607,False,8.0,17
Milton Casco,FB,45,0,0,0,0,0,0,0.0,0.0,1,0,Platense - River Plate,0–0,River Plate,0,0,False,True,407,138,18,20,9,12,1,4,0.0,0.0,0,4,0,0,5,37,29,8,0,0,0,1,8,0,0,0,0,0,0,2,0,2,0,1,0,1,8,26,8,0,1,0,16,34,11,0,0,0,0,0,22,4,0,0,0,1,1,0,0,0,0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.890745519728358,False,8.0,17
Jeremías Ledesma,GK,90,0,0,0,0,0,0,0.0,0.0,0,0,Platense - River Plate,0–0,River Plate,0,0,False,True,373,223,5,5,8,9,4,4,0.0,0.0,0,0,0,0,0,18,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,0,0,0,0,0,12,44,27,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,22.8,5.0,20.8,10.0,0.0,0.0,0.0,6.050329760859544,False,9.0,17
Alexis Dominguez,FW,83,0,1,0,0,1,0,0.1,0.1,3,1,Barracas Central - Independiente Rivadavia,1–1,Barracas Central,1,1,False,True,83,32,6,7,1,4,0,0,0.3,0.0,3,1,1,0,1,13,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,1,0,0,11,47,12,0,0,0,5,2,14,2,0,0,0,2,0,1,0,0,0,1,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.311766344092881,False,7.0,17
Marco Iacobellis,AM,7,0,0,0,0,0,0,0.0,0.0,0,0,Barracas Central - Independiente Rivadavia,1–1,Barracas Central,1,1,False,True,38,16,0,0,2,2,0,0,0.0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,1,4,12,0,0,0,0,1,2,3,2,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.702913397059329,False,6.0,17
Javier Ruiz,AM,71,1,0,0,0,2,1,0.2,0.2,3,0,Barracas Central - Independiente Rivadavia,1–1,Barracas Central,1,1,False,True,139,15,9,13,2,3,0,2,0.0,0.0,1,0,0,0,1,19,19,0,0,0,0,4,0,0,1,0,0,0,0,1,0,1,0,1,0,0,2,15,21,4,8,5,22,180,60,3,6,2,6,2,25,5,0,0,0,1,2,0,0,0,0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.213325020625884,True,15.0,17
Rodrigo Herrera,CM,19,0,0,0,0,0,0,0.0,0.0,1,0,Barracas Central - Independiente Rivadavia,1–1,Barracas Central,1,1,False,True,34,3,3,4,0,1,0,0,0.0,0.0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,5,1,0,1,0,3,5,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.831481009970139,False,6.0,17
Alan Cantero,AM,64,0,0,0,0,2,0,0.2,0.2,0,0,Barracas Central - Independiente Rivadavia,1–1,Barracas Central,1,1,False,True,188,61,8,11,2,2,2,2,0.0,0.0,0,1,0,0,3,18,17,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,4,14,14,2,4,1,13,107,51,2,1,0,2,0,16,4,1,0,0,1,0,0,0,0,0,4,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.956813548861187,False,4.0,17
Jhonatan Candia,AM,26,0,0,0,0,1,0,0.0,0.0,1,0,Barracas Central - Independiente Rivadavia,1–1,Barracas Central,1,1,False,True,128,42,7,9,2,2,0,0,0.0,0.0,0,3,0,0,3,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,4,1,1,0,7,21,6,0,0,0,0,1,11,1,0,0,0,0,0,0,0,0,0,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98145231549866,False,6.0,17
Iván Tapia,CM,64,0,0,0,0,0,0,0.0,0.0,6,0,Barracas Central - Independiente Rivadavia,1–1,Barracas Central,1,1,False,True,432,195,8,9,10,11,4,9,0.3,0.3,4,1,2,2,3,30,22,8,4,0,0,9,0,4,3,1,1,1,0,0,0,0,0,0,0,1,5,13,16,1,1,0,12,40,9,0,0,0,0,1,16,2,0,0,0,0,1,0,0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.581287264743643,False,7.0,17
Santiago Coronel,AM,26,0,0,0,0,0,0,0.0,0.0,1,0,Barracas Central - Independiente Rivadavia,1–1,Barracas Central,1,1,False,True,227,63,5,6,8,10,0,4,0.0,0.0,0,3,0,0,3,21,18,3,2,0,1,3,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2,17,5,0,1,1,14,76,55,2,0,0,2,0,16,1,0,0,0,0,0,0,0,0,0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.891550568836884,False,6.0,17
Dardo Miloc,CM,83,0,0,0,0,1,0,0.0,0.0,0,0,Barracas Central - Independiente Rivadavia,1–1,Barracas Central,1,1,False,True,428,167,10,12,11,15,3,4,0.0,0.0,0,4,0,0,3,33,33,0,0,0,0,0,0,0,2,1,2,3,1,2,0,2,0,0,0,2,9,24,5,0,1,1,15,61,16,0,0,0,1,0,21,0,1,0,0,2,1,0,0,0,0,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.085116702398351,False,4.0,17
Siro Rosane,CM,7,0,0,0,0,0,0,0.0,0.0,0,0,Barracas Central - Independiente Rivadavia,1–1,Barracas Central,1,1,False,True,45,36,1,3,0,1,1,1,0.0,0.0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,2,2,3,0,0,0,3,14,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.889640156659919,False,6.0,17
Rodrigo Insúa,WB,90,0,0,0,0,2,0,0.0,0.0,3,0,Barracas Central - Independiente Rivadavia,1–1,Barracas Central,1,1,False,True,476,373,8,11,9,17,5,12,0.1,0.1,2,2,1,0,2,44,26,18,0,0,0,6,18,0,2,1,1,3,2,1,0,1,1,0,0,0,12,19,24,5,1,0,13,94,62,3,2,1,2,1,20,3,0,0,0,2,0,0,0,0,0,4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.169759094734391,False,6.0,17
Maximiliano Puig,WB,90,0,0,0,0,3,1,0.2,0.2,2,0,Barracas Central - Independiente Rivadavia,1–1,Barracas Central,1,1,False,True,442,238,12,12,9,11,3,7,0.0,0.1,0,0,2,2,2,30,21,9,0,0,0,4,9,0,2,1,1,3,2,1,0,1,2,6,0,3,13,21,17,3,4,1,16,87,40,2,0,0,1,2,16,4,0,0,0,0,3,0,0,0,0,6,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.904453044494067,False,7.0,17
Nicolás Demartini,CB,90,0,0,0,0,0,0,0.0,0.0,2,0,Barracas Central - Independiente Rivadavia,1–1,Barracas Central,1,1,False,True,311,228,4,6,8,13,2,5,0.1,0.0,1,3,0,0,2,26,25,1,1,0,0,0,0,0,2,2,1,4,3,1,1,0,1,6,0,5,20,16,2,0,0,0,8,56,27,0,0,0,1,0,15,0,0,0,0,1,0,0,0,0,0,3,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.686588437561146,False,7.0,17
Carlos Sánchez,CB,90,0,0,0,0,1,0,0.2,0.2,0,0,Barracas Central - Independiente Rivadavia,1–1,Barracas Central,1,1,False,True,251,106,1,1,5,8,3,5,0.0,0.0,0,2,0,0,2,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,11,12,2,1,1,1,6,25,10,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.497908733401783,False,6.0,17
Gonzalo Goñi,CB,90,0,0,0,0,1,1,0.1,0.1,1,0,Barracas Central - Independiente Rivadavia,1–1,Barracas Central,1,1,False,True,166,132,4,6,3,3,2,5,0.1,0.0,1,0,0,0,0,14,13,1,1,0,0,0,0,0,3,2,2,3,1,1,0,1,1,1,1,3,13,8,3,2,0,0,3,8,7,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.341990017803399,False,3.0,17
Rafael Ferrario,GK,90,0,0,0,0,0,0,0.0,0.0,2,1,Barracas Central - Independiente Rivadavia,1–1,Barracas Central,1,1,False,True,574,520,0,0,4,4,8,20,0.0,0.0,0,1,0,0,0,24,12,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,20,26,0,0,0,0,0,8,55,43,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1.0,3.0,0.2,7.0,19.0,15.0,5.0,50.2,9.0,67.2,15.0,0.0,3.0,18.4,5.373514875253022,False,5.0,17
Juan Cavallaro,FW,62,0,0,0,0,1,1,0.2,0.2,1,0,Barracas Central - Independiente Rivadavia,1–1,Independiente Rivadavia,1,1,False,True,83,15,4,4,2,4,0,0,0.0,0.0,0,1,0,0,1,8,6,2,0,0,0,1,0,0,1,1,1,2,1,0,0,0,1,0,0,0,0,10,6,2,2,1,8,39,0,1,0,0,3,0,10,2,0,0,0,0,0,1,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.283465806898549,False,6.0,17
Victorio Ramis,FW,28,0,0,0,0,0,0,0.0,0.0,0,0,Barracas Central - Independiente Rivadavia,1–1,Independiente Rivadavia,1,1,False,True,36,0,2,3,1,1,0,0,0.0,0.0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,2,5,0,0,0,2,5,5,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.901868078304951,False,6.0,17
Sebastián Villa,W,90,0,0,0,0,1,1,0.0,0.0,2,0,Barracas Central - Independiente Rivadavia,1–1,Independiente Rivadavia,1,1,False,True,190,46,10,11,4,8,0,5,0.0,0.0,1,0,1,0,2,27,25,2,1,0,2,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,23,2,2,1,20,128,45,2,2,1,4,1,29,8,0,0,0,1,2,2,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.535176312925029,False,7.0,17
Gonzalo Álvez,W,62,0,0,0,0,1,0,0.0,0.0,1,0,Barracas Central - Independiente Rivadavia,1–1,Independiente Rivadavia,1,1,False,True,77,24,6,10,1,2,0,1,0.0,0.0,1,0,0,0,1,13,13,0,0,0,0,1,0,0,3,3,3,3,0,0,0,0,2,1,0,1,8,11,8,2,2,1,10,92,16,1,1,0,3,0,11,2,0,0,0,1,2,0,0,0,0,3,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.184860818991741,False,6.0,17
Gonzalo Ríos,W,28,0,0,0,0,1,0,0.0,0.0,0,0,Barracas Central - Independiente Rivadavia,1–1,Independiente Rivadavia,1,1,False,True,87,54,0,1,1,1,2,2,0.0,0.0,0,1,1,0,1,4,4,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,2,2,7,4,0,3,2,7,67,27,1,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86201150494563,False,6.0,17
Luis Sequeira,M,88,0,0,0,0,3,1,0.1,0.1,4,0,Barracas Central - Independiente Rivadavia,1–1,Independiente Rivadavia,1,1,False,True,856,323,16,19,11,14,10,14,0.0,0.1,1,6,1,1,5,48,42,6,3,0,2,3,0,3,3,2,1,2,1,0,0,0,0,0,0,1,7,39,14,1,4,1,20,141,86,2,1,0,1,5,40,4,0,0,0,2,1,0,0,0,0,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.493308596920097,False,6.0,17
Ezequiel Ham,M,2,0,0,0,0,0,0,0.0,0.0,1,0,Barracas Central - Independiente Rivadavia,1–1,Independiente Rivadavia,1,1,False,True,103,25,3,3,3,3,0,1,0.0,0.0,1,0,0,0,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,1,0,0,8,14,10,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.793517687462903,False,6.0,17
Franco Romero,CM,90,0,0,0,0,0,0,0.0,0.0,2,0,Barracas Central - Independiente Rivadavia,1–1,Independiente Rivadavia,1,1,False,True,1076,379,14,18,27,28,9,12,0.0,0.1,0,6,2,0,2,58,58,0,0,0,1,0,0,0,3,1,3,4,1,2,0,2,2,2,0,4,25,38,3,0,0,0,34,167,97,0,0,0,0,0,43,1,0,0,0,0,0,0,0,0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.281374181959283,False,6.0,17
Agustín Mulet,M,78,0,0,0,0,0,0,0.0,0.0,0,0,Barracas Central - Independiente Rivadavia,1–1,Independiente Rivadavia,1,1,False,True,323,46,9,10,10,12,1,2,0.0,0.0,0,1,0,0,2,25,23,2,2,0,0,0,0,0,1,1,0,2,2,1,1,0,0,2,0,5,7,25,4,1,2,0,9,48,30,0,0,0,0,2,18,0,0,0,0,1,2,0,0,0,0,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.258794866740421,False,6.0,17
Jorge Sanguina,M,12,0,0,0,0,1,0,0.0,0.0,1,0,Barracas Central - Independiente Rivadavia,1–1,Independiente Rivadavia,1,1,False,True,0,0,0,2,0,1,0,0,0.0,0.0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,1,4,4,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.997829179876922,False,6.0,17
