Player,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,xG,npxG,SCA,GCA,match,score,team,team_goals,conceded_goals,win,tie,Total-TotDist,Total-PrgDist,Short-Cmp,Short-Att,Medium-Cmp,Medium-Att,Long-Cmp,Long-Att,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Tackles-Tkl,Tackles-TklW,Challenges-Tkl,Challenges-Att,Challenges-Lost,Blocks-Blocks,Blocks-Sh,Blocks-Pass,Int,Clr,Err,Touches-Def Pen,Touches-Def 3rd,Touches-Mid 3rd,Touches-Att 3rd,Touches-Att Pen,Take-Ons-Att,Take-Ons-Succ,Carries-Carries,Carries-TotDist,Carries-PrgDist,Carries-PrgC,Carries-1/3,Carries-CPA,Carries-Mis,Carries-Dis,Receiving-Rec,Receiving-PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG,Recov,Aerial Duels-Won,Aerial Duels-Lost,SoTA,GA,Saves,PSxG,Launched-Cmp,Launched-Att,Passes-Att (GK),Passes-Thr,Passes-AvgLen,Goal Kicks-Att,Goal Kicks-AvgLen,Crosses-Opp,Crosses-Stp,Sweeper-#OPA,Sweeper-AvgDist,puntaje_modelo,figura,puntaje,fecha
Leandro Díaz,FW,7,0,0,0,0,1,0,0.0,0.0,0,0,Sarmiento - Lanús,0–0,Lanús,0,0,False,True,6,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,5,4,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7840677053066,False,4.0,13
Ramiro Carrera,W,90,0,0,0,0,5,2,0.1,0.1,4,0,Sarmiento - Lanús,0–0,Lanús,0,0,False,True,469,157,15,19,9,13,3,9,0.0,0.0,1,3,0,0,2,44,44,0,0,0,0,4,0,0,2,0,1,2,1,1,0,1,0,5,0,4,14,26,22,0,2,1,28,113,66,1,2,0,2,0,40,5,0,0,0,0,3,0,0,0,0,9,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.976626773329798,False,7.0,13
Eduardo Salvio,W,77,0,0,0,0,1,1,0.0,0.0,2,0,Sarmiento - Lanús,0–0,Lanús,0,0,False,True,330,97,12,13,9,10,1,2,0.1,0.0,2,3,0,0,1,29,28,1,0,0,0,1,0,1,0,0,0,1,1,2,0,2,0,1,0,2,11,17,18,6,7,3,25,140,81,2,2,1,5,3,30,4,0,0,0,2,0,0,0,0,0,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.171017019822436,False,6.0,13
Luciano Boggio,W,13,0,0,0,0,1,0,0.0,0.0,1,0,Sarmiento - Lanús,0–0,Lanús,0,0,False,True,229,44,3,3,3,3,3,4,0.0,0.0,1,0,0,0,0,12,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,0,1,1,8,39,13,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.022405837994935,False,6.0,13
Marcelino Moreno,AM,90,0,0,0,0,4,1,0.1,0.1,9,0,Sarmiento - Lanús,0–0,Lanús,0,0,False,True,642,228,21,24,15,19,3,7,1.0,0.4,4,4,3,0,7,52,43,9,0,0,0,9,2,6,1,1,0,0,0,0,0,0,0,1,0,0,2,30,34,2,7,4,34,300,208,8,2,2,5,1,53,11,0,0,0,1,2,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.352307705193121,True,11.0,13
Gonzalo Pérez,DM,77,0,0,0,0,1,1,0.8,0.8,0,0,Sarmiento - Lanús,0–0,Lanús,0,0,False,True,672,243,14,18,19,21,4,7,0.0,0.0,0,2,0,0,3,48,47,1,1,0,0,0,0,0,5,3,3,3,0,1,0,1,1,0,0,2,18,40,4,2,0,0,28,123,57,1,0,0,3,0,38,0,0,0,0,1,2,0,0,0,0,6,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.331605923755345,False,7.0,13
Felipe Peña,DM,13,0,0,0,0,0,0,0.0,0.0,1,0,Sarmiento - Lanús,0–0,Lanús,0,0,False,True,323,62,8,8,8,10,2,2,0.0,0.0,0,0,0,0,1,21,19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,1,0,1,1,14,83,58,0,1,0,0,1,16,0,0,0,0,0,0,0,0,0,0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0003862624729285,False,7.0,13
Raúl Loaiza,DM,90,0,0,0,0,0,0,0.0,0.0,3,0,Sarmiento - Lanús,0–0,Lanús,0,0,False,True,956,263,31,34,25,28,3,4,0.0,0.0,1,6,0,0,3,66,66,0,0,0,0,0,0,0,3,2,3,4,1,3,1,2,0,0,0,1,13,52,10,0,1,0,48,215,81,0,1,0,0,2,60,2,0,0,0,1,1,0,0,0,0,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1078919091765425,False,7.0,13
Julio Soler,FB,90,0,0,0,0,1,0,0.1,0.1,2,0,Sarmiento - Lanús,0–0,Lanús,0,0,False,True,889,327,24,26,27,30,2,2,0.0,0.0,0,6,0,0,5,62,49,13,1,0,1,2,12,0,2,2,2,3,1,2,1,1,1,4,0,1,32,26,14,2,1,0,30,154,81,3,2,0,2,1,40,1,0,0,0,1,2,0,0,0,0,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1849498729267145,False,8.0,13
Brian Luciatti,CB,90,0,0,0,0,0,0,0.0,0.0,0,0,Sarmiento - Lanús,0–0,Lanús,0,0,False,True,697,284,19,20,21,24,1,7,0.0,0.0,0,2,0,0,2,51,50,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,8,0,7,33,27,2,0,0,0,34,213,104,2,1,0,1,0,44,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.518822655031474,False,9.0,13
Carlos Izquierdoz,CB,90,0,0,0,0,1,0,0.1,0.1,0,0,Sarmiento - Lanús,0–0,Lanús,0,0,False,True,870,333,16,18,28,33,3,10,0.0,0.0,0,3,0,0,4,62,55,7,3,0,1,0,0,0,0,0,0,0,0,3,2,1,0,4,0,10,39,29,2,1,0,0,27,137,105,0,0,0,0,0,42,0,0,0,0,3,1,0,0,0,0,0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.484905906892256,False,8.0,13
Nicolás Morgantini,FB,55,0,0,0,0,0,0,0.0,0.0,0,0,Sarmiento - Lanús,0–0,Lanús,0,0,False,True,206,103,11,11,3,5,1,3,0.0,0.0,0,0,0,0,0,19,18,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,2,8,11,5,0,1,1,9,62,46,1,1,0,1,0,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.326647470598466,False,8.0,13
Juan Cáceres,FB,35,0,0,0,0,2,0,0.0,0.0,1,0,Sarmiento - Lanús,0–0,Lanús,0,0,False,True,298,128,9,12,9,11,0,1,0.0,0.0,1,2,0,0,3,24,19,5,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,6,0,4,13,12,11,1,2,1,14,44,32,0,1,0,1,1,15,1,0,0,0,1,0,0,0,0,0,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.123292571196734,False,8.0,13
Nahuel Losada,GK,90,0,0,0,0,0,0,0.0,0.0,0,0,Sarmiento - Lanús,0–0,Lanús,0,0,False,True,949,683,7,7,14,15,14,19,0.0,0.0,0,0,0,0,0,41,29,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,37,44,0,0,0,0,0,21,110,69,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.1,3.0,7.0,32.0,10.0,27.3,9.0,40.1,19.0,0.0,4.0,20.4,6.497484837050501,False,9.0,13
Juan Ignacio Ramírez,FW,78,0,0,0,0,2,1,0.3,0.3,1,0,Newell's OB - Belgrano,0–0,Newell's OB,0,0,False,True,36,0,2,6,1,2,0,0,0.0,0.0,0,0,0,0,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,8,7,3,1,0,8,32,1,0,0,1,1,0,12,3,0,0,0,3,1,0,0,0,0,3,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.413336829632714,False,6.0,13
Francisco González,FW,12,0,0,0,0,0,0,0.0,0.0,1,0,Newell's OB - Belgrano,0–0,Newell's OB,0,0,False,True,70,21,0,0,2,3,1,1,0.0,0.0,1,0,1,1,0,4,4,0,0,0,0,1,0,0,2,1,1,2,1,0,0,0,0,1,0,0,2,3,2,0,0,0,1,5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.095059506935172,False,6.0,13
Lucas Besozzi,W,90,0,0,0,0,1,0,0.0,0.0,6,0,Newell's OB - Belgrano,0–0,Newell's OB,0,0,False,True,459,115,10,11,14,16,1,6,0.3,0.3,2,2,0,0,10,36,36,0,0,0,1,11,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,11,36,2,11,6,39,302,170,8,2,1,5,2,40,17,0,0,0,0,4,1,0,0,0,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.028242963740932,False,7.0,13
Fernando David Cardozo,W,61,0,0,0,0,2,0,0.1,0.1,1,0,Newell's OB - Belgrano,0–0,Newell's OB,0,0,False,True,145,35,4,13,5,8,0,3,0.0,0.0,1,1,0,0,2,28,23,5,1,0,0,5,2,2,0,0,0,0,0,4,0,4,0,1,0,0,2,18,17,3,3,2,20,94,33,2,0,1,2,1,20,8,0,0,0,0,1,0,0,0,0,4,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.860629427710606,False,6.0,13
Mateo Silvetti,W,29,0,0,0,0,1,0,0.0,0.0,1,0,Newell's OB - Belgrano,0–0,Newell's OB,0,0,False,True,54,11,3,3,1,2,0,2,0.0,0.0,0,0,0,0,2,7,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,0,7,52,19,2,1,0,1,0,10,4,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.915447804315472,False,6.0,13
Matko Miljevic,AM,69,0,0,0,0,2,1,0.0,0.0,6,0,Newell's OB - Belgrano,0–0,Newell's OB,0,0,False,True,490,166,4,6,11,13,5,16,0.1,0.2,4,2,2,1,6,36,24,12,3,0,0,13,0,9,0,0,0,0,0,1,0,1,0,1,0,1,3,12,27,1,1,1,24,123,59,3,1,1,1,2,23,10,0,0,0,0,1,0,0,0,0,3,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.633411695069912,False,7.0,13
Esteban Fernández,AM,21,0,0,0,0,1,0,0.1,0.1,1,0,Newell's OB - Belgrano,0–0,Newell's OB,0,0,False,True,298,62,5,5,10,11,1,3,0.0,0.0,1,3,1,0,4,19,14,5,1,0,0,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,10,16,0,1,0,15,58,7,0,1,0,2,2,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.78074709523708,False,6.0,13
Rodrigo Fernández,DM,90,0,0,0,0,1,0,0.0,0.0,3,0,Newell's OB - Belgrano,0–0,Newell's OB,0,0,False,True,762,178,9,12,21,24,6,11,0.1,0.1,3,5,0,0,6,51,48,3,3,0,0,2,0,0,4,4,0,3,3,2,0,2,3,1,0,2,8,36,22,0,1,0,23,108,56,1,0,0,1,3,25,1,0,0,0,2,1,0,0,0,0,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.661045395609117,False,8.0,13
Tomás Pérez,DM,90,0,0,0,0,0,0,0.0,0.0,2,0,Newell's OB - Belgrano,0–0,Newell's OB,0,0,False,True,202,107,6,10,7,11,0,0,0.0,0.0,1,2,0,0,4,24,22,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,3,1,0,1,4,25,6,1,0,0,5,14,6,0,0,0,2,1,9,0,1,0,0,2,0,0,0,0,0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.255434565111521,False,5.0,13
Ángelo Martino,FB,90,0,0,0,0,3,2,0.1,0.1,3,0,Newell's OB - Belgrano,0–0,Newell's OB,0,0,False,True,840,357,19,25,17,24,8,12,0.0,0.0,1,6,0,0,7,64,55,8,0,0,0,1,8,0,3,1,2,4,2,1,0,1,2,2,0,3,22,37,23,1,1,0,39,174,82,2,1,1,1,1,41,3,1,0,0,1,1,0,0,0,0,9,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.593739965041309,False,7.0,13
Saúl Salcedo,CB,90,0,0,0,0,1,0,0.0,0.0,0,0,Newell's OB - Belgrano,0–0,Newell's OB,0,0,False,True,607,216,10,10,16,17,3,6,0.0,0.0,0,1,0,0,3,33,29,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,7,20,18,1,1,1,0,16,50,21,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,5,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.339170106907237,False,8.0,13
Gustavo Velásquez,CB,90,0,0,0,0,1,0,0.0,0.0,0,0,Newell's OB - Belgrano,0–0,Newell's OB,0,0,False,True,888,294,4,4,21,26,10,12,0.0,0.0,0,6,0,0,9,43,39,4,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,2,21,29,2,1,2,0,20,94,38,0,0,0,2,1,19,0,0,0,0,0,1,0,0,0,0,4,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.315414322961532,False,8.0,13
Armando Méndez,FB,70,0,0,0,0,1,0,0.0,0.0,2,0,Newell's OB - Belgrano,0–0,Newell's OB,0,0,False,True,334,68,9,12,10,14,1,3,0.0,0.0,0,5,0,0,4,30,20,10,1,0,0,1,9,0,1,0,0,2,2,1,0,1,0,1,0,1,6,15,16,0,0,0,13,97,61,2,2,0,3,0,16,3,0,0,0,1,0,0,0,0,0,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.972675495290412,False,8.0,13
Augusto Schott,FB,20,0,0,0,0,1,0,0.0,0.0,2,0,Newell's OB - Belgrano,0–0,Newell's OB,0,0,False,True,153,67,7,7,2,3,1,2,0.0,0.0,0,2,0,0,2,12,11,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6,7,1,0,0,11,43,11,0,1,0,0,0,12,6,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97953829849976,False,8.0,13
