Player,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,xG,npxG,SCA,GCA,match,score,team,team_goals,conceded_goals,win,tie,Total-TotDist,Total-PrgDist,Short-Cmp,Short-Att,Medium-Cmp,Medium-Att,Long-Cmp,Long-Att,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Tackles-Tkl,Tackles-TklW,Challenges-Tkl,Challenges-Att,Challenges-Lost,Blocks-Blocks,Blocks-Sh,Blocks-Pass,Int,Clr,Err,Touches-Def Pen,Touches-Def 3rd,Touches-Mid 3rd,Touches-Att 3rd,Touches-Att Pen,Take-Ons-Att,Take-Ons-Succ,Carries-Carries,Carries-TotDist,Carries-PrgDist,Carries-PrgC,Carries-1/3,Carries-CPA,Carries-Mis,Carries-Dis,Receiving-Rec,Receiving-PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG,Recov,Aerial Duels-Won,Aerial Duels-Lost,SoTA,GA,Saves,PSxG,Launched-Cmp,Launched-Att,Passes-Att (GK),Passes-Thr,Passes-AvgLen,Goal Kicks-Att,Goal Kicks-AvgLen,Crosses-Opp,Crosses-Stp,Sweeper-#OPA,Sweeper-AvgDist,puntaje_modelo,figura,puntaje,fecha
Matko Miljevic,AM,27,0,0,0,0,1,0,0.0,0.0,1.0,0.0,Newell's OB - Estudiantes,1–4,Newell's OB,1,4,False,False,96.0,20.0,0.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,6.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,2.0,1.0,7.0,45.0,12.0,1.0,1.0,0.0,1.0,0.0,8.0,1.0,0,0,0,0,1,0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5032025528566,False,6.0,9
Saúl Salcedo,CB,90,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Newell's OB - Estudiantes,1–4,Newell's OB,1,4,False,False,740.0,287.0,7.0,9.0,23.0,24.0,5.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,44.0,43.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,3.0,2.0,1.0,1,7.0,0.0,8.0,36.0,24.0,1.0,1.0,1.0,1.0,31.0,202.0,158.0,1.0,0.0,0.0,2.0,0.0,31.0,0.0,0,0,0,0,1,0,0.0,0.0,0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.206138402568201,False,6.0,9
Gustavo Velásquez,CB,90,0,0,0,0,0,0,0.0,0.0,1.0,0.0,Newell's OB - Estudiantes,1–4,Newell's OB,1,4,False,False,898.0,411.0,8.0,12.0,25.0,30.0,5.0,10.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,54.0,46.0,7.0,0.0,0.0,0.0,1,7.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,1.0,1,3.0,1.0,3.0,30.0,30.0,2.0,1.0,0.0,0.0,25.0,92.0,62.0,0.0,0.0,0.0,2.0,0.0,33.0,0.0,0,0,0,1,0,0,0.0,0.0,0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.468589418065099,False,5.0,9
Fernando David Cardozo,FB,45,0,0,0,0,0,0,0.0,0.0,1.0,0.0,Newell's OB - Estudiantes,1–4,Newell's OB,1,4,False,False,44.0,18.0,2.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,1.0,11.0,3.0,0.0,1.0,0.0,8.0,80.0,33.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0,0,0,1,0,0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.547223184621696,False,6.0,9
Augusto Schott,FB,45,0,0,0,0,1,1,0.0,0.0,0.0,0.0,Newell's OB - Estudiantes,1–4,Newell's OB,1,4,False,False,287.0,133.0,9.0,11.0,7.0,8.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,26.0,22.0,4.0,0.0,0.0,0.0,3,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,5.0,19.0,5.0,2.0,0.0,0.0,15.0,90.0,52.0,3.0,0.0,0.0,0.0,0.0,16.0,1.0,0,0,0,0,0,0,0.0,0.0,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.011712107097509,False,6.0,9
Ramiro Macagno,GK,90,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Newell's OB - Estudiantes,1–4,Newell's OB,1,4,False,False,846.0,531.0,1.0,1.0,21.0,21.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,25.0,9.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,25.0,34.0,0.0,0.0,0.0,0.0,0.0,20.0,82.0,61.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,5.0,4.0,1.0,1.9,3.0,6.0,25.0,8.0,29.9,9.0,29.7,13.0,1.0,1.0,17.0,4.979914158377654,False,5.0,9
Guido Carrillo,FW,68,2,0,0,0,4,2,1.0,1.0,1.0,0.0,Newell's OB - Estudiantes,1–4,Estudiantes,4,1,True,False,115.0,31.0,5.0,6.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,4.0,5.0,8.0,12.0,3.0,2.0,2.0,6.0,28.0,8.0,0.0,0.0,0.0,0.0,1.0,12.0,2.0,0,0,0,0,0,0,0.0,0.0,0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.637599657678606,False,15.0,9
Emanuel Dall'Aglio,DF,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Newell's OB - Estudiantes,1–4,Estudiantes,4,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.397717628586191,False,6.0,9
Luciano Giménez,FW,82,0,1,0,0,4,1,0.5,0.5,5.0,2.0,Newell's OB - Estudiantes,1–4,Estudiantes,4,1,True,False,218.0,82.0,8.0,12.0,5.0,7.0,1.0,1.0,0.3,0.1,3.0,2.0,2.0,1.0,3.0,25.0,25.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,5.0,12.0,22.0,7.0,3.0,2.0,22.0,132.0,79.0,5.0,2.0,2.0,3.0,0.0,28.0,8.0,0,0,0,1,0,0,0.0,0.0,0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.668614094439693,False,9.0,9
Alexis Manyoma,FW,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Newell's OB - Estudiantes,1–4,Estudiantes,4,1,True,False,34.0,13.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0,0,0,0,1,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.353054972873455,False,6.0,9
Pablo Piatti,M,75,2,1,0,0,2,2,0.6,0.6,0.0,0.0,Newell's OB - Estudiantes,1–4,Estudiantes,4,1,True,False,303.0,69.0,8.0,10.0,5.0,9.0,3.0,5.0,0.5,0.0,1.0,2.0,0.0,0.0,0.0,25.0,21.0,4.0,3.0,0.0,1.0,5,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,13.0,16.0,3.0,1.0,0.0,15.0,55.0,24.0,1.0,3.0,0.0,1.0,0.0,21.0,8.0,0,0,0,1,1,0,0.0,0.0,0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.796181555463303,True,24.0,9
Santiago Arzamendia,M,15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Newell's OB - Estudiantes,1–4,Estudiantes,4,1,True,False,134.0,37.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,10.0,1.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,8.0,3.0,0.0,0.0,0.0,6.0,26.0,12.0,1.0,1.0,0.0,2.0,0.0,12.0,2.0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.267352089488594,False,6.0,9
Enzo Pérez,CM,68,0,0,0,0,0,0,0.0,0.0,1.0,1.0,Newell's OB - Estudiantes,1–4,Estudiantes,4,1,True,False,619.0,258.0,14.0,14.0,14.0,14.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,34.0,32.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,2.0,0,0.0,0.0,0.0,11.0,25.0,3.0,0.0,1.0,1.0,17.0,97.0,35.0,1.0,0.0,0.0,2.0,0.0,25.0,0.0,0,0,0,1,2,0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.536102562208008,False,7.0,9
Bautista Kociubinski,CM,22,0,0,0,0,0,0,0.0,0.0,1.0,0.0,Newell's OB - Estudiantes,1–4,Estudiantes,4,1,True,False,303.0,119.0,7.0,7.0,7.0,8.0,2.0,2.0,0.4,0.4,1.0,0.0,1.0,0.0,2.0,18.0,18.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0,1.0,2.0,1.0,1.0,1.0,0.0,0,1.0,0.0,0.0,6.0,13.0,2.0,0.0,0.0,0.0,7.0,29.0,12.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0,0,0,0,0,0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.747902402419051,False,7.0,9
Santiago Ascacíbar,CM,90,0,0,0,0,1,0,0.0,0.0,3.0,0.0,Newell's OB - Estudiantes,1–4,Estudiantes,4,1,True,False,795.0,233.0,20.0,21.0,12.0,13.0,9.0,11.0,0.0,0.0,2.0,6.0,0.0,0.0,7.0,52.0,49.0,3.0,2.0,0.0,1.0,2,1.0,0.0,2.0,1,1.0,1.0,0.0,2.0,0.0,2.0,1,1.0,0.0,1.0,11.0,39.0,10.0,0.0,2.0,1.0,23.0,91.0,31.0,1.0,2.0,0.0,0.0,0.0,36.0,1.0,0,0,0,4,1,0,0.0,0.0,0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.911260906103163,False,7.0,9
Tiago Palacios,M,82,0,1,0,0,1,0,0.0,0.0,3.0,2.0,Newell's OB - Estudiantes,1–4,Estudiantes,4,1,True,False,462.0,153.0,14.0,16.0,10.0,11.0,2.0,6.0,0.3,0.3,1.0,5.0,1.0,0.0,7.0,40.0,40.0,0.0,0.0,0.0,0.0,2,0.0,0.0,5.0,5,3.0,5.0,2.0,2.0,0.0,2.0,1,0.0,0.0,0.0,7.0,28.0,18.0,2.0,2.0,1.0,25.0,171.0,133.0,4.0,3.0,2.0,2.0,2.0,36.0,10.0,0,0,0,0,2,0,0.0,0.0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.671406162669355,False,9.0,9
Axel Atum,M,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Newell's OB - Estudiantes,1–4,Estudiantes,4,1,True,False,9.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33119769324161,False,6.0,9
Gastón Benedetti,FB,90,0,0,0,0,0,0,0.0,0.0,1.0,0.0,Newell's OB - Estudiantes,1–4,Estudiantes,4,1,True,False,776.0,240.0,15.0,16.0,16.0,18.0,7.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,50.0,41.0,9.0,0.0,0.0,1.0,0,9.0,0.0,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0,2,3.0,0.0,3.0,19.0,33.0,9.0,0.0,1.0,1.0,27.0,170.0,46.0,0.0,1.0,0.0,1.0,0.0,37.0,0.0,0,0,0,1,0,0,0.0,0.0,0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6888662982180165,False,7.0,9
Facundo Rodríguez,CB,90,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Newell's OB - Estudiantes,1–4,Estudiantes,4,1,True,False,503.0,160.0,7.0,7.0,17.0,20.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,33.0,33.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,3,8.0,0.0,10.0,30.0,16.0,0.0,0.0,0.0,0.0,14.0,51.0,31.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0,0,0,0,1,0,0.0,0.0,0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2485664220342985,False,7.0,9
Luciano Lollo,CB,90,0,0,0,0,0,0,0.0,0.0,3.0,1.0,Newell's OB - Estudiantes,1–4,Estudiantes,4,1,True,False,875.0,450.0,8.0,9.0,17.0,18.0,11.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,46.0,43.0,3.0,2.0,0.0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2.0,24.0,25.0,1.0,1.0,0.0,0.0,28.0,148.0,112.0,0.0,0.0,0.0,2.0,0.0,37.0,0.0,0,0,0,1,0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.652039955826755,False,7.0,9
Román Gómez,FB,90,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Newell's OB - Estudiantes,1–4,Estudiantes,4,1,True,False,648.0,237.0,18.0,19.0,13.0,20.0,5.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,56.0,46.0,10.0,0.0,0.0,1.0,0,10.0,0.0,2.0,1,2.0,3.0,1.0,0.0,0.0,0.0,2,1.0,0.0,0.0,14.0,38.0,12.0,1.0,3.0,2.0,30.0,217.0,110.0,1.0,2.0,0.0,1.0,0.0,36.0,4.0,0,0,0,1,1,0,0.0,0.0,0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8410175075601245,False,7.0,9
Matías Mansilla,GK,90,0,0,0,0,0,0,0.0,0.0,1.0,1.0,Newell's OB - Estudiantes,1–4,Estudiantes,4,1,True,False,768.0,471.0,3.0,3.0,20.0,20.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,26.0,11.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,32.0,38.0,0.0,0.0,0.0,0.0,0.0,20.0,91.0,49.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,1.0,2.0,1.4,4.0,11.0,27.0,10.0,30.7,10.0,43.0,19.0,4.0,0.0,8.3,7.115531049261018,False,7.0,9
